epoch,lr-Adam,step,train_domain_loss,train_loss,train_task_loss,val_domain_acc,val_loss
,0.0001,0,,,,,
0,,49,0.00047507352428510785,3.944634199142456,3.944396734237671,,
0,,99,5.492033596965484e-05,1.5911847352981567,1.59115731716156,,
0,,149,1.82291551027447e-05,1.2865651845932007,1.2865561246871948,,
0,,199,1.4126603673503269e-05,0.8440907001495361,0.8440836071968079,,
0,,249,1.4286615623859689e-05,0.9972651600837708,0.9972580075263977,,
0,,299,1.5901568986009806e-05,0.659834086894989,0.6598261594772339,,
0,,349,2.2062471543904394e-05,0.6975604295730591,0.6975494027137756,,
0,,399,1.4323524737847038e-05,0.9692360758781433,0.9692289233207703,,
0,,449,2.0586569007718936e-05,0.7383692860603333,0.7383589744567871,,
0,,499,1.9964834791608155e-05,0.7443448305130005,0.744334876537323,,
0,,549,1.9571018128772266e-05,0.5967102646827698,0.5967004895210266,,
0,,599,1.9389839508221485e-05,0.39280927181243896,0.39279958605766296,,
0,,649,2.024409332079813e-05,0.6702640652656555,0.6702539324760437,,
0,,699,1.791847898857668e-05,0.7623640894889832,0.7623551487922668,,
0,,749,2.1544363335124217e-05,0.521194338798523,0.5211835503578186,,
0,,799,2.1442912839120254e-05,0.4866953492164612,0.4866846203804016,,
0,,849,2.1029172785347328e-05,0.6602023839950562,0.6601918935775757,,
0,,899,1.967653224710375e-05,1.0306651592254639,1.0306552648544312,,
0,,949,1.6723413864383474e-05,0.6719178557395935,0.671909511089325,,
0,,999,2.1319199731806293e-05,0.7977626919746399,0.7977520227432251,,
0,,1049,1.755909397616051e-05,0.5905712842941284,0.5905625224113464,,
0,,1099,2.440528078295756e-05,0.7558374404907227,0.7558252215385437,,
0,,1149,1.8014143279287964e-05,0.5732952952384949,0.5732862949371338,,
0,,1199,1.8033490050584078e-05,0.5615198612213135,0.5615108609199524,,
0,,1249,1.4974873920436949e-05,0.9294838905334473,0.9294763803482056,,
0,,1299,1.2518388757598586e-05,0.5770834684371948,0.5770772099494934,,
0,,1349,1.3987544662086293e-05,0.6541674137115479,0.6541604399681091,,
0,,1399,1.6432291886303574e-05,0.35505741834640503,0.355049192905426,,
0,,1449,1.602694646862801e-05,0.933833122253418,0.9338251352310181,,
0,,1499,1.5214458471746184e-05,0.49666184186935425,0.4966542422771454,,
0,,1549,2.1648456822731532e-05,0.4452904760837555,0.44527965784072876,,
0,,1599,1.3320786820258945e-05,0.5621756911277771,0.5621690154075623,,
0,,1649,1.1645745871646795e-05,0.4639267921447754,0.4639209806919098,,
0,,1699,1.440216237824643e-05,0.5739452242851257,0.5739380121231079,,
0,,1749,1.238167351402808e-05,0.7276890873908997,0.727682888507843,,
0,,1799,1.3836617654305883e-05,0.5725195407867432,0.5725126266479492,,
0,,1849,1.2119603525206912e-05,0.7679693102836609,0.7679632306098938,,
0,,1899,1.18868538265815e-05,0.5508531332015991,0.5508471727371216,,
0,,1949,1.1313326467643492e-05,0.3969145119190216,0.39690884947776794,,
0,,1999,1.1308815373922698e-05,0.6191239953041077,0.619118332862854,,
0,,2049,1.0059899977932218e-05,0.6643772125244141,0.6643722057342529,,
0,,2099,1.238749609910883e-05,0.5108041763305664,0.5107979774475098,,
0,,2149,1.3566448615165427e-05,0.5152250528335571,0.5152182579040527,,
0,,2199,8.91036143002566e-06,0.6636427044868469,0.6636382341384888,,
0,,2249,9.113431588048115e-06,0.5736815333366394,0.5736770033836365,,
0,,2299,8.915201760828495e-06,0.4404433071613312,0.440438836812973,,
0,,2349,1.1080441254307516e-05,0.524945080280304,0.5249395370483398,,
0,,2399,7.4499303082120605e-06,0.7479113340377808,0.7479076385498047,,
0,,2449,7.17487000656547e-06,0.3679402768611908,0.3679367005825043,,
0,,2499,7.469127012882382e-06,0.45765382051467896,0.4576500952243805,,
0,,2549,7.314800768654095e-06,0.9302983283996582,0.9302946925163269,,
0,,2599,4.94147479912499e-06,0.4206838607788086,0.4206813871860504,,
0,,2649,5.447629064292414e-06,0.6236269474029541,0.6236242055892944,,
0,,2699,4.880537289864151e-06,0.6579536199569702,0.6579511761665344,,
0,,2749,5.66997232454014e-06,0.3671208322048187,0.3671180009841919,,
0,,2799,5.225686436460819e-06,0.6400827765464783,0.6400801539421082,,
0,,2849,5.454268830362707e-06,0.8212935328483582,0.8212907910346985,,
0,,2899,5.178058927413076e-06,0.6815038919448853,0.6815013289451599,,
0,,2949,6.316559847618919e-06,0.46266070008277893,0.46265754103660583,,
0,,2999,7.2313841883442365e-06,0.4289848804473877,0.4289812743663788,,
0,,3049,6.216214842424961e-06,0.5892120003700256,0.5892089009284973,,
0,,3099,5.068921382189728e-06,0.9454389810562134,0.945436418056488,,
0,,3149,5.905571015318856e-06,0.349364310503006,0.3493613600730896,,
0,,3199,5.064392098574899e-06,0.6666448712348938,0.6666423678398132,,
0,,3249,4.8742526814749e-06,0.4314197301864624,0.4314172863960266,,
0,,3299,5.675154170603491e-06,0.5702270865440369,0.5702242255210876,,
0,,3349,4.535859261523001e-06,0.6135285496711731,0.6135262846946716,,
0,,3399,4.795995664608199e-06,0.6403030753135681,0.6403006911277771,,
0,,3449,4.786447789228987e-06,0.6885169148445129,0.6885145306587219,,
0,,3499,4.8955907914205454e-06,0.5058043599128723,0.5058019161224365,,
0,,3549,3.969677891291212e-06,0.37865737080574036,0.3786553740501404,,
0,,3599,5.467231858347077e-06,0.4814017117023468,0.48139896988868713,,
0,,3649,4.609970801539021e-06,0.6296631693840027,0.6296608448028564,,
0,,3699,4.658988927985774e-06,1.073983907699585,1.073981523513794,,
0,,3749,4.203981006867252e-06,0.665662944316864,0.6656608581542969,,
0,,3799,4.325700501794927e-06,0.5056211352348328,0.5056189894676208,,
0,,3849,3.902540811395738e-06,0.46683797240257263,0.46683603525161743,,
0,,3899,3.5527555155567825e-06,0.7063775062561035,0.7063757181167603,,
0,,3949,3.4929096273117466e-06,0.43503451347351074,0.43503275513648987,,
0,,3999,2.853497790056281e-06,0.8034148216247559,0.8034133911132812,,
0,,4049,3.2593343348708004e-06,0.4558064639568329,0.45580482482910156,,
0,,4099,2.5841563910944387e-06,0.6307810544967651,0.6307797431945801,,
0,,4149,3.6413534871826414e-06,0.8049992918968201,0.804997444152832,,
0,,4199,2.816188043652801e-06,0.41308170557022095,0.4130803048610687,,
0,,4219,,,,1.0,0.5175868272781372
,0.0001,4220,,,,,
1,,4249,3.467946271484834e-06,0.5099358558654785,0.50993412733078,,
1,,4299,3.888081209879601e-06,0.6110253930091858,0.6110234260559082,,
1,,4349,3.0563589916710043e-06,0.40937724709510803,0.40937572717666626,,
1,,4399,2.9083603294566274e-06,0.48095133900642395,0.48094987869262695,,
1,,4449,2.8693623335129814e-06,0.867475688457489,0.8674742579460144,,
1,,4499,3.5632729122880846e-06,1.2321678400039673,1.232166051864624,,
1,,4549,2.900978188336012e-06,0.5709556341171265,0.5709542036056519,,
1,,4599,2.5318101961602224e-06,0.702579915523529,0.7025786638259888,,
1,,4649,2.8162605758552672e-06,0.3886279761791229,0.3886265754699707,,
1,,4699,2.3065417735779192e-06,0.2970908284187317,0.29708966612815857,,
1,,4749,2.328964455955429e-06,0.3795117735862732,0.3795106112957001,,
1,,4799,2.1122248199390015e-06,0.5893096327781677,0.5893085598945618,,
1,,4849,1.914558197313454e-06,0.40333986282348633,0.4033389091491699,,
1,,4899,1.5705239775343216e-06,0.8935226798057556,0.8935219049453735,,
1,,4949,1.6114336176542565e-06,0.41406816244125366,0.4140673577785492,,
1,,4999,1.7787451724871062e-06,0.5130809545516968,0.5130800604820251,,
1,,5049,2.095489207931678e-06,0.8621078729629517,0.8621068000793457,,
1,,5099,1.6134238194354111e-06,0.530647337436676,0.5306465029716492,,
1,,5149,2.077810677292291e-06,0.2797396779060364,0.2797386348247528,,
1,,5199,1.7809882137953537e-06,0.48682013154029846,0.48681923747062683,,
1,,5249,2.429264895909e-06,0.5181915163993835,0.518190324306488,,
1,,5299,1.5917634073048248e-06,0.47174710035324097,0.4717462956905365,,
1,,5349,1.7417121398466406e-06,0.5743774771690369,0.5743765830993652,,
1,,5399,1.379236323373334e-06,0.3987623453140259,0.39876165986061096,,
1,,5449,1.0705964541557478e-06,0.6365142464637756,0.6365137100219727,,
1,,5499,1.3090877928334521e-06,0.477602481842041,0.4776018261909485,,
1,,5549,1.2455648175091483e-06,0.606206476688385,0.6062058806419373,,
1,,5599,1.152940740212216e-06,0.5616216063499451,0.5616210103034973,,
1,,5649,1.2497786201493e-06,0.9927898645401001,0.9927892684936523,,
1,,5699,1.5163869875323144e-06,0.39391466975212097,0.3939139246940613,,
1,,5749,1.4531885881297057e-06,0.3581710159778595,0.3581703007221222,,
1,,5799,1.496229060649057e-06,0.3746659755706787,0.374665230512619,,
1,,5849,1.232667045769631e-06,0.5535141229629517,0.5535135269165039,,
1,,5899,1.05715980680543e-06,0.7763481736183167,0.7763476371765137,,
1,,5949,8.924919256969588e-07,0.4985714554786682,0.4985710084438324,,
1,,5999,1.1459364941401873e-06,0.33834153413772583,0.33834096789360046,,
1,,6049,9.583695828041527e-07,0.4217720031738281,0.4217715263366699,,
1,,6099,1.2919019809487509e-06,0.3628743290901184,0.3628736734390259,,
1,,6149,9.885197869152762e-07,0.6144934892654419,0.6144930124282837,,
1,,6199,9.097901170207479e-07,0.7272418141365051,0.7272413372993469,,
1,,6249,8.794935979494767e-07,0.460347056388855,0.46034660935401917,,
1,,6299,8.185481306099973e-07,0.4635240435600281,0.46352362632751465,,
