epoch,lr-Adam,step,train_domain_loss,train_loss,train_task_loss,val_domain_acc,val_loss
,0.0005,0,,,,,
0,,49,0.17649775743484497,0.20281998813152313,0.1851702183485031,,
0,,99,0.15940606594085693,0.21282745897769928,0.1968868523836136,,
0,,149,0.16504880785942078,0.23060543835163116,0.21410055458545685,,
0,,199,0.1733526885509491,0.24199111759662628,0.2246558517217636,,
0,,249,0.15353506803512573,0.218709334731102,0.2033558338880539,,
0,,263,,,,0.9705742597579956,0.15336868166923523
,0.0005,264,,,,,
1,,299,0.10259073972702026,0.22245371341705322,0.21219463646411896,,
1,,349,0.1072092279791832,0.21362248063087463,0.20290155708789825,,
1,,399,0.08759205043315887,0.22371500730514526,0.21495580673217773,,
1,,449,0.09120570868253708,0.20836469531059265,0.19924412667751312,,
1,,499,0.08712978661060333,0.20645330846309662,0.1977403312921524,,
1,,527,,,,0.9830884337425232,0.1514018326997757
,0.0005,528,,,,,
2,,549,0.0692671611905098,0.21398065984249115,0.20705394446849823,,
2,,599,0.07104738056659698,0.2115451991558075,0.20444045960903168,,
2,,649,0.05206212028861046,0.21455129981040955,0.20934508740901947,,
2,,699,0.04922810196876526,0.20691530406475067,0.20199249684810638,,
2,,749,0.05404774844646454,0.2189452350139618,0.2135404646396637,,
2,,791,,,,0.9889728426933289,0.15260528028011322
,0.0005,792,,,,,
3,,799,0.054325003176927567,0.21059247851371765,0.2051599770784378,,
3,,849,0.05822136253118515,0.2142413705587387,0.20841923356056213,,
3,,899,0.06701558083295822,0.2106444537639618,0.2039428949356079,,
3,,949,0.09374271333217621,0.22238454222679138,0.2130102664232254,,
3,,999,0.19441798329353333,0.22140084207057953,0.2019590437412262,,
3,,1049,0.12381204962730408,0.2075650840997696,0.1951838731765747,,
3,,1055,,,,0.9626166224479675,0.15164443850517273
,0.0005,1056,,,,,
4,,1099,0.10291797667741776,0.2351635843515396,0.22487178444862366,,
4,,1149,0.12902522087097168,0.23612335324287415,0.2232208251953125,,
4,,1199,0.10910547524690628,0.2340066283941269,0.2230960875749588,,
4,,1249,0.18784451484680176,0.23855571448802948,0.21977126598358154,,
4,,1299,0.10732661932706833,0.2230871170759201,0.21235445141792297,,
4,,1319,,,,0.9719837307929993,0.15224573016166687
