model_type,country,run,best_val_loss,best_epoch,checkpoint_path
ealstm,Tajikistan,0,0.09450662136077881,77,experiments/DataSharing/output/checkpoints/tajikistan/ealstm/run_0/Tajikistan_ealstm_epoch=77_val_loss=0.0945.ckpt
