,horizon,prediction,observed,basin_id
54,5,0.7628516,0.68000007,CA_15013
55,6,0.8065574,0.71,CA_15013
56,7,0.84917897,0.74,CA_15013
57,8,0.88852066,0.77,CA_15013
58,9,0.92236584,0.8,CA_15013
59,10,0.94845563,0.78999996,CA_15013
60,1,0.60704684,0.59000003,CA_15013
61,2,0.6510267,0.62,CA_15013
62,3,0.69861937,0.65,CA_15013
63,4,0.7443231,0.68000007,CA_15013
64,5,0.78804946,0.71,CA_15013
65,6,0.8292839,0.74,CA_15013
66,7,0.8693087,0.77,CA_15013
67,8,0.9062071,0.8,CA_15013
68,9,0.93759966,0.78999996,CA_15013
69,10,0.9611902,0.78999996,CA_15013
70,1,0.63240266,0.62,CA_15013
71,2,0.6735185,0.65,CA_15013
72,3,0.7171605,0.68000007,CA_15013
73,4,0.75887525,0.71,CA_15013
74,5,0.7985459,0.74,CA_15013
75,6,0.8359135,0.77,CA_15013
76,7,0.87220097,0.8,CA_15013
77,8,0.9058594,0.78999996,CA_15013
78,9,0.93502444,0.78999996,CA_15013
79,10,0.9573332,0.78999996,CA_15013
80,1,0.6650138,0.65,CA_15013
81,2,0.69981873,0.68000007,CA_15013
82,3,0.735986,0.71,CA_15013
83,4,0.7697848,0.74,CA_15013
84,5,0.8016718,0.77,CA_15013
85,6,0.8314924,0.8,CA_15013
86,7,0.8604168,0.78999996,CA_15013
87,8,0.8872334,0.78999996,CA_15013
88,9,0.9104495,0.78999996,CA_15013
89,10,0.927719,0.78,CA_15013
90,1,0.698393,0.68000007,CA_15013
91,2,0.7472521,0.71,CA_15013
92,3,0.7992034,0.74,CA_15013
93,4,0.84941685,0.77,CA_15013
94,5,0.89736164,0.8,CA_15013
95,6,0.9423181,0.78999996,CA_15013
96,7,0.98590726,0.78999996,CA_15013
97,8,1.0267873,0.78999996,CA_15013
98,9,1.0623174,0.78,CA_15013
99,10,1.0902791,0.78,CA_15013
100,1,0.72430027,0.71,CA_15013
101,2,0.77322435,0.74,CA_15013
102,3,0.8251449,0.77,CA_15013
103,4,0.87524307,0.8,CA_15013
104,5,0.9231412,0.78999996,CA_15013
105,6,0.9679923,0.78999996,CA_15013
106,7,1.0114836,0.78999996,CA_15013
107,8,1.0524426,0.78,CA_15013
108,9,1.0883963,0.78,CA_15013
109,10,1.1170092,0.77,CA_15013
110,1,0.77420324,0.74,CA_15013
111,2,0.8366539,0.77,CA_15013
112,3,0.9037827,0.8,CA_15013
113,4,0.96969914,0.78999996,CA_15013
114,5,1.0332725,0.78999996,CA_15013
115,6,1.0929852,0.78999996,CA_15013
116,7,1.1510438,0.78,CA_15013
117,8,1.2061542,0.78,CA_15013
118,9,1.2546228,0.77,CA_15013
119,10,1.2941403,0.77,CA_15013
120,1,0.85707796,0.77,CA_15013
121,2,0.9274614,0.8,CA_15013
122,3,1.0040967,0.78999996,CA_15013
123,4,1.0802096,0.78999996,CA_15013
124,5,1.1542152,0.78999996,CA_15013
125,6,1.2236011,0.78,CA_15013
126,7,1.291054,0.78,CA_15013
127,8,1.3552659,0.77,CA_15013
128,9,1.4115125,0.77,CA_15013
129,10,1.4577005,0.77,CA_15013
130,1,0.9317465,0.8,CA_15013
131,2,1.0079908,0.78999996,CA_15013
132,3,1.0897573,0.78999996,CA_15013
133,4,1.1707363,0.78999996,CA_15013
134,5,1.2493277,0.78,CA_15013
135,6,1.3225265,0.78,CA_15013
136,7,1.3933308,0.77,CA_15013
137,8,1.4604537,0.77,CA_15013
138,9,1.5192678,0.77,CA_15013
139,10,1.567644,0.76,CA_15013
140,1,0.97164494,0.78999996,CA_15013
141,2,1.0746943,0.78999996,CA_15013
142,3,1.1859672,0.78999996,CA_15013
143,4,1.2962983,0.78,CA_15013
144,5,1.4041438,0.78,CA_15013
145,6,1.5044348,0.77,CA_15013
146,7,1.6002512,0.77,CA_15013
147,8,1.6896627,0.77,CA_15013
148,9,1.7673867,0.76,CA_15013
149,10,1.8303655,0.76,CA_15013
150,1,0.9682332,0.78999996,CA_15013
151,2,1.0640258,0.78999996,CA_15013
152,3,1.1676762,0.78,CA_15013
153,4,1.2706542,0.78,CA_15013
154,5,1.3716376,0.77,CA_15013
155,6,1.4652195,0.77,CA_15013
156,7,1.5550183,0.77,CA_15013
157,8,1.638586,0.76,CA_15013
158,9,1.7119365,0.76,CA_15013
159,10,1.771864,0.89,CA_15013
160,1,0.9124667,0.78999996,CA_15013
161,2,0.9895758,0.78,CA_15013
162,3,1.0703831,0.78,CA_15013
163,4,1.1488712,0.77,CA_15013
164,5,1.2250185,0.77,CA_15013
165,6,1.2948109,0.77,CA_15013
166,7,1.3612686,0.76,CA_15013
167,8,1.4223132,0.76,CA_15013
168,9,1.4763489,0.89,CA_15013
169,10,1.5194875,0.75,CA_15013
170,1,0.9637873,0.78,CA_15013
171,2,1.0617735,0.78,CA_15013
172,3,1.1652232,0.77,CA_15013
173,4,1.2661359,0.77,CA_15013
174,5,1.3655336,0.77,CA_15013
175,6,1.4570345,0.76,CA_15013
176,7,1.5455546,0.76,CA_15013
177,8,1.6266503,0.89,CA_15013
178,9,1.6987755,0.75,CA_15013
179,10,1.7569594,0.89,CA_15013
180,1,0.89286435,0.78,CA_15013
181,2,0.9668746,0.77,CA_15013
182,3,1.0457796,0.77,CA_15013
183,4,1.1229398,0.77,CA_15013
184,5,1.1982421,0.76,CA_15013
185,6,1.2677349,0.76,CA_15013
186,7,1.3344504,0.89,CA_15013
187,8,1.3962879,0.75,CA_15013
188,9,1.4512932,0.89,CA_15013
189,10,1.4960341,1.0300001,CA_15013
190,1,0.8687978,0.77,CA_15013
191,2,0.9510748,0.77,CA_15013
192,3,1.0373267,0.77,CA_15013
193,4,1.120445,0.76,CA_15013
194,5,1.2016492,0.76,CA_15013
195,6,1.2765574,0.89,CA_15013
196,7,1.3485489,0.75,CA_15013
197,8,1.4145422,0.89,CA_15013
198,9,1.4730961,1.0300001,CA_15013
199,10,1.5198146,1.17,CA_15013
200,1,0.8623629,0.77,CA_15013
201,2,0.9533409,0.77,CA_15013
202,3,1.0504119,0.76,CA_15013
203,4,1.1449108,0.76,CA_15013
204,5,1.2377406,0.89,CA_15013
205,6,1.3239396,0.75,CA_15013
206,7,1.4069166,0.89,CA_15013
207,8,1.483278,1.0300001,CA_15013
208,9,1.5505143,1.17,CA_15013
209,10,1.6042503,1.3,CA_15013
210,1,0.855258,0.77,CA_15013
211,2,0.9631805,0.76,CA_15013
212,3,1.0804855,0.76,CA_15013
213,4,1.1962991,0.89,CA_15013
214,5,1.3108474,0.75,CA_15013
215,6,1.4180765,0.89,CA_15013
216,7,1.5215025,1.0300001,CA_15013
217,8,1.6170142,1.17,CA_15013
218,9,1.7003691,1.3,CA_15013
219,10,1.7670393,2.06,CA_15013
220,1,0.8500928,0.76,CA_15013
221,2,0.9482361,0.76,CA_15013
222,3,1.0553546,0.89,CA_15013
223,4,1.1613427,0.75,CA_15013
224,5,1.2662938,0.89,CA_15013
225,6,1.3647896,1.0300001,CA_15013
226,7,1.4606323,1.17,CA_15013
227,8,1.5499774,1.3,CA_15013
228,9,1.6290109,2.06,CA_15013
229,10,1.6935866,2.48,CA_15013
230,1,0.8796663,0.76,CA_15013
231,2,1.0169092,0.89,CA_15013
232,3,1.1668516,0.75,CA_15013
233,4,1.3159231,0.89,CA_15013
234,5,1.4653435,1.0300001,CA_15013
235,6,1.6063721,1.17,CA_15013
236,7,1.7446365,1.3,CA_15013
237,8,1.8725054,2.06,CA_15013
238,9,1.98512,2.48,CA_15013
239,10,2.076637,2.48,CA_15013
240,1,0.85203785,0.89,CA_15013
241,2,0.9640205,0.75,CA_15013
242,3,1.0875447,0.89,CA_15013
243,4,1.2107087,1.0300001,CA_15013
244,5,1.3327482,1.17,CA_15013
245,6,1.4474881,1.3,CA_15013
246,7,1.5580096,2.06,CA_15013
247,8,1.6607726,2.48,CA_15013
248,9,1.751609,2.48,CA_15013
249,10,1.8261592,3.0799997,CA_15013
250,1,0.9895807,0.75,CA_15013
251,2,1.1186154,0.89,CA_15013
252,3,1.2627279,1.0300001,CA_15013
253,4,1.4084692,1.17,CA_15013
254,5,1.5542381,1.3,CA_15013
255,6,1.691828,2.06,CA_15013
256,7,1.825663,2.48,CA_15013
257,8,1.9519124,2.48,CA_15013
258,9,2.0625648,3.0799997,CA_15013
259,10,2.1535845,3.63,CA_15013
260,1,0.87199616,0.89,CA_15013
261,2,0.9910071,1.0300001,CA_15013
262,3,1.121812,1.17,CA_15013
263,4,1.2517372,1.3,CA_15013
264,5,1.3808954,2.06,CA_15013
265,6,1.5023422,2.48,CA_15013
266,7,1.6195407,2.48,CA_15013
267,8,1.7282772,3.0799997,CA_15013
268,9,1.8243519,3.63,CA_15013
269,10,1.9025503,2.9299996,CA_15013
270,1,1.1241188,1.0300001,CA_15013
271,2,1.2859008,1.17,CA_15013
272,3,1.45883,1.3,CA_15013
273,4,1.6283598,2.06,CA_15013
274,5,1.7982546,2.48,CA_15013
275,6,1.955843,2.48,CA_15013
276,7,2.1093838,3.0799997,CA_15013
277,8,2.2509966,3.63,CA_15013
278,9,2.3755229,2.9299996,CA_15013
279,10,2.476646,2.1999998,CA_15013
280,1,1.229975,1.17,CA_15013
281,2,1.3634536,1.3,CA_15013
282,3,1.5042093,2.06,CA_15013
283,4,1.6412044,2.48,CA_15013
284,5,1.7771003,2.48,CA_15013
285,6,1.901801,3.0799997,CA_15013
286,7,2.0233629,3.63,CA_15013
287,8,2.1377888,2.9299996,CA_15013
288,9,2.2377827,2.1999998,CA_15013
289,10,2.3193197,2.33,CA_15013
290,1,1.26986,1.3,CA_15013
291,2,1.387222,2.06,CA_15013
292,3,1.5125484,2.48,CA_15013
293,4,1.6359897,2.48,CA_15013
294,5,1.758401,3.0799997,CA_15013
295,6,1.8710573,3.63,CA_15013
296,7,1.9814574,2.9299996,CA_15013
297,8,2.088236,2.1999998,CA_15013
298,9,2.1829362,2.33,CA_15013
299,10,2.2618265,3.8299997,CA_15013
300,1,1.4013513,2.06,CA_15013
301,2,1.5089434,2.48,CA_15013
302,3,1.6195581,2.48,CA_15013
303,4,1.7270507,3.0799997,CA_15013
304,5,1.8340368,3.63,CA_15013
305,6,1.9312004,2.9299996,CA_15013
306,7,2.0293126,2.1999998,CA_15013
307,8,2.1262174,2.33,CA_15013
308,9,2.211897,3.8299997,CA_15013
309,10,2.2820625,3.63,CA_15013
310,1,1.9819113,2.48,CA_15013
311,2,2.1286402,2.48,CA_15013
312,3,2.2757604,3.0799997,CA_15013
313,4,2.417845,3.63,CA_15013
314,5,2.559454,2.9299996,CA_15013
315,6,2.685235,2.1999998,CA_15013
316,7,2.8134744,2.33,CA_15013
317,8,2.9403615,3.8299997,CA_15013
318,9,3.0477405,3.63,CA_15013
319,10,3.134285,5.0699997,CA_15013
320,1,2.4528146,2.48,CA_15013
321,2,2.654536,3.0799997,CA_15013
322,3,2.8584125,3.63,CA_15013
323,4,3.0570633,2.9299996,CA_15013
324,5,3.2564583,2.1999998,CA_15013
325,6,3.4329252,2.33,CA_15013
326,7,3.6126256,3.8299997,CA_15013
327,8,3.7904353,3.63,CA_15013
328,9,3.939823,5.0699997,CA_15013
329,10,4.059764,3.8299997,CA_15013
330,1,2.523047,3.0799997,CA_15013
331,2,2.699162,3.63,CA_15013
332,3,2.8750782,2.9299996,CA_15013
333,4,3.043734,2.1999998,CA_15013
334,5,3.212684,2.33,CA_15013
335,6,3.360652,3.8299997,CA_15013
336,7,3.5113716,3.63,CA_15013
337,8,3.6616395,5.0699997,CA_15013
338,9,3.787642,3.8299997,CA_15013
339,10,3.8880918,2.9299996,CA_15013
340,1,3.1813424,3.63,CA_15013
341,2,3.3813627,2.9299996,CA_15013
342,3,3.5959246,2.1999998,CA_15013
343,4,3.8156202,2.33,CA_15013
344,5,4.0416265,3.8299997,CA_15013
345,6,4.247218,3.63,CA_15013
346,7,4.460086,5.0699997,CA_15013
347,8,4.675968,3.8299997,CA_15013
348,9,4.8545203,2.9299996,CA_15013
349,10,5.000121,3.0799997,CA_15013
350,1,3.6140683,2.9299996,CA_15013
351,2,3.7452412,2.1999998,CA_15013
352,3,3.8887615,2.33,CA_15013
353,4,4.041641,3.8299997,CA_15013
354,5,4.2052298,3.63,CA_15013
355,6,4.3543863,5.0699997,CA_15013
356,7,4.517893,3.8299997,CA_15013
357,8,4.6902757,2.9299996,CA_15013
358,9,4.830741,3.0799997,CA_15013
359,10,4.944476,3.0799997,CA_15013
360,1,2.8811734,2.1999998,CA_15013
361,2,3.0246408,2.33,CA_15013
362,3,3.1791642,3.8299997,CA_15013
363,4,3.3389108,3.63,CA_15013
364,5,3.5038352,5.0699997,CA_15013
365,6,3.659781,3.8299997,CA_15013
366,7,3.8215368,2.9299996,CA_15013
367,8,3.9820414,3.0799997,CA_15013
368,9,4.122411,3.0799997,CA_15013
369,10,4.239333,2.7799997,CA_15013
370,1,2.334784,2.33,CA_15013
371,2,2.4879525,3.8299997,CA_15013
372,3,2.663878,3.63,CA_15013
373,4,2.85061,5.0699997,CA_15013
374,5,3.0418954,3.8299997,CA_15013
375,6,3.2252324,2.9299996,CA_15013
376,7,3.4096441,3.0799997,CA_15013
377,8,3.587965,3.0799997,CA_15013
378,9,3.7469482,2.7799997,CA_15013
379,10,3.8836787,3.0799997,CA_15013
380,1,2.4780715,3.8299997,CA_15013
381,2,2.651167,3.63,CA_15013
382,3,2.8474026,5.0699997,CA_15013
383,4,3.053762,3.8299997,CA_15013
384,5,3.2672641,2.9299996,CA_15013
385,6,3.474486,3.0799997,CA_15013
386,7,3.6888885,3.0799997,CA_15013
387,8,3.8981183,2.7799997,CA_15013
388,9,4.0856295,3.0799997,CA_15013
389,10,4.2483377,3.0799997,CA_15013
390,1,3.9531376,3.63,CA_15013
391,2,4.061865,5.0699997,CA_15013
392,3,4.163722,3.8299997,CA_15013
393,4,4.263671,2.9299996,CA_15013
394,5,4.3734236,3.0799997,CA_15013
395,6,4.473607,3.0799997,CA_15013
396,7,4.595017,2.7799997,CA_15013
397,8,4.72441,3.0799997,CA_15013
398,9,4.8344593,3.0799997,CA_15013
399,10,4.9253674,3.2699997,CA_15013
400,1,3.9819183,5.0699997,CA_15013
401,2,4.092941,3.8299997,CA_15013
402,3,4.1933026,2.9299996,CA_15013
403,4,4.2868886,3.0799997,CA_15013
404,5,4.390351,3.0799997,CA_15013
405,6,4.4818697,2.7799997,CA_15013
406,7,4.5977635,3.0799997,CA_15013
407,8,4.7234025,3.0799997,CA_15013
408,9,4.829716,3.2699997,CA_15013
409,10,4.916405,3.2699997,CA_15013
410,1,4.818186,3.8299997,CA_15013
411,2,4.4370184,2.9299996,CA_15013
412,3,4.165617,3.0799997,CA_15013
413,4,3.9869175,3.0799997,CA_15013
414,5,3.8630652,2.7799997,CA_15013
415,6,3.7710533,3.0799997,CA_15013
416,7,3.7244658,3.0799997,CA_15013
417,8,3.7234826,3.2699997,CA_15013
418,9,3.7064867,3.2699997,CA_15013
419,10,3.6939807,4.1999993,CA_15013
420,1,3.5762691,2.9299996,CA_15013
421,2,3.527362,3.0799997,CA_15013
422,3,3.4707303,3.0799997,CA_15013
423,4,3.418489,2.7799997,CA_15013
424,5,3.3817701,3.0799997,CA_15013
425,6,3.3486602,3.0799997,CA_15013
426,7,3.3432262,3.2699997,CA_15013
427,8,3.3563612,3.2699997,CA_15013
428,9,3.366722,4.1999993,CA_15013
429,10,3.3751397,4.1999993,CA_15013
430,1,2.896741,3.0799997,CA_15013
431,2,2.9098754,3.0799997,CA_15013
432,3,2.9241998,2.7799997,CA_15013
433,4,2.9385436,3.0799997,CA_15013
434,5,2.9623706,3.0799997,CA_15013
435,6,2.984605,3.2699997,CA_15013
436,7,3.0253773,3.2699997,CA_15013
437,8,3.07754,4.1999993,CA_15013
438,9,3.1254041,4.1999993,CA_15013
439,10,3.167078,5.0699997,CA_15013
440,1,3.0482538,3.0799997,CA_15013
441,2,3.0684915,2.7799997,CA_15013
442,3,3.0840826,3.0799997,CA_15013
443,4,3.0954626,3.0799997,CA_15013
444,5,3.1179361,3.2699997,CA_15013
445,6,3.1369905,3.2699997,CA_15013
446,7,3.176994,4.1999993,CA_15013
447,8,3.2255113,4.1999993,CA_15013
448,9,3.269585,5.0699997,CA_15013
449,10,3.3066676,4.87,CA_15013
450,1,3.0481458,2.7799997,CA_15013
451,2,3.0894854,3.0799997,CA_15013
452,3,3.1284704,3.0799997,CA_15013
453,4,3.1626887,3.2699997,CA_15013
454,5,3.2073646,3.2699997,CA_15013
455,6,3.245906,4.1999993,CA_15013
456,7,3.3049347,4.1999993,CA_15013
457,8,3.3696792,5.0699997,CA_15013
458,9,3.4270217,4.87,CA_15013
459,10,3.4760358,5.0699997,CA_15013
460,1,2.877959,3.0799997,CA_15013
461,2,2.9114552,3.0799997,CA_15013
462,3,2.947741,3.2699997,CA_15013
463,4,2.9828393,3.2699997,CA_15013
464,5,3.0269232,4.1999993,CA_15013
465,6,3.0654907,4.1999993,CA_15013
466,7,3.121057,5.0699997,CA_15013
467,8,3.1826959,4.87,CA_15013
468,9,3.237861,5.0699997,CA_15013
469,10,3.2869647,5.4999995,CA_15013
470,1,3.2564888,3.0799997,CA_15013
471,2,3.2499254,3.2699997,CA_15013
472,3,3.239769,3.2699997,CA_15013
473,4,3.2307096,4.1999993,CA_15013
474,5,3.2324638,4.1999993,CA_15013
475,6,3.2304559,5.0699997,CA_15013
476,7,3.2482934,4.87,CA_15013
477,8,3.2763057,5.0699997,CA_15013
478,9,3.300565,5.4999995,CA_15013
479,10,3.3240511,4.6299996,CA_15013
480,1,3.3089902,3.2699997,CA_15013
481,2,3.3017116,3.2699997,CA_15013
482,3,3.2875578,4.1999993,CA_15013
483,4,3.273682,4.1999993,CA_15013
484,5,3.2703369,5.0699997,CA_15013
485,6,3.2641642,4.87,CA_15013
486,7,3.278915,5.0699997,CA_15013
487,8,3.3051379,5.4999995,CA_15013
488,9,3.3298113,4.6299996,CA_15013
489,10,3.3555772,3.9999995,CA_15013
490,1,3.4151223,3.2699997,CA_15013
491,2,3.4015472,4.1999993,CA_15013
492,3,3.3803933,4.1999993,CA_15013
493,4,3.3604465,5.0699997,CA_15013
494,5,3.351819,4.87,CA_15013
495,6,3.3389997,5.0699997,CA_15013
496,7,3.348661,5.4999995,CA_15013
497,8,3.370431,4.6299996,CA_15013
498,9,3.390995,3.9999995,CA_15013
499,10,3.4137783,3.4699998,CA_15013
500,1,3.4262993,4.1999993,CA_15013
501,2,3.373927,4.1999993,CA_15013
502,3,3.313329,5.0699997,CA_15013
503,4,3.2561798,4.87,CA_15013
504,5,3.214105,5.0699997,CA_15013
505,6,3.1730883,5.4999995,CA_15013
506,7,3.1588953,4.6299996,CA_15013
507,8,3.1610572,3.9999995,CA_15013
508,9,3.1676877,3.4699998,CA_15013
509,10,3.1796107,3.2699997,CA_15013
510,1,4.3119335,4.1999993,CA_15013
511,2,4.2179885,5.0699997,CA_15013
512,3,4.101534,4.87,CA_15013
513,4,3.9873633,5.0699997,CA_15013
514,5,3.8961186,5.4999995,CA_15013
515,6,3.807194,4.6299996,CA_15013
516,7,3.7555647,3.9999995,CA_15013
517,8,3.7275324,3.4699998,CA_15013
518,9,3.704546,3.2699997,CA_15013
519,10,3.689186,3.0799997,CA_15013
520,1,4.4482536,5.0699997,CA_15013
521,2,4.3628397,4.87,CA_15013
522,3,4.2491417,5.0699997,CA_15013
523,4,4.133351,5.4999995,CA_15013
524,5,4.0410604,4.6299996,CA_15013
525,6,3.9507763,3.9999995,CA_15013
526,7,3.8986986,3.4699998,CA_15013
527,8,3.871491,3.2699997,CA_15013
528,9,3.849331,3.0799997,CA_15013
529,10,3.834404,3.0799997,CA_15013
530,1,5.1097813,4.87,CA_15013
531,2,4.9429283,5.0699997,CA_15013
532,3,4.7405753,5.4999995,CA_15013
533,4,4.5430236,4.6299996,CA_15013
534,5,4.38002,3.9999995,CA_15013
535,6,4.2288957,3.4699998,CA_15013
536,7,4.1280565,3.2699997,CA_15013
537,8,4.060895,3.0799997,CA_15013
538,9,4.00369,3.0799997,CA_15013
539,10,3.9587598,2.6299999,CA_15013
540,1,5.1182075,5.0699997,CA_15013
541,2,4.957414,5.4999995,CA_15013
542,3,4.761386,4.6299996,CA_15013
543,4,4.569451,3.9999995,CA_15013
544,5,4.41098,3.4699998,CA_15013
545,6,4.2630463,3.2699997,CA_15013
546,7,4.1632614,3.0799997,CA_15013
547,8,4.0963707,3.0799997,CA_15013
548,9,4.0394707,2.6299999,CA_15013
549,10,3.9941814,2.48,CA_15013
550,1,5.174493,5.4999995,CA_15013
551,2,4.993779,4.6299996,CA_15013
552,3,4.779689,3.9999995,CA_15013
553,4,4.572707,3.4699998,CA_15013
554,5,4.4007173,3.2699997,CA_15013
555,6,4.241624,3.0799997,CA_15013
556,7,4.1302094,3.0799997,CA_15013
557,8,4.0521045,2.6299999,CA_15013
558,9,3.9859865,2.48,CA_15013
559,10,3.9322824,2.7799997,CA_15013
560,1,5.2217216,4.6299996,CA_15013
561,2,5.0032067,3.9999995,CA_15013
562,3,4.756566,3.4699998,CA_15013
563,4,4.5233226,3.2699997,CA_15013
564,5,4.3282824,3.0799997,CA_15013
565,6,4.1511326,3.0799997,CA_15013
566,7,4.0217495,2.6299999,CA_15013
567,8,3.9263082,2.48,CA_15013
568,9,3.8461542,2.7799997,CA_15013
569,10,3.7801387,2.7799997,CA_15013
570,1,4.2568955,3.9999995,CA_15013
571,2,4.1384735,3.4699998,CA_15013
572,3,4.0047884,3.2699997,CA_15013
573,4,3.8764668,3.0799997,CA_15013
574,5,3.7709527,3.0799997,CA_15013
575,6,3.6707904,2.6299999,CA_15013
576,7,3.5982933,2.48,CA_15013
577,8,3.545545,2.7799997,CA_15013
578,9,3.5019672,2.7799997,CA_15013
579,10,3.4655063,3.0799997,CA_15013
580,1,3.8648663,3.4699998,CA_15013
581,2,3.778245,3.2699997,CA_15013
582,3,3.6823082,3.0799997,CA_15013
583,4,3.5899563,3.0799997,CA_15013
584,5,3.5161986,2.6299999,CA_15013
585,6,3.4437594,2.48,CA_15013
586,7,3.3929238,2.7799997,CA_15013
587,8,3.3562126,2.7799997,CA_15013
588,9,3.325121,3.0799997,CA_15013
589,10,3.2986076,2.7799997,CA_15013
590,1,3.57084,3.2699997,CA_15013
591,2,3.5322676,3.0799997,CA_15013
592,3,3.486999,3.0799997,CA_15013
593,4,3.440651,2.6299999,CA_15013
594,5,3.4070768,2.48,CA_15013
595,6,3.3674867,2.7799997,CA_15013
596,7,3.3398895,2.7799997,CA_15013
597,8,3.3179457,3.0799997,CA_15013
598,9,3.2972171,2.7799997,CA_15013
599,10,3.2768135,3.0799997,CA_15013
600,1,3.4479575,3.0799997,CA_15013
601,2,3.4284785,3.0799997,CA_15013
602,3,3.4013968,2.6299999,CA_15013
603,4,3.3699372,2.48,CA_15013
604,5,3.3495107,2.7799997,CA_15013
605,6,3.3213084,2.7799997,CA_15013
606,7,3.3028014,3.0799997,CA_15013
607,8,3.2875037,2.7799997,CA_15013
608,9,3.2731228,3.0799997,CA_15013
609,10,3.2574196,3.63,CA_15013
610,1,3.1615672,3.0799997,CA_15013
611,2,3.1679962,2.6299999,CA_15013
612,3,3.167275,2.48,CA_15013
613,4,3.159108,2.7799997,CA_15013
614,5,3.1593683,2.7799997,CA_15013
615,6,3.1502757,3.0799997,CA_15013
616,7,3.1485932,2.7799997,CA_15013
617,8,3.1469066,3.0799997,CA_15013
618,9,3.1453502,3.63,CA_15013
619,10,3.1407502,3.63,CA_15013
620,1,3.0760067,2.6299999,CA_15013
621,2,3.1019156,2.48,CA_15013
622,3,3.1233435,2.7799997,CA_15013
623,4,3.1381202,2.7799997,CA_15013
624,5,3.159152,3.0799997,CA_15013
625,6,3.167027,2.7799997,CA_15013
626,7,3.1795413,3.0799997,CA_15013
627,8,3.1882284,3.63,CA_15013
628,9,3.194578,3.63,CA_15013
629,10,3.196569,3.2699997,CA_15013
630,1,2.7146218,2.48,CA_15013
631,2,2.8255208,2.7799997,CA_15013
632,3,2.9238756,2.7799997,CA_15013
633,4,3.0027266,3.0799997,CA_15013
634,5,3.0848868,2.7799997,CA_15013
635,6,3.1453013,3.0799997,CA_15013
636,7,3.2079978,3.63,CA_15013
637,8,3.2525532,3.63,CA_15013
638,9,3.289678,3.2699997,CA_15013
639,10,3.312423,2.9299996,CA_15013
640,1,2.7197137,2.7799997,CA_15013
641,2,2.8426347,2.7799997,CA_15013
642,3,2.9445062,3.0799997,CA_15013
643,4,3.0197957,2.7799997,CA_15013
644,5,3.0960412,3.0799997,CA_15013
645,6,3.1493683,3.63,CA_15013
646,7,3.2016928,3.63,CA_15013
647,8,3.234094,3.2699997,CA_15013
648,9,3.2612948,2.9299996,CA_15013
649,10,3.272644,3.63,CA_15013
650,1,2.9679852,2.7799997,CA_15013
651,2,3.0569265,3.0799997,CA_15013
652,3,3.117715,2.7799997,CA_15013
653,4,3.1506195,3.0799997,CA_15013
654,5,3.1861527,3.63,CA_15013
655,6,3.2038221,3.63,CA_15013
656,7,3.2248223,3.2699997,CA_15013
657,8,3.2334433,2.9299996,CA_15013
658,9,3.2408316,3.63,CA_15013
659,10,3.2368412,4.1999993,CA_15013
660,1,2.9096534,3.0799997,CA_15013
661,2,2.9934351,2.7799997,CA_15013
662,3,3.0479984,3.0799997,CA_15013
663,4,3.0739539,3.63,CA_15013
664,5,3.102813,3.63,CA_15013
665,6,3.1139598,3.2699997,CA_15013
