basin_id,horizon,MSE,MAE,NSE,RMSE
CA_15013,1,0.13069339,0.18210976,0.9480373598635197,0.3615154
CA_15013,2,0.23984446,0.24725659,0.9046328216791153,0.48973918
CA_15013,3,0.33595008,0.29383403,0.8664159774780273,0.579612
CA_15013,4,0.41448295,0.32590726,0.8351948708295822,0.6438035
CA_15013,5,0.48453727,0.35912564,0.8073562681674957,0.6960871
CA_15013,6,0.5560195,0.3898591,0.778965026140213,0.74566716
CA_15013,7,0.61660177,0.40786126,0.754919022321701,0.78523993
CA_15013,8,0.6695376,0.42416686,0.7339218258857727,0.8182528
CA_15013,9,0.7143015,0.4389321,0.7161877155303955,0.8451636
CA_15013,10,0.738036,0.44890115,0.7068203985691071,0.8590902
CA_15020,1,0.026654232,0.087039635,0.9874301878735423,0.16326123
CA_15020,2,0.046716288,0.11152096,0.9781267512589693,0.21613951
CA_15020,3,0.068569206,0.13772568,0.9681382514536381,0.2618572
CA_15020,4,0.090099655,0.16401778,0.9584675505757332,0.30016604
CA_15020,5,0.111296,0.18739115,0.9491006620228291,0.33361053
CA_15020,6,0.13145958,0.20795996,0.9403462707996368,0.36257356
CA_15020,7,0.15440105,0.2273675,0.9304726719856262,0.392939
CA_15020,8,0.17796493,0.24557254,0.9205518364906311,0.4218589
CA_15020,9,0.2003871,0.26146197,0.9114584103226662,0.44764617
CA_15020,10,0.21946903,0.27684355,0.9038879051804543,0.46847522
CA_15022,1,0.03312995,0.10836658,0.9888700637966394,0.18201634
CA_15022,2,0.052927572,0.13642487,0.982398197054863,0.23005994
CA_15022,3,0.07942674,0.16576622,0.9738486967980862,0.2818275
CA_15022,4,0.10382216,0.19169588,0.9661533795297146,0.32221445
CA_15022,5,0.12308789,0.21139729,0.9602381028234959,0.35083884
CA_15022,6,0.14084429,0.22912839,0.9549365937709808,0.37529227
CA_15022,7,0.16155522,0.2471829,0.9487956464290619,0.40193933
CA_15022,8,0.17789815,0.26288855,0.9441068023443222,0.42177975
CA_15022,9,0.19745302,0.27849013,0.9385277293622494,0.44435686
CA_15022,10,0.21665135,0.28961843,0.9331575185060501,0.4654582
