,horizon,prediction,observed,basin_id
209,10,1.4779932,1.3,CA_15013
210,1,0.8155759,0.77,CA_15013
211,2,0.882908,0.76,CA_15013
212,3,0.9585359,0.76,CA_15013
213,4,1.0346433,0.89,CA_15013
214,5,1.1105679,0.75,CA_15013
215,6,1.1821702,0.89,CA_15013
216,7,1.249935,1.0300001,CA_15013
217,8,1.3100128,1.17,CA_15013
218,9,1.363522,1.3,CA_15013
219,10,1.412911,2.06,CA_15013
220,1,0.8385572,0.76,CA_15013
221,2,0.91055053,0.76,CA_15013
222,3,0.99484456,0.89,CA_15013
223,4,1.0833831,0.75,CA_15013
224,5,1.173235,0.89,CA_15013
225,6,1.2588527,1.0300001,CA_15013
226,7,1.3426045,1.17,CA_15013
227,8,1.4165744,1.3,CA_15013
228,9,1.4818248,2.06,CA_15013
229,10,1.5411439,2.48,CA_15013
230,1,0.82543135,0.76,CA_15013
231,2,0.90781474,0.89,CA_15013
232,3,1.0008382,0.75,CA_15013
233,4,1.0964823,0.89,CA_15013
234,5,1.1904566,1.0300001,CA_15013
235,6,1.2781283,1.17,CA_15013
236,7,1.3645706,1.3,CA_15013
237,8,1.437563,2.06,CA_15013
238,9,1.4998316,2.48,CA_15013
239,10,1.5545264,2.48,CA_15013
240,1,0.835808,0.89,CA_15013
241,2,0.9078516,0.75,CA_15013
242,3,0.9900475,0.89,CA_15013
243,4,1.0749308,1.0300001,CA_15013
244,5,1.1592143,1.17,CA_15013
245,6,1.2384664,1.3,CA_15013
246,7,1.3156755,2.06,CA_15013
247,8,1.3826401,2.48,CA_15013
248,9,1.4412439,2.48,CA_15013
249,10,1.4941536,3.0799997,CA_15013
250,1,0.9487533,0.75,CA_15013
251,2,1.0007864,0.89,CA_15013
252,3,1.0679284,1.0300001,CA_15013
253,4,1.1425897,1.17,CA_15013
254,5,1.2225388,1.3,CA_15013
255,6,1.2986283,2.06,CA_15013
256,7,1.3719283,2.48,CA_15013
257,8,1.4393089,2.48,CA_15013
258,9,1.4969211,3.0799997,CA_15013
259,10,1.5507524,3.63,CA_15013
260,1,0.8399106,0.89,CA_15013
261,2,0.9219818,1.0300001,CA_15013
262,3,1.0158061,1.17,CA_15013
263,4,1.1133635,1.3,CA_15013
264,5,1.2101463,2.06,CA_15013
265,6,1.3011689,2.48,CA_15013
266,7,1.3908254,2.48,CA_15013
267,8,1.4682443,3.0799997,CA_15013
268,9,1.5356483,3.63,CA_15013
269,10,1.5959325,2.9299996,CA_15013
270,1,1.0097653,1.0300001,CA_15013
271,2,1.0741763,1.17,CA_15013
272,3,1.1502324,1.3,CA_15013
273,4,1.2337741,2.06,CA_15013
274,5,1.3243321,2.48,CA_15013
275,6,1.4115425,2.48,CA_15013
276,7,1.4969189,3.0799997,CA_15013
277,8,1.5769669,3.63,CA_15013
278,9,1.6497245,2.9299996,CA_15013
279,10,1.7195641,2.1999998,CA_15013
280,1,1.1834211,1.17,CA_15013
281,2,1.2364842,1.3,CA_15013
282,3,1.3053707,2.06,CA_15013
283,4,1.3868405,2.48,CA_15013
284,5,1.4815638,2.48,CA_15013
285,6,1.5740085,3.0799997,CA_15013
286,7,1.6644588,3.63,CA_15013
287,8,1.7531078,2.9299996,CA_15013
288,9,1.8339491,2.1999998,CA_15013
289,10,1.9133928,2.33,CA_15013
290,1,1.2580209,1.3,CA_15013
291,2,1.2805852,2.06,CA_15013
292,3,1.332109,2.48,CA_15013
293,4,1.4090768,2.48,CA_15013
294,5,1.5057569,3.0799997,CA_15013
295,6,1.6026232,3.63,CA_15013
296,7,1.7017803,2.9299996,CA_15013
297,8,1.7998116,2.1999998,CA_15013
298,9,1.8873726,2.33,CA_15013
299,10,1.9717653,3.8299997,CA_15013
300,1,1.4212092,2.06,CA_15013
301,2,1.4433644,2.48,CA_15013
302,3,1.4975649,2.48,CA_15013
303,4,1.5793002,3.0799997,CA_15013
304,5,1.6864694,3.63,CA_15013
305,6,1.7920792,2.9299996,CA_15013
306,7,1.8984379,2.1999998,CA_15013
307,8,2.0087686,2.33,CA_15013
308,9,2.1061392,3.8299997,CA_15013
309,10,2.2024186,3.63,CA_15013
310,1,2.0519135,2.48,CA_15013
311,2,1.9688423,2.48,CA_15013
312,3,1.953764,3.0799997,CA_15013
313,4,1.9981463,3.63,CA_15013
314,5,2.1013565,2.9299996,CA_15013
315,6,2.2096393,2.1999998,CA_15013
316,7,2.3184576,2.33,CA_15013
317,8,2.4537554,3.8299997,CA_15013
318,9,2.5750015,3.63,CA_15013
319,10,2.7041368,5.0699997,CA_15013
320,1,2.4574108,2.48,CA_15013
321,2,2.3153625,3.0799997,CA_15013
322,3,2.257378,3.63,CA_15013
323,4,2.270546,2.9299996,CA_15013
324,5,2.358252,2.1999998,CA_15013
325,6,2.452036,2.33,CA_15013
326,7,2.5417092,3.8299997,CA_15013
327,8,2.6693797,3.63,CA_15013
328,9,2.7827291,5.0699997,CA_15013
329,10,2.9120786,3.8299997,CA_15013
330,1,2.4838395,3.0799997,CA_15013
331,2,2.3310382,3.63,CA_15013
332,3,2.2626443,2.9299996,CA_15013
333,4,2.2684293,2.1999998,CA_15013
334,5,2.3449087,2.33,CA_15013
335,6,2.4294815,3.8299997,CA_15013
336,7,2.5139809,3.63,CA_15013
337,8,2.6334724,5.0699997,CA_15013
338,9,2.7435756,3.8299997,CA_15013
339,10,2.869866,2.9299996,CA_15013
340,1,3.0598178,3.63,CA_15013
341,2,2.840508,2.9299996,CA_15013
342,3,2.7220547,2.1999998,CA_15013
343,4,2.6949098,2.33,CA_15013
344,5,2.7505755,3.8299997,CA_15013
345,6,2.8137248,3.63,CA_15013
346,7,2.8764367,5.0699997,CA_15013
347,8,2.9778965,3.8299997,CA_15013
348,9,3.0682125,2.9299996,CA_15013
349,10,3.1795897,3.0799997,CA_15013
350,1,3.5472007,2.9299996,CA_15013
351,2,3.218465,2.1999998,CA_15013
352,3,3.0265043,2.33,CA_15013
353,4,2.9570155,3.8299997,CA_15013
354,5,2.9875739,3.63,CA_15013
355,6,3.0302446,5.0699997,CA_15013
356,7,3.076512,3.8299997,CA_15013
357,8,3.1632147,2.9299996,CA_15013
358,9,3.2373729,3.0799997,CA_15013
359,10,3.332238,3.0799997,CA_15013
360,1,2.805979,2.1999998,CA_15013
361,2,2.6219103,2.33,CA_15013
362,3,2.5346887,3.8299997,CA_15013
363,4,2.533503,3.63,CA_15013
364,5,2.594272,5.0699997,CA_15013
365,6,2.6611967,3.8299997,CA_15013
366,7,2.7329528,2.9299996,CA_15013
367,8,2.8232117,3.0799997,CA_15013
368,9,2.9005928,3.0799997,CA_15013
369,10,2.9897835,2.7799997,CA_15013
370,1,2.20694,2.33,CA_15013
371,2,2.2764728,3.8299997,CA_15013
372,3,2.3982623,3.63,CA_15013
373,4,2.5699482,5.0699997,CA_15013
374,5,2.7576666,3.8299997,CA_15013
375,6,2.9286263,2.9299996,CA_15013
376,7,3.1013684,3.0799997,CA_15013
377,8,3.234346,3.0799997,CA_15013
378,9,3.3417385,2.7799997,CA_15013
379,10,3.4507256,3.0799997,CA_15013
380,1,2.3734846,3.8299997,CA_15013
381,2,2.524603,3.63,CA_15013
382,3,2.7622094,5.0699997,CA_15013
383,4,3.0698733,3.8299997,CA_15013
384,5,3.3848624,2.9299996,CA_15013
385,6,3.6395645,3.0799997,CA_15013
386,7,3.8314633,3.0799997,CA_15013
387,8,3.8946557,2.7799997,CA_15013
388,9,3.920063,3.0799997,CA_15013
389,10,3.9830577,3.0799997,CA_15013
390,1,3.8086073,3.63,CA_15013
391,2,3.6203732,5.0699997,CA_15013
392,3,3.5194333,3.8299997,CA_15013
393,4,3.5189166,2.9299996,CA_15013
394,5,3.5884604,3.0799997,CA_15013
395,6,3.6529462,3.0799997,CA_15013
396,7,3.727932,2.7799997,CA_15013
397,8,3.8084028,3.0799997,CA_15013
398,9,3.8670294,3.0799997,CA_15013
399,10,3.9412289,3.2699997,CA_15013
400,1,3.828866,5.0699997,CA_15013
401,2,3.6805346,3.8299997,CA_15013
402,3,3.5999055,2.9299996,CA_15013
403,4,3.6060996,3.0799997,CA_15013
404,5,3.6682844,3.0799997,CA_15013
405,6,3.7184644,2.7799997,CA_15013
406,7,3.7789588,3.0799997,CA_15013
407,8,3.8350484,3.0799997,CA_15013
408,9,3.8674204,3.2699997,CA_15013
409,10,3.9144006,3.2699997,CA_15013
410,1,4.8571987,3.8299997,CA_15013
411,2,4.4271917,2.9299996,CA_15013
412,3,4.12661,3.0799997,CA_15013
413,4,3.9676542,3.0799997,CA_15013
414,5,3.9163845,2.7799997,CA_15013
415,6,3.873201,3.0799997,CA_15013
416,7,3.8362975,3.0799997,CA_15013
417,8,3.8330424,3.2699997,CA_15013
418,9,3.8218253,3.2699997,CA_15013
419,10,3.8432872,4.1999993,CA_15013
420,1,3.6467113,2.9299996,CA_15013
421,2,3.5675526,3.0799997,CA_15013
422,3,3.537058,3.0799997,CA_15013
423,4,3.581863,2.7799997,CA_15013
424,5,3.657383,3.0799997,CA_15013
425,6,3.712544,3.0799997,CA_15013
426,7,3.7851286,3.2699997,CA_15013
427,8,3.8326495,3.2699997,CA_15013
428,9,3.8519635,4.1999993,CA_15013
429,10,3.880896,4.1999993,CA_15013
430,1,2.8500326,3.0799997,CA_15013
431,2,2.9643457,3.0799997,CA_15013
432,3,3.093395,2.7799997,CA_15013
433,4,3.2599585,3.0799997,CA_15013
434,5,3.4155855,3.0799997,CA_15013
435,6,3.5394177,3.2699997,CA_15013
436,7,3.6834898,3.2699997,CA_15013
437,8,3.7679672,4.1999993,CA_15013
438,9,3.818893,4.1999993,CA_15013
439,10,3.8654208,5.0699997,CA_15013
440,1,3.0421412,3.0799997,CA_15013
441,2,3.1576266,2.7799997,CA_15013
442,3,3.2871497,3.0799997,CA_15013
443,4,3.4527035,3.0799997,CA_15013
444,5,3.608486,3.2699997,CA_15013
445,6,3.727875,3.2699997,CA_15013
446,7,3.865343,4.1999993,CA_15013
447,8,3.9420943,4.1999993,CA_15013
448,9,3.986396,5.0699997,CA_15013
449,10,4.030597,4.87,CA_15013
450,1,3.033648,2.7799997,CA_15013
451,2,3.1489034,3.0799997,CA_15013
452,3,3.2718496,3.0799997,CA_15013
453,4,3.4239712,3.2699997,CA_15013
454,5,3.5664697,3.2699997,CA_15013
455,6,3.6736388,4.1999993,CA_15013
456,7,3.7941773,4.1999993,CA_15013
457,8,3.860206,5.0699997,CA_15013
458,9,3.8982058,4.87,CA_15013
459,10,3.9410567,5.0699997,CA_15013
460,1,2.8036199,3.0799997,CA_15013
461,2,2.9896593,3.0799997,CA_15013
462,3,3.1749635,3.2699997,CA_15013
463,4,3.375095,3.2699997,CA_15013
464,5,3.557879,4.1999993,CA_15013
465,6,3.7007165,4.1999993,CA_15013
466,7,3.8514557,5.0699997,CA_15013
467,8,3.9426427,4.87,CA_15013
468,9,3.9972866,5.0699997,CA_15013
469,10,4.0557537,5.4999995,CA_15013
470,1,3.2211065,3.0799997,CA_15013
471,2,3.3536668,3.2699997,CA_15013
472,3,3.472167,3.2699997,CA_15013
473,4,3.5986376,4.1999993,CA_15013
474,5,3.7163734,4.1999993,CA_15013
475,6,3.799171,5.0699997,CA_15013
476,7,3.8775423,4.87,CA_15013
477,8,3.9195058,5.0699997,CA_15013
478,9,3.9404943,5.4999995,CA_15013
479,10,3.9801443,4.6299996,CA_15013
480,1,3.192876,3.2699997,CA_15013
481,2,3.2718072,3.2699997,CA_15013
482,3,3.333721,4.1999993,CA_15013
483,4,3.3977742,4.1999993,CA_15013
484,5,3.4614763,5.0699997,CA_15013
485,6,3.5002367,4.87,CA_15013
486,7,3.5251634,5.0699997,CA_15013
487,8,3.5350006,5.4999995,CA_15013
488,9,3.5379663,4.6299996,CA_15013
489,10,3.5682359,3.9999995,CA_15013
490,1,3.2730148,3.2699997,CA_15013
491,2,3.27906,4.1999993,CA_15013
492,3,3.2767558,4.1999993,CA_15013
493,4,3.2860954,5.0699997,CA_15013
494,5,3.304202,4.87,CA_15013
495,6,3.3073716,5.0699997,CA_15013
496,7,3.2967386,5.4999995,CA_15013
497,8,3.2824416,4.6299996,CA_15013
498,9,3.2708077,3.9999995,CA_15013
499,10,3.2894454,3.4699998,CA_15013
500,1,3.3660002,4.1999993,CA_15013
501,2,3.3579767,4.1999993,CA_15013
502,3,3.3443043,5.0699997,CA_15013
503,4,3.346747,4.87,CA_15013
504,5,3.3599641,5.0699997,CA_15013
505,6,3.3590236,5.4999995,CA_15013
506,7,3.346509,4.6299996,CA_15013
507,8,3.3308215,3.9999995,CA_15013
508,9,3.319501,3.4699998,CA_15013
509,10,3.3387256,3.2699997,CA_15013
510,1,4.2488947,4.1999993,CA_15013
511,2,4.161071,5.0699997,CA_15013
512,3,4.0695496,4.87,CA_15013
513,4,4.0134573,5.0699997,CA_15013
514,5,3.979506,5.4999995,CA_15013
515,6,3.9340312,4.6299996,CA_15013
516,7,3.883232,3.9999995,CA_15013
517,8,3.8315666,3.4699998,CA_15013
518,9,3.79015,3.2699997,CA_15013
519,10,3.7873292,3.0799997,CA_15013
520,1,4.3571167,5.0699997,CA_15013
521,2,4.2782736,4.87,CA_15013
522,3,4.194929,5.0699997,CA_15013
523,4,4.146842,5.4999995,CA_15013
524,5,4.1201396,4.6299996,CA_15013
525,6,4.079808,3.9999995,CA_15013
526,7,4.032165,3.4699998,CA_15013
527,8,3.981549,3.2699997,CA_15013
528,9,3.9407535,3.0799997,CA_15013
529,10,3.9413042,3.0799997,CA_15013
530,1,5.136678,4.87,CA_15013
531,2,5.006901,5.0699997,CA_15013
532,3,4.864541,5.4999995,CA_15013
533,4,4.7677746,4.6299996,CA_15013
534,5,4.7033234,3.9999995,CA_15013
535,6,4.625989,3.4699998,CA_15013
536,7,4.5434585,3.2699997,CA_15013
537,8,4.460416,3.0799997,CA_15013
538,9,4.392579,3.0799997,CA_15013
539,10,4.3762403,2.6299999,CA_15013
540,1,4.9792438,5.0699997,CA_15013
541,2,4.8597074,5.4999995,CA_15013
542,3,4.730064,4.6299996,CA_15013
543,4,4.644844,3.9999995,CA_15013
544,5,4.590251,3.4699998,CA_15013
545,6,4.5230217,3.2699997,CA_15013
546,7,4.4506474,3.0799997,CA_15013
547,8,4.3743033,3.0799997,CA_15013
548,9,4.3126354,2.6299999,CA_15013
549,10,4.3018255,2.48,CA_15013
550,1,5.2302065,5.4999995,CA_15013
551,2,5.097864,4.6299996,CA_15013
552,3,4.9560556,3.9999995,CA_15013
553,4,4.863039,3.4699998,CA_15013
554,5,4.803378,3.2699997,CA_15013
555,6,4.7312536,3.0799997,CA_15013
556,7,4.655344,3.0799997,CA_15013
557,8,4.5740557,2.6299999,CA_15013
558,9,4.509014,2.48,CA_15013
559,10,4.498224,2.7799997,CA_15013
560,1,5.4724264,4.6299996,CA_15013
561,2,5.316299,3.9999995,CA_15013
562,3,5.1495657,3.4699998,CA_15013
563,4,5.041872,3.2699997,CA_15013
564,5,4.9726434,3.0799997,CA_15013
565,6,4.8928714,3.0799997,CA_15013
566,7,4.8144097,2.6299999,CA_15013
567,8,4.7310805,2.48,CA_15013
568,9,4.666377,2.7799997,CA_15013
569,10,4.654306,2.7799997,CA_15013
570,1,4.617909,3.9999995,CA_15013
571,2,4.4344597,3.4699998,CA_15013
572,3,4.2595534,3.2699997,CA_15013
573,4,4.1448383,3.0799997,CA_15013
574,5,4.061965,3.0799997,CA_15013
575,6,3.9786525,2.6299999,CA_15013
576,7,3.9035316,2.48,CA_15013
577,8,3.8234396,2.7799997,CA_15013
578,9,3.7587972,2.7799997,CA_15013
579,10,3.7353086,3.0799997,CA_15013
580,1,4.0634484,3.4699998,CA_15013
581,2,3.918343,3.2699997,CA_15013
582,3,3.7828376,3.0799997,CA_15013
583,4,3.6959245,3.0799997,CA_15013
584,5,3.6363392,2.6299999,CA_15013
585,6,3.576024,2.48,CA_15013
586,7,3.5211906,2.7799997,CA_15013
587,8,3.4619884,2.7799997,CA_15013
588,9,3.4163437,3.0799997,CA_15013
589,10,3.4077032,2.7799997,CA_15013
590,1,3.6069698,3.2699997,CA_15013
591,2,3.488286,3.0799997,CA_15013
592,3,3.3847604,3.0799997,CA_15013
593,4,3.3267608,2.6299999,CA_15013
594,5,3.291022,2.48,CA_15013
595,6,3.2537792,2.7799997,CA_15013
596,7,3.2197237,2.7799997,CA_15013
597,8,3.1798882,3.0799997,CA_15013
598,9,3.1508749,2.7799997,CA_15013
599,10,3.1541562,3.0799997,CA_15013
600,1,3.2843902,3.0799997,CA_15013
601,2,3.1969876,3.0799997,CA_15013
602,3,3.1237874,2.6299999,CA_15013
603,4,3.0893512,2.48,CA_15013
604,5,3.0726228,2.7799997,CA_15013
605,6,3.0522425,2.7799997,CA_15013
606,7,3.0321045,3.0799997,CA_15013
607,8,3.0054865,2.7799997,CA_15013
608,9,2.9873257,3.0799997,CA_15013
609,10,2.9979663,3.63,CA_15013
610,1,2.9690118,3.0799997,CA_15013
611,2,2.9219115,2.6299999,CA_15013
612,3,2.8814805,2.48,CA_15013
613,4,2.8665767,2.7799997,CA_15013
614,5,2.8605309,2.7799997,CA_15013
615,6,2.8465075,3.0799997,CA_15013
616,7,2.8278222,2.7799997,CA_15013
617,8,2.8023806,3.0799997,CA_15013
618,9,2.7813563,3.63,CA_15013
619,10,2.788155,3.63,CA_15013
620,1,3.0384874,2.6299999,CA_15013
621,2,3.0152051,2.48,CA_15013
622,3,2.9915936,2.7799997,CA_15013
623,4,2.986581,2.7799997,CA_15013
624,5,2.9881995,3.0799997,CA_15013
625,6,2.9788132,2.7799997,CA_15013
626,7,2.9607277,3.0799997,CA_15013
627,8,2.9360273,3.63,CA_15013
628,9,2.9141161,3.63,CA_15013
629,10,2.9212444,3.2699997,CA_15013
630,1,2.7467303,2.48,CA_15013
631,2,2.8060544,2.7799997,CA_15013
632,3,2.8501275,2.7799997,CA_15013
633,4,2.8878832,3.0799997,CA_15013
634,5,2.921208,2.7799997,CA_15013
635,6,2.9352226,3.0799997,CA_15013
636,7,2.9293191,3.63,CA_15013
637,8,2.9165447,3.63,CA_15013
638,9,2.9005096,3.2699997,CA_15013
639,10,2.9154966,2.9299996,CA_15013
640,1,2.6678503,2.7799997,CA_15013
641,2,2.7407355,2.7799997,CA_15013
642,3,2.796006,3.0799997,CA_15013
643,4,2.8396935,2.7799997,CA_15013
644,5,2.8776975,3.0799997,CA_15013
645,6,2.8954544,3.63,CA_15013
646,7,2.890987,3.63,CA_15013
647,8,2.8809392,3.2699997,CA_15013
648,9,2.8669055,2.9299996,CA_15013
649,10,2.884759,3.63,CA_15013
650,1,2.9588163,2.7799997,CA_15013
651,2,3.030502,3.0799997,CA_15013
652,3,3.0819545,2.7799997,CA_15013
653,4,3.122392,3.0799997,CA_15013
654,5,3.1617458,3.63,CA_15013
655,6,3.1815174,3.63,CA_15013
656,7,3.178669,3.2699997,CA_15013
657,8,3.170184,2.9299996,CA_15013
658,9,3.1589146,3.63,CA_15013
659,10,3.1800601,4.1999993,CA_15013
660,1,2.8097117,3.0799997,CA_15013
661,2,2.8697197,2.7799997,CA_15013
662,3,2.9101975,3.0799997,CA_15013
663,4,2.9409978,3.63,CA_15013
664,5,2.9733372,3.63,CA_15013
