basin_id,horizon,MSE,MAE,NSE,RMSE
CA_15013,1,0.124744914,0.17802776,0.9504024274647236,0.35319245
CA_15013,2,0.22234288,0.24411337,0.9115918204188347,0.47153246
CA_15013,3,0.30542532,0.29000184,0.8785535618662834,0.55265296
CA_15013,4,0.37139705,0.32057124,0.852326512336731,0.6094235
CA_15013,5,0.41828984,0.3512868,0.8336951285600662,0.6467533
CA_15013,6,0.46934822,0.37552154,0.8134195357561111,0.68508995
CA_15013,7,0.5115479,0.38998163,0.7966748178005219,0.71522576
CA_15013,8,0.55927426,0.40805492,0.7777411043643951,0.7478464
CA_15013,9,0.60126525,0.4245946,0.7611002326011658,0.775413
CA_15013,10,0.6352033,0.43678817,0.7476699352264404,0.7969964
CA_15020,1,0.029582346,0.0902273,0.9860493252053857,0.1719952
CA_15020,2,0.051558115,0.11453932,0.9758597388863564,0.22706412
CA_15020,3,0.07453389,0.14226292,0.9653666652739048,0.27300894
CA_15020,4,0.09684457,0.16668719,0.9553584046661854,0.3111986
CA_15020,5,0.11928334,0.18940063,0.9454477876424789,0.3453742
CA_15020,6,0.14027552,0.20893739,0.9363457784056664,0.37453374
CA_15020,7,0.16303824,0.22773346,0.9265833124518394,0.40377992
CA_15020,8,0.18782544,0.24604775,0.9161498472094536,0.43338832
CA_15020,9,0.21067277,0.26314694,0.906913660466671,0.45899102
CA_15020,10,0.23282138,0.2797053,0.8980405107140541,0.48251566
CA_15022,1,0.024419103,0.08996898,0.9917964544147253,0.15626612
CA_15022,2,0.040733784,0.114813365,0.9864534111693501,0.20182613
CA_15022,3,0.05939978,0.13851012,0.9804425854235888,0.2437207
CA_15022,4,0.07578687,0.1601507,0.975293044000864,0.27529415
CA_15022,5,0.090045385,0.17952086,0.970912043005228,0.30007562
CA_15022,6,0.10569563,0.19566937,0.9661824777722359,0.32510865
CA_15022,7,0.12198988,0.21117364,0.9613357335329056,0.3492705
CA_15022,8,0.13708316,0.22479922,0.9569303207099438,0.37024742
CA_15022,9,0.1553596,0.23951422,0.9516325108706951,0.3941568
CA_15022,10,0.17363723,0.25489223,0.9464284740388393,0.416698
CA_15025,1,0.0170033,0.073810644,0.9784094728529453,0.1303967
CA_15025,2,0.026630953,0.08983546,0.96634092181921,0.16318993
CA_15025,3,0.03535765,0.104772255,0.9555408917367458,0.18803631
CA_15025,4,0.04373462,0.120105445,0.9453250542283058,0.20912825
CA_15025,5,0.051635787,0.13415839,0.9358732551336288,0.2272351
CA_15025,6,0.057668466,0.144894,0.9288297519087791,0.2401426
CA_15025,7,0.064073145,0.15551941,0.9213950857520103,0.25312674
CA_15025,8,0.0704912,0.16408114,0.9143451079726219,0.2655018
CA_15025,9,0.07695734,0.17202792,0.907290019094944,0.27741185
CA_15025,10,0.08247733,0.1795484,0.9014303460717201,0.28718868
CA_15039,1,0.026645519,0.07225541,0.9356930777430534,0.16323455
CA_15039,2,0.04575791,0.10287536,0.8895450383424759,0.21391098
CA_15039,3,0.061594624,0.12537421,0.8512875288724899,0.24818264
CA_15039,4,0.07432123,0.14170374,0.8205253630876541,0.27261922
CA_15039,5,0.085054286,0.15570447,0.7945661544799805,0.29164067
CA_15039,6,0.09595251,0.16830564,0.768197700381279,0.30976203
CA_15039,7,0.103621885,0.17623469,0.749620646238327,0.32190353
CA_15039,8,0.10956817,0.18274614,0.7352004945278168,0.33101082
CA_15039,9,0.11459513,0.18718599,0.722996860742569,0.33851904
CA_15039,10,0.118368976,0.19213772,0.7138181030750275,0.34404793
CA_15040,1,0.060009062,0.096135706,0.9746619239449501,0.24496748
CA_15040,2,0.10647918,0.13772467,0.955039244145155,0.32631147
CA_15040,3,0.15030955,0.17358634,0.9365291818976402,0.38769776
CA_15040,4,0.18948084,0.20440744,0.9199860990047455,0.43529397
CA_15040,5,0.22119994,0.22829631,0.9065863341093063,0.47031897
CA_15040,6,0.24735294,0.24742019,0.8955357372760773,0.4973459
CA_15040,7,0.27174023,0.2626348,0.8852296024560928,0.5212871
CA_15040,8,0.29198688,0.2762931,0.8766711950302124,0.5403581
CA_15040,9,0.3062691,0.28612676,0.8706299811601639,0.55341583
CA_15040,10,0.3154012,0.29588446,0.8667664676904678,0.56160593
CA_15044,1,0.20293859,0.15581097,0.9486249200999737,0.45048705
CA_15044,2,0.34158418,0.21369778,0.913506492972374,0.58445203
CA_15044,3,0.47594568,0.26506856,0.8794581592082977,0.6898882
CA_15044,4,0.58898884,0.30631647,0.8507965058088303,0.76745605
CA_15044,5,0.6779315,0.33640054,0.8282322287559509,0.8233659
CA_15044,6,0.7515972,0.35823935,0.809530720114708,0.86694705
CA_15044,7,0.79033214,0.37289456,0.7996772676706314,0.88900626
CA_15044,8,0.81484324,0.38394293,0.7934260815382004,0.90268666
CA_15044,9,0.83894867,0.3928565,0.7872754633426666,0.9159414
CA_15044,10,0.85494304,0.3989243,0.7831795662641525,0.9246313
CA_15045,1,0.086319536,0.10986051,0.9636833891272545,0.29380187
CA_15045,2,0.16089834,0.15292296,0.9323025569319725,0.40112135
CA_15045,3,0.20863332,0.18865538,0.9122132733464241,0.45676395
CA_15045,4,0.25706753,0.22280027,0.8918275013566017,0.50701827
CA_15045,5,0.30136433,0.25502837,0.8731804937124252,0.5489666
CA_15045,6,0.34818956,0.28276938,0.8534673601388931,0.5900759
CA_15045,7,0.3908071,0.30976292,0.8355228304862976,0.6251457
CA_15045,8,0.4331449,0.33323285,0.817697063088417,0.65813744
CA_15045,9,0.47211674,0.35092017,0.8012882024049759,0.6871075
CA_15045,10,0.5114333,0.36692485,0.7847383469343185,0.71514565
CA_15069,1,0.007450583,0.06176933,0.990728298202157,0.08631676
CA_15069,2,0.010358217,0.072397895,0.987110648304224,0.101775326
CA_15069,3,0.015041122,0.08523307,0.9812840968370438,0.12264226
CA_15069,4,0.02084348,0.09877948,0.9740636795759201,0.14437272
CA_15069,5,0.026897144,0.11106751,0.9665302932262421,0.16400349
CA_15069,6,0.035055988,0.1268026,0.9563777633011341,0.18723245
CA_15069,7,0.043829232,0.14151676,0.9454606957733631,0.20935433
CA_15069,8,0.0522778,0.15421051,0.9349476471543312,0.22864339
CA_15069,9,0.06069325,0.16584632,0.9244798272848129,0.24636
