,horizon,prediction,observed,basin_id
442,3,2.7623067,3.0799997,CA_15013
443,4,2.7177687,3.0799997,CA_15013
444,5,2.7037263,3.2699997,CA_15013
445,6,2.7025552,3.2699997,CA_15013
446,7,2.7036138,4.1999993,CA_15013
447,8,2.7215147,4.1999993,CA_15013
448,9,2.7284868,5.0699997,CA_15013
449,10,2.7354004,4.87,CA_15013
450,1,2.9270203,2.7799997,CA_15013
451,2,2.8741434,3.0799997,CA_15013
452,3,2.835746,3.0799997,CA_15013
453,4,2.8151226,3.2699997,CA_15013
454,5,2.8213663,3.2699997,CA_15013
455,6,2.8389142,4.1999993,CA_15013
456,7,2.8559256,4.1999993,CA_15013
457,8,2.8887186,5.0699997,CA_15013
458,9,2.907844,4.87,CA_15013
459,10,2.9288578,5.0699997,CA_15013
460,1,2.71858,3.0799997,CA_15013
461,2,2.771922,3.0799997,CA_15013
462,3,2.8304615,3.2699997,CA_15013
463,4,2.882817,3.2699997,CA_15013
464,5,2.948859,4.1999993,CA_15013
465,6,3.0149097,4.1999993,CA_15013
466,7,3.0708356,5.0699997,CA_15013
467,8,3.126628,4.87,CA_15013
468,9,3.1680856,5.0699997,CA_15013
469,10,3.2138884,5.4999995,CA_15013
470,1,3.044205,3.0799997,CA_15013
471,2,3.086005,3.2699997,CA_15013
472,3,3.117805,3.2699997,CA_15013
473,4,3.1411786,4.1999993,CA_15013
474,5,3.1797218,4.1999993,CA_15013
475,6,3.2197392,5.0699997,CA_15013
476,7,3.2537293,4.87,CA_15013
477,8,3.2849925,5.0699997,CA_15013
478,9,3.304411,5.4999995,CA_15013
479,10,3.3311684,4.6299996,CA_15013
480,1,3.1428452,3.2699997,CA_15013
481,2,3.2753274,3.2699997,CA_15013
482,3,3.377695,4.1999993,CA_15013
483,4,3.4455051,4.1999993,CA_15013
484,5,3.5152862,5.0699997,CA_15013
485,6,3.5739996,4.87,CA_15013
486,7,3.6186364,5.0699997,CA_15013
487,8,3.6463442,5.4999995,CA_15013
488,9,3.6668153,4.6299996,CA_15013
489,10,3.6975236,3.9999995,CA_15013
490,1,3.2649634,3.2699997,CA_15013
491,2,3.393723,4.1999993,CA_15013
492,3,3.491951,4.1999993,CA_15013
493,4,3.560091,5.0699997,CA_15013
494,5,3.6306503,4.87,CA_15013
495,6,3.688948,5.0699997,CA_15013
496,7,3.7325287,5.4999995,CA_15013
497,8,3.7605267,4.6299996,CA_15013
498,9,3.7824125,3.9999995,CA_15013
499,10,3.8135235,3.4699998,CA_15013
500,1,3.3839023,4.1999993,CA_15013
501,2,3.519101,4.1999993,CA_15013
502,3,3.6275904,5.0699997,CA_15013
503,4,3.7112167,4.87,CA_15013
504,5,3.8000474,5.0699997,CA_15013
505,6,3.8765335,5.4999995,CA_15013
506,7,3.9360933,4.6299996,CA_15013
507,8,3.9819374,3.9999995,CA_15013
508,9,4.020673,3.4699998,CA_15013
509,10,4.06668,3.2699997,CA_15013
510,1,4.2933955,4.1999993,CA_15013
511,2,4.335606,5.0699997,CA_15013
512,3,4.3367505,4.87,CA_15013
513,4,4.320568,5.0699997,CA_15013
514,5,4.3273597,5.4999995,CA_15013
515,6,4.3355713,4.6299996,CA_15013
516,7,4.338381,3.9999995,CA_15013
517,8,4.341819,3.4699998,CA_15013
518,9,4.3368306,3.2699997,CA_15013
519,10,4.343354,3.0799997,CA_15013
520,1,4.437792,5.0699997,CA_15013
521,2,4.536691,4.87,CA_15013
522,3,4.5790033,5.0699997,CA_15013
523,4,4.594739,5.4999995,CA_15013
524,5,4.6229467,4.6299996,CA_15013
525,6,4.6475964,3.9999995,CA_15013
526,7,4.660249,3.4699998,CA_15013
527,8,4.674512,3.2699997,CA_15013
528,9,4.6812596,3.0799997,CA_15013
529,10,4.6992016,3.0799997,CA_15013
530,1,5.0388927,4.87,CA_15013
531,2,5.1080647,5.0699997,CA_15013
532,3,5.0923424,5.4999995,CA_15013
533,4,5.0437384,4.6299996,CA_15013
534,5,5.0090938,3.9999995,CA_15013
535,6,4.9732924,3.4699998,CA_15013
536,7,4.931341,3.2699997,CA_15013
537,8,4.894656,3.0799997,CA_15013
538,9,4.856335,3.0799997,CA_15013
539,10,4.8334026,2.6299999,CA_15013
540,1,4.9300427,5.0699997,CA_15013
541,2,4.9798994,5.4999995,CA_15013
542,3,4.932806,4.6299996,CA_15013
543,4,4.8565907,3.9999995,CA_15013
544,5,4.794463,3.4699998,CA_15013
545,6,4.7318997,3.2699997,CA_15013
546,7,4.667855,3.0799997,CA_15013
547,8,4.615156,3.0799997,CA_15013
548,9,4.569064,2.6299999,CA_15013
549,10,4.535076,2.48,CA_15013
550,1,5.1813946,5.4999995,CA_15013
551,2,5.199343,4.6299996,CA_15013
552,3,5.1189995,3.9999995,CA_15013
553,4,5.0158734,3.4699998,CA_15013
554,5,4.929238,3.2699997,CA_15013
555,6,4.843954,3.0799997,CA_15013
556,7,4.759533,3.0799997,CA_15013
557,8,4.6873493,2.6299999,CA_15013
558,9,4.6224027,2.48,CA_15013
559,10,4.571051,2.7799997,CA_15013
560,1,5.3072767,4.6299996,CA_15013
561,2,5.312233,3.9999995,CA_15013
562,3,5.240556,3.4699998,CA_15013
563,4,5.1620336,3.2699997,CA_15013
564,5,5.1047945,3.0799997,CA_15013
565,6,5.048745,3.0799997,CA_15013
566,7,4.9883885,2.6299999,CA_15013
567,8,4.9447713,2.48,CA_15013
568,9,4.9029136,2.7799997,CA_15013
569,10,4.870649,2.7799997,CA_15013
570,1,4.360673,3.9999995,CA_15013
571,2,4.3536186,3.4699998,CA_15013
572,3,4.306167,3.2699997,CA_15013
573,4,4.2586517,3.0799997,CA_15013
574,5,4.230776,3.0799997,CA_15013
575,6,4.202681,2.6299999,CA_15013
576,7,4.1680136,2.48,CA_15013
577,8,4.149148,2.7799997,CA_15013
578,9,4.129729,2.7799997,CA_15013
579,10,4.113578,3.0799997,CA_15013
580,1,3.7692132,3.4699998,CA_15013
581,2,3.7791655,3.2699997,CA_15013
582,3,3.7691689,3.0799997,CA_15013
583,4,3.7564797,3.0799997,CA_15013
584,5,3.7624717,2.6299999,CA_15013
585,6,3.7642589,2.48,CA_15013
586,7,3.7548947,2.7799997,CA_15013
587,8,3.7609563,2.7799997,CA_15013
588,9,3.7663226,3.0799997,CA_15013
589,10,3.7693508,2.7799997,CA_15013
590,1,3.290856,3.2699997,CA_15013
591,2,3.3000698,3.0799997,CA_15013
592,3,3.3010695,3.0799997,CA_15013
593,4,3.3031318,2.6299999,CA_15013
594,5,3.3228674,2.48,CA_15013
595,6,3.3401036,2.7799997,CA_15013
596,7,3.3466778,2.7799997,CA_15013
597,8,3.3683531,3.0799997,CA_15013
598,9,3.3872874,2.7799997,CA_15013
599,10,3.4022589,3.0799997,CA_15013
600,1,3.3481238,3.0799997,CA_15013
601,2,3.3794916,3.0799997,CA_15013
602,3,3.3880992,2.6299999,CA_15013
603,4,3.3886292,2.48,CA_15013
604,5,3.4038062,2.7799997,CA_15013
605,6,3.413289,2.7799997,CA_15013
606,7,3.4126587,3.0799997,CA_15013
607,8,3.4210217,2.7799997,CA_15013
608,9,3.4308066,3.0799997,CA_15013
609,10,3.4381087,3.63,CA_15013
610,1,3.0722334,3.0799997,CA_15013
611,2,3.1090276,2.6299999,CA_15013
612,3,3.1318693,2.48,CA_15013
613,4,3.1523378,2.7799997,CA_15013
614,5,3.185772,2.7799997,CA_15013
615,6,3.2122045,3.0799997,CA_15013
616,7,3.2274718,2.7799997,CA_15013
617,8,3.2499168,3.0799997,CA_15013
618,9,3.2731242,3.63,CA_15013
619,10,3.2923145,3.63,CA_15013
620,1,3.1196444,2.6299999,CA_15013
621,2,3.154906,2.48,CA_15013
622,3,3.17421,2.7799997,CA_15013
623,4,3.193039,2.7799997,CA_15013
624,5,3.225376,3.0799997,CA_15013
625,6,3.2506227,2.7799997,CA_15013
626,7,3.2651968,3.0799997,CA_15013
627,8,3.2835827,3.63,CA_15013
628,9,3.3032174,3.63,CA_15013
629,10,3.3190427,3.2699997,CA_15013
630,1,2.700422,2.48,CA_15013
631,2,2.7496386,2.7799997,CA_15013
632,3,2.7849982,2.7799997,CA_15013
633,4,2.8155546,3.0799997,CA_15013
634,5,2.8556685,2.7799997,CA_15013
635,6,2.884984,3.0799997,CA_15013
636,7,2.9030468,3.63,CA_15013
637,8,2.921423,3.63,CA_15013
638,9,2.9433525,3.2699997,CA_15013
639,10,2.9615574,2.9299996,CA_15013
640,1,2.7101352,2.7799997,CA_15013
641,2,2.7731986,2.7799997,CA_15013
642,3,2.8169327,3.0799997,CA_15013
643,4,2.8470206,2.7799997,CA_15013
644,5,2.8850942,3.0799997,CA_15013
645,6,2.9112296,3.63,CA_15013
646,7,2.925645,3.63,CA_15013
647,8,2.9409904,3.2699997,CA_15013
648,9,2.9605005,2.9299996,CA_15013
649,10,2.9778974,3.63,CA_15013
650,1,3.0688057,2.7799997,CA_15013
651,2,3.1357913,3.0799997,CA_15013
652,3,3.170109,2.7799997,CA_15013
653,4,3.1877146,3.0799997,CA_15013
654,5,3.2132812,3.63,CA_15013
655,6,3.228744,3.63,CA_15013
656,7,3.234005,3.2699997,CA_15013
657,8,3.2436297,2.9299996,CA_15013
658,9,3.2578418,3.63,CA_15013
659,10,3.271874,4.1999993,CA_15013
660,1,3.097844,3.0799997,CA_15013
661,2,3.1344743,2.7799997,CA_15013
662,3,3.1354246,3.0799997,CA_15013
663,4,3.116427,3.63,CA_15013
664,5,3.1053605,3.63,CA_15013
665,6,3.0865064,3.2699997,CA_15013
