,horizon,prediction,observed,basin_id
60,1,0.5867833,0.59000003,CA_15013
61,2,0.6506343,0.62,CA_15013
62,3,0.71431804,0.65,CA_15013
63,4,0.77919173,0.68000007,CA_15013
64,5,0.8351196,0.71,CA_15013
65,6,0.88814336,0.74,CA_15013
66,7,0.92632955,0.77,CA_15013
67,8,0.95321643,0.8,CA_15013
68,9,0.9660132,0.78999996,CA_15013
69,10,0.9768618,0.78999996,CA_15013
70,1,0.6072149,0.62,CA_15013
71,2,0.67813176,0.65,CA_15013
72,3,0.7489184,0.68000007,CA_15013
73,4,0.8210745,0.71,CA_15013
74,5,0.88317937,0.74,CA_15013
75,6,0.9419739,0.77,CA_15013
76,7,0.98424,0.8,CA_15013
77,8,1.0135777,0.78999996,CA_15013
78,9,1.0273541,0.78999996,CA_15013
79,10,1.0385514,0.78999996,CA_15013
80,1,0.66985345,0.65,CA_15013
81,2,0.7600748,0.68000007,CA_15013
82,3,0.85301375,0.71,CA_15013
83,4,0.94923705,0.74,CA_15013
84,5,1.0269815,0.77,CA_15013
85,6,1.101183,0.8,CA_15013
86,7,1.1535139,0.78999996,CA_15013
87,8,1.1875411,0.78999996,CA_15013
88,9,1.2029507,0.78999996,CA_15013
89,10,1.2143887,0.78,CA_15013
90,1,0.6917604,0.68000007,CA_15013
91,2,0.7919837,0.71,CA_15013
92,3,0.89569074,0.74,CA_15013
93,4,1.0032895,0.77,CA_15013
94,5,1.092895,0.8,CA_15013
95,6,1.1785655,0.78999996,CA_15013
96,7,1.2400277,0.78999996,CA_15013
97,8,1.280924,0.78999996,CA_15013
98,9,1.3002529,0.78,CA_15013
99,10,1.314626,0.78,CA_15013
100,1,0.7191159,0.71,CA_15013
101,2,0.81401706,0.74,CA_15013
102,3,0.9146069,0.77,CA_15013
103,4,1.0212716,0.8,CA_15013
104,5,1.1120583,0.78999996,CA_15013
105,6,1.1995038,0.78999996,CA_15013
106,7,1.2646761,0.78999996,CA_15013
107,8,1.3102933,0.78,CA_15013
108,9,1.333555,0.78,CA_15013
109,10,1.3501095,0.77,CA_15013
110,1,0.74184346,0.74,CA_15013
111,2,0.8440254,0.77,CA_15013
112,3,0.9516064,0.8,CA_15013
113,4,1.0650587,0.78999996,CA_15013
114,5,1.1602985,0.78999996,CA_15013
115,6,1.2517896,0.78999996,CA_15013
116,7,1.3194644,0.78,CA_15013
117,8,1.3658977,0.78,CA_15013
118,9,1.3897558,0.77,CA_15013
119,10,1.406764,0.77,CA_15013
120,1,0.79501116,0.77,CA_15013
121,2,0.8832006,0.8,CA_15013
122,3,0.97481203,0.78999996,CA_15013
123,4,1.0687084,0.78999996,CA_15013
124,5,1.1475749,0.78999996,CA_15013
125,6,1.2228352,0.78,CA_15013
126,7,1.2791755,0.78,CA_15013
127,8,1.3181508,0.77,CA_15013
128,9,1.3404567,0.77,CA_15013
129,10,1.3582585,0.77,CA_15013
130,1,0.86277723,0.8,CA_15013
131,2,0.96022904,0.78999996,CA_15013
132,3,1.0616399,0.78999996,CA_15013
133,4,1.16455,0.78999996,CA_15013
134,5,1.254912,0.78,CA_15013
135,6,1.341299,0.78,CA_15013
136,7,1.4106985,0.77,CA_15013
137,8,1.4621258,0.77,CA_15013
138,9,1.4975464,0.77,CA_15013
139,10,1.527257,0.76,CA_15013
140,1,0.8583471,0.78999996,CA_15013
141,2,0.92282915,0.78999996,CA_15013
142,3,0.9894136,0.78999996,CA_15013
143,4,1.0549322,0.78,CA_15013
144,5,1.1161524,0.78,CA_15013
145,6,1.1748482,0.77,CA_15013
146,7,1.2269516,0.77,CA_15013
147,8,1.269383,0.77,CA_15013
148,9,1.3042488,0.76,CA_15013
149,10,1.3356682,0.76,CA_15013
150,1,0.8243282,0.78999996,CA_15013
151,2,0.87801427,0.78999996,CA_15013
152,3,0.9313191,0.78,CA_15013
153,4,0.9827228,0.78,CA_15013
154,5,1.0334358,0.77,CA_15013
155,6,1.0822692,0.77,CA_15013
156,7,1.1273353,0.77,CA_15013
157,8,1.1656322,0.76,CA_15013
158,9,1.1985418,0.76,CA_15013
159,10,1.2295678,0.89,CA_15013
160,1,0.8430406,0.78999996,CA_15013
161,2,0.9125923,0.78,CA_15013
162,3,0.9844489,0.78,CA_15013
163,4,1.0546806,0.77,CA_15013
164,5,1.123774,0.77,CA_15013
165,6,1.189976,0.77,CA_15013
166,7,1.2506037,0.76,CA_15013
167,8,1.3011707,0.76,CA_15013
168,9,1.3424051,0.89,CA_15013
169,10,1.378327,0.75,CA_15013
170,1,0.9175278,0.78,CA_15013
171,2,0.9903802,0.78,CA_15013
172,3,1.0645705,0.77,CA_15013
173,4,1.1366302,0.77,CA_15013
174,5,1.2098693,0.77,CA_15013
175,6,1.2794449,0.76,CA_15013
176,7,1.3431623,0.76,CA_15013
177,8,1.3965373,0.89,CA_15013
178,9,1.4396257,0.75,CA_15013
179,10,1.4772942,0.89,CA_15013
180,1,0.8763268,0.78,CA_15013
181,2,0.9584036,0.77,CA_15013
182,3,1.04276,0.77,CA_15013
183,4,1.1257524,0.77,CA_15013
184,5,1.2053047,0.76,CA_15013
185,6,1.281135,0.76,CA_15013
186,7,1.3486482,0.89,CA_15013
187,8,1.4032848,0.75,CA_15013
188,9,1.4460585,0.89,CA_15013
189,10,1.482208,1.0300001,CA_15013
190,1,0.87478596,0.77,CA_15013
191,2,0.9537998,0.77,CA_15013
192,3,1.0360477,0.77,CA_15013
193,4,1.1170056,0.76,CA_15013
194,5,1.1987107,0.76,CA_15013
195,6,1.2769542,0.89,CA_15013
196,7,1.3477515,0.75,CA_15013
197,8,1.4066076,0.89,CA_15013
198,9,1.4526262,1.0300001,CA_15013
199,10,1.4919735,1.17,CA_15013
200,1,0.835415,0.77,CA_15013
201,2,0.9259881,0.77,CA_15013
202,3,1.020564,0.76,CA_15013
203,4,1.1145799,0.76,CA_15013
204,5,1.2085363,0.89,CA_15013
205,6,1.2987921,0.75,CA_15013
206,7,1.37971,0.89,CA_15013
207,8,1.4466048,1.0300001,CA_15013
208,9,1.4979775,1.17,CA_15013
209,10,1.541765,1.3,CA_15013
210,1,0.8263775,0.77,CA_15013
211,2,0.9023163,0.76,CA_15013
212,3,0.98291373,0.76,CA_15013
213,4,1.0643467,0.89,CA_15013
214,5,1.1455765,0.75,CA_15013
215,6,1.2237834,0.89,CA_15013
216,7,1.2911102,1.0300001,CA_15013
217,8,1.3455666,1.17,CA_15013
218,9,1.3850046,1.3,CA_15013
219,10,1.4198563,2.06,CA_15013
220,1,0.8162582,0.76,CA_15013
221,2,0.8932449,0.76,CA_15013
222,3,0.9754599,0.89,CA_15013
223,4,1.0581572,0.75,CA_15013
224,5,1.1412822,0.89,CA_15013
225,6,1.22121,1.0300001,CA_15013
226,7,1.291884,1.17,CA_15013
227,8,1.3497115,1.3,CA_15013
228,9,1.3927945,2.06,CA_15013
229,10,1.4308683,2.48,CA_15013
230,1,0.8343431,0.76,CA_15013
231,2,0.93027806,0.89,CA_15013
232,3,1.0324005,0.75,CA_15013
233,4,1.1359925,0.89,CA_15013
234,5,1.2407796,1.0300001,CA_15013
235,6,1.3418443,1.17,CA_15013
236,7,1.4299767,1.3,CA_15013
237,8,1.5019553,2.06,CA_15013
238,9,1.5550714,2.48,CA_15013
239,10,1.6022986,2.48,CA_15013
240,1,0.8546427,0.89,CA_15013
241,2,0.9651451,0.75,CA_15013
242,3,1.0826883,0.89,CA_15013
243,4,1.2017196,1.0300001,CA_15013
244,5,1.3223938,1.17,CA_15013
245,6,1.4393439,1.3,CA_15013
246,7,1.5415142,2.06,CA_15013
247,8,1.6256144,2.48,CA_15013
248,9,1.6879067,2.48,CA_15013
249,10,1.7419004,3.0799997,CA_15013
250,1,0.9686934,0.75,CA_15013
251,2,1.0981935,0.89,CA_15013
252,3,1.237106,1.0300001,CA_15013
253,4,1.3789465,1.17,CA_15013
254,5,1.5236945,1.3,CA_15013
255,6,1.6642113,2.06,CA_15013
256,7,1.7853765,2.48,CA_15013
257,8,1.8837955,2.48,CA_15013
258,9,1.9546272,3.0799997,CA_15013
259,10,2.0150895,3.63,CA_15013
260,1,0.8684205,0.89,CA_15013
261,2,0.98422414,1.0300001,CA_15013
262,3,1.1060281,1.17,CA_15013
263,4,1.2294817,1.3,CA_15013
264,5,1.3546709,2.06,CA_15013
265,6,1.4751654,2.48,CA_15013
266,7,1.5779322,2.48,CA_15013
267,8,1.6612359,3.0799997,CA_15013
268,9,1.7208436,3.63,CA_15013
269,10,1.7724421,2.9299996,CA_15013
270,1,1.0895382,1.0300001,CA_15013
271,2,1.206247,1.17,CA_15013
272,3,1.3310578,1.3,CA_15013
273,4,1.4569422,2.06,CA_15013
274,5,1.5856767,2.48,CA_15013
275,6,1.7092257,2.48,CA_15013
276,7,1.8157835,3.0799997,CA_15013
277,8,1.9034141,3.63,CA_15013
278,9,1.9689877,2.9299996,CA_15013
279,10,2.026279,2.1999998,CA_15013
280,1,1.2086474,1.17,CA_15013
281,2,1.3067788,1.3,CA_15013
282,3,1.4105177,2.06,CA_15013
283,4,1.5131495,2.48,CA_15013
284,5,1.6181263,2.48,CA_15013
285,6,1.7186244,3.0799997,CA_15013
286,7,1.8081989,3.63,CA_15013
287,8,1.8810065,2.9299996,CA_15013
288,9,1.9382502,2.1999998,CA_15013
289,10,1.9873136,2.33,CA_15013
290,1,1.2888645,1.3,CA_15013
291,2,1.3902729,2.06,CA_15013
292,3,1.498666,2.48,CA_15013
293,4,1.605011,2.48,CA_15013
294,5,1.7137549,3.0799997,CA_15013
295,6,1.8176706,3.63,CA_15013
296,7,1.9089222,2.9299996,CA_15013
297,8,1.9826233,2.1999998,CA_15013
298,9,2.0390482,2.33,CA_15013
299,10,2.0873935,3.8299997,CA_15013
300,1,1.3373995,2.06,CA_15013
301,2,1.4489512,2.48,CA_15013
302,3,1.5698332,2.48,CA_15013
303,4,1.6909919,3.0799997,CA_15013
304,5,1.8146454,3.63,CA_15013
305,6,1.9328966,2.9299996,CA_15013
306,7,2.0360498,2.1999998,CA_15013
307,8,2.1187072,2.33,CA_15013
308,9,2.1811037,3.8299997,CA_15013
309,10,2.233845,3.63,CA_15013
310,1,1.8796746,2.48,CA_15013
311,2,2.0267873,2.48,CA_15013
312,3,2.186833,3.0799997,CA_15013
313,4,2.344771,3.63,CA_15013
314,5,2.5115495,2.9299996,CA_15013
315,6,2.6681519,2.1999998,CA_15013
316,7,2.8071575,2.33,CA_15013
317,8,2.9181263,3.8299997,CA_15013
318,9,3.0052018,3.63,CA_15013
319,10,3.0791647,5.0699997,CA_15013
320,1,2.3555267,2.48,CA_15013
321,2,2.5087671,3.0799997,CA_15013
322,3,2.679793,3.63,CA_15013
323,4,2.8482187,2.9299996,CA_15013
324,5,3.0287402,2.1999998,CA_15013
325,6,3.1956625,2.33,CA_15013
326,7,3.3412406,3.8299997,CA_15013
327,8,3.4541113,3.63,CA_15013
328,9,3.539257,5.0699997,CA_15013
329,10,3.6086733,3.8299997,CA_15013
330,1,2.460392,3.0799997,CA_15013
331,2,2.556312,3.63,CA_15013
332,3,2.664842,2.9299996,CA_15013
333,4,2.7660127,2.1999998,CA_15013
334,5,2.8794405,2.33,CA_15013
335,6,2.9812984,3.8299997,CA_15013
336,7,3.0760868,3.63,CA_15013
337,8,3.149804,5.0699997,CA_15013
338,9,3.2136927,3.8299997,CA_15013
339,10,3.2683687,2.9299996,CA_15013
340,1,3.0239308,3.63,CA_15013
341,2,3.1110263,2.9299996,CA_15013
342,3,3.2125635,2.1999998,CA_15013
343,4,3.3040428,2.33,CA_15013
344,5,3.4141488,3.8299997,CA_15013
345,6,3.509567,3.63,CA_15013
346,7,3.6000066,5.0699997,CA_15013
347,8,3.6682878,3.8299997,CA_15013
348,9,3.730319,2.9299996,CA_15013
349,10,3.7830646,3.0799997,CA_15013
350,1,3.4888299,2.9299996,CA_15013
351,2,3.4886088,2.1999998,CA_15013
352,3,3.499806,2.33,CA_15013
353,4,3.4997325,3.8299997,CA_15013
354,5,3.5262182,3.63,CA_15013
355,6,3.5435886,5.0699997,CA_15013
356,7,3.572228,3.8299997,CA_15013
357,8,3.5917265,2.9299996,CA_15013
358,9,3.6246572,3.0799997,CA_15013
359,10,3.6561685,3.0799997,CA_15013
360,1,2.7281673,2.1999998,CA_15013
361,2,2.7589233,2.33,CA_15013
362,3,2.7927773,3.8299997,CA_15013
363,4,2.813643,3.63,CA_15013
364,5,2.8556235,5.0699997,CA_15013
365,6,2.8875546,3.8299997,CA_15013
366,7,2.9297717,2.9299996,CA_15013
367,8,2.9640768,3.0799997,CA_15013
368,9,3.0085857,3.0799997,CA_15013
369,10,3.0510437,2.7799997,CA_15013
370,1,2.2181132,2.33,CA_15013
371,2,2.282829,3.8299997,CA_15013
372,3,2.3505125,3.63,CA_15013
373,4,2.4059107,5.0699997,CA_15013
374,5,2.476353,3.8299997,CA_15013
375,6,2.5356832,2.9299996,CA_15013
376,7,2.6013093,3.0799997,CA_15013
377,8,2.6571417,3.0799997,CA_15013
378,9,2.7186806,2.7799997,CA_15013
379,10,2.777329,3.0799997,CA_15013
380,1,2.5207362,3.8299997,CA_15013
381,2,2.5607042,3.63,CA_15013
382,3,2.6025,5.0699997,CA_15013
383,4,2.6311069,3.8299997,CA_15013
384,5,2.6793063,2.9299996,CA_15013
385,6,2.7187724,3.0799997,CA_15013
386,7,2.7691016,3.0799997,CA_15013
387,8,2.8128011,2.7799997,CA_15013
388,9,2.8689933,3.0799997,CA_15013
389,10,2.9266257,3.0799997,CA_15013
390,1,3.7406123,3.63,CA_15013
391,2,3.7076814,5.0699997,CA_15013
392,3,3.673407,3.8299997,CA_15013
393,4,3.622389,2.9299996,CA_15013
394,5,3.6121688,3.0799997,CA_15013
395,6,3.5984216,3.0799997,CA_15013
396,7,3.6122997,2.7799997,CA_15013
397,8,3.6254263,3.0799997,CA_15013
398,9,3.6681552,3.0799997,CA_15013
399,10,3.7164106,3.2699997,CA_15013
400,1,3.7410321,5.0699997,CA_15013
401,2,3.698894,3.8299997,CA_15013
402,3,3.6495857,2.9299996,CA_15013
403,4,3.582646,3.0799997,CA_15013
404,5,3.5596724,3.0799997,CA_15013
405,6,3.5340784,2.7799997,CA_15013
406,7,3.5381703,3.0799997,CA_15013
407,8,3.5451684,3.0799997,CA_15013
408,9,3.587971,3.2699997,CA_15013
409,10,3.6423137,3.2699997,CA_15013
410,1,4.499774,3.8299997,CA_15013
411,2,4.32212,2.9299996,CA_15013
412,3,4.145306,3.0799997,CA_15013
413,4,3.9627514,3.0799997,CA_15013
414,5,3.8402576,2.7799997,CA_15013
415,6,3.7278812,3.0799997,CA_15013
416,7,3.6554856,3.0799997,CA_15013
417,8,3.5982285,3.2699997,CA_15013
418,9,3.5892165,3.2699997,CA_15013
419,10,3.601347,4.1999993,CA_15013
420,1,3.4949968,2.9299996,CA_15013
421,2,3.320616,3.0799997,CA_15013
422,3,3.1497636,3.0799997,CA_15013
423,4,2.9844284,2.7799997,CA_15013
424,5,2.8688092,3.0799997,CA_15013
425,6,2.7641096,3.0799997,CA_15013
426,7,2.6946378,3.2699997,CA_15013
427,8,2.6403556,3.2699997,CA_15013
428,9,2.6284783,4.1999993,CA_15013
429,10,2.6404831,4.1999993,CA_15013
430,1,2.8525884,3.0799997,CA_15013
431,2,2.735655,3.0799997,CA_15013
432,3,2.6366506,2.7799997,CA_15013
433,4,2.551489,3.0799997,CA_15013
434,5,2.5056174,3.0799997,CA_15013
435,6,2.459674,3.2699997,CA_15013
436,7,2.4425788,3.2699997,CA_15013
437,8,2.4274049,4.1999993,CA_15013
438,9,2.4454737,4.1999993,CA_15013
439,10,2.4863904,5.0699997,CA_15013
440,1,3.008178,3.0799997,CA_15013
441,2,2.9530523,2.7799997,CA_15013
442,3,2.9117897,3.0799997,CA_15013
443,4,2.881685,3.0799997,CA_15013
444,5,2.882794,3.2699997,CA_15013
445,6,2.8737888,3.2699997,CA_15013
446,7,2.882183,4.1999993,CA_15013
447,8,2.883521,4.1999993,CA_15013
448,9,2.907657,5.0699997,CA_15013
449,10,2.9505286,4.87,CA_15013
450,1,2.9280195,2.7799997,CA_15013
451,2,2.9457958,3.0799997,CA_15013
452,3,2.9694452,3.0799997,CA_15013
453,4,2.99134,3.2699997,CA_15013
454,5,3.0507255,3.2699997,CA_15013
455,6,3.0942867,4.1999993,CA_15013
456,7,3.1528041,4.1999993,CA_15013
457,8,3.1983182,5.0699997,CA_15013
458,9,3.2646756,4.87,CA_15013
459,10,3.3474147,5.0699997,CA_15013
460,1,2.7459674,3.0799997,CA_15013
461,2,2.8855364,3.0799997,CA_15013
462,3,3.0163503,3.2699997,CA_15013
463,4,3.1264374,3.2699997,CA_15013
464,5,3.2687066,4.1999993,CA_15013
465,6,3.388476,4.1999993,CA_15013
466,7,3.507018,5.0699997,CA_15013
467,8,3.6062825,4.87,CA_15013
468,9,3.7120142,5.0699997,CA_15013
469,10,3.8237374,5.4999995,CA_15013
470,1,3.083035,3.0799997,CA_15013
471,2,3.177387,3.2699997,CA_15013
472,3,3.2606044,3.2699997,CA_15013
473,4,3.3237007,4.1999993,CA_15013
474,5,3.4191327,4.1999993,CA_15013
475,6,3.494026,5.0699997,CA_15013
476,7,3.5635538,4.87,CA_15013
477,8,3.6179874,5.0699997,CA_15013
478,9,3.6813447,5.4999995,CA_15013
479,10,3.7559156,4.6299996,CA_15013
480,1,3.0984306,3.2699997,CA_15013
481,2,3.218252,3.2699997,CA_15013
482,3,3.3237867,4.1999993,CA_15013
483,4,3.4107008,4.1999993,CA_15013
484,5,3.5203395,5.0699997,CA_15013
485,6,3.605266,4.87,CA_15013
486,7,3.6806016,5.0699997,CA_15013
487,8,3.738002,5.4999995,CA_15013
488,9,3.8008692,4.6299996,CA_15013
489,10,3.8736997,3.9999995,CA_15013
490,1,3.2129707,3.2699997,CA_15013
491,2,3.2527847,4.1999993,CA_15013
492,3,3.2795925,4.1999993,CA_15013
493,4,3.2853909,5.0699997,CA_15013
494,5,3.324476,4.87,CA_15013
495,6,3.341884,5.0699997,CA_15013
496,7,3.3659668,5.4999995,CA_15013
497,8,3.3858922,4.6299996,CA_15013
498,9,3.425603,3.9999995,CA_15013
499,10,3.4788556,3.4699998,CA_15013
500,1,3.4046545,4.1999993,CA_15013
501,2,3.4799504,4.1999993,CA_15013
502,3,3.5285091,5.0699997,CA_15013
503,4,3.5574102,4.87,CA_15013
504,5,3.5937254,5.0699997,CA_15013
505,6,3.6067805,5.4999995,CA_15013
506,7,3.615902,4.6299996,CA_15013
507,8,3.6141496,3.9999995,CA_15013
508,9,3.6338239,3.4699998,CA_15013
509,10,3.669904,3.2699997,CA_15013
510,1,4.2731833,4.1999993,CA_15013
511,2,4.257329,5.0699997,CA_15013
512,3,4.22047,4.87,CA_15013
513,4,4.1608877,5.0699997,CA_15013
514,5,4.1369486,5.4999995,CA_15013
515,6,4.09481,4.6299996,CA_15013
516,7,4.064186,3.9999995,CA_15013
517,8,4.031104,3.4699998,CA_15013
518,9,4.0364957,3.2699997,CA_15013
519,10,4.0619574,3.0799997,CA_15013
520,1,4.4163194,5.0699997,CA_15013
521,2,4.3586726,4.87,CA_15013
522,3,4.2890186,5.0699997,CA_15013
523,4,4.1992054,5.4999995,CA_15013
524,5,4.1614304,4.6299996,CA_15013
525,6,4.105787,3.9999995,CA_15013
526,7,4.068884,3.4699998,CA_15013
527,8,4.0351186,3.2699997,CA_15013
528,9,4.0398684,3.0799997,CA_15013
529,10,4.0626316,3.0799997,CA_15013
530,1,5.090373,4.87,CA_15013
531,2,5.0473485,5.0699997,CA_15013
532,3,4.994678,5.4999995,CA_15013
533,4,4.914837,4.6299996,CA_15013
534,5,4.8968987,3.9999995,CA_15013
535,6,4.8508086,3.4699998,CA_15013
536,7,4.824685,3.2699997,CA_15013
537,8,4.7968206,3.0799997,CA_15013
538,9,4.8082743,3.0799997,CA_15013
539,10,4.833275,2.6299999,CA_15013
540,1,4.903329,5.0699997,CA_15013
541,2,4.8586054,5.4999995,CA_15013
542,3,4.808142,4.6299996,CA_15013
543,4,4.733744,3.9999995,CA_15013
544,5,4.716087,3.4699998,CA_15013
545,6,4.67054,3.2699997,CA_15013
546,7,4.640625,3.0799997,CA_15013
547,8,4.6095386,3.0799997,CA_15013
548,9,4.6148534,2.6299999,CA_15013
549,10,4.634939,2.48,CA_15013
550,1,5.2369733,5.4999995,CA_15013
551,2,5.1207676,4.6299996,CA_15013
552,3,4.9992285,3.9999995,CA_15013
553,4,4.8588104,3.4699998,CA_15013
554,5,4.782961,3.2699997,CA_15013
555,6,4.6876307,3.0799997,CA_15013
556,7,4.615135,3.0799997,CA_15013
557,8,4.5481734,2.6299999,CA_15013
558,9,4.5246673,2.48,CA_15013
559,10,4.5203867,2.7799997,CA_15013
560,1,5.4209905,4.6299996,CA_15013
561,2,5.263359,3.9999995,CA_15013
562,3,5.1042485,3.4699998,CA_15013
563,4,4.929817,3.2699997,CA_15013
564,5,4.8245006,3.0799997,CA_15013
565,6,4.70366,3.0799997,CA_15013
566,7,4.609922,2.6299999,CA_15013
567,8,4.5249376,2.48,CA_15013
568,9,4.484887,2.7799997,CA_15013
569,10,4.463983,2.7799997,CA_15013
570,1,4.564372,3.9999995,CA_15013
571,2,4.465809,3.4699998,CA_15013
572,3,4.370391,3.2699997,CA_15013
573,4,4.262127,3.0799997,CA_15013
574,5,4.2022753,3.0799997,CA_15013
575,6,4.124675,2.6299999,CA_15013
576,7,4.060688,2.48,CA_15013
577,8,3.999353,2.7799997,CA_15013
578,9,3.9683967,2.7799997,CA_15013
579,10,3.9516535,3.0799997,CA_15013
580,1,3.8438127,3.4699998,CA_15013
581,2,3.8684669,3.2699997,CA_15013
582,3,3.8923864,3.0799997,CA_15013
583,4,3.8948104,3.0799997,CA_15013
584,5,3.927152,2.6299999,CA_15013
585,6,3.933733,2.48,CA_15013
586,7,3.9409833,2.7799997,CA_15013
587,8,3.9381144,2.7799997,CA_15013
588,9,3.951869,3.0799997,CA_15013
589,10,3.9740176,2.7799997,CA_15013
590,1,3.4358776,3.2699997,CA_15013
591,2,3.43993,3.0799997,CA_15013
592,3,3.4456706,3.0799997,CA_15013
593,4,3.4363737,2.6299999,CA_15013
594,5,3.4531229,2.48,CA_15013
595,6,3.4490616,2.7799997,CA_15013
596,7,3.4456177,2.7799997,CA_15013
597,8,3.435552,3.0799997,CA_15013
598,9,3.4401634,2.7799997,CA_15013
599,10,3.452732,3.0799997,CA_15013
600,1,3.3611364,3.0799997,CA_15013
601,2,3.3880353,3.0799997,CA_15013
602,3,3.4128287,2.6299999,CA_15013
603,4,3.4218206,2.48,CA_15013
604,5,3.4532132,2.7799997,CA_15013
605,6,3.4629693,2.7799997,CA_15013
606,7,3.4720445,3.0799997,CA_15013
607,8,3.4735794,2.7799997,CA_15013
608,9,3.4874344,3.0799997,CA_15013
609,10,3.5099282,3.63,CA_15013
610,1,2.9930508,3.0799997,CA_15013
611,2,3.038989,2.6299999,CA_15013
612,3,3.0813181,2.48,CA_15013
613,4,3.107349,2.7799997,CA_15013
614,5,3.1520882,2.7799997,CA_15013
615,6,3.1772885,3.0799997,CA_15013
616,7,3.2007594,2.7799997,CA_15013
617,8,3.2151399,3.0799997,CA_15013
618,9,3.2403054,3.63,CA_15013
619,10,3.272446,3.63,CA_15013
620,1,3.0818207,2.6299999,CA_15013
621,2,3.1452396,2.48,CA_15013
622,3,3.2073822,2.7799997,CA_15013
623,4,3.250723,2.7799997,CA_15013
624,5,3.3127701,3.0799997,CA_15013
625,6,3.353494,2.7799997,CA_15013
626,7,3.3913383,3.0799997,CA_15013
627,8,3.4171739,3.63,CA_15013
628,9,3.4538205,3.63,CA_15013
629,10,3.4975333,3.2699997,CA_15013
630,1,2.8737555,2.48,CA_15013
631,2,2.9338925,2.7799997,CA_15013
632,3,2.9915607,2.7799997,CA_15013
633,4,3.0298367,3.0799997,CA_15013
634,5,3.0806093,2.7799997,CA_15013
635,6,3.1107993,3.0799997,CA_15013
636,7,3.1383657,3.63,CA_15013
637,8,3.1557229,3.63,CA_15013
638,9,3.179663,3.2699997,CA_15013
639,10,3.210718,2.9299996,CA_15013
640,1,2.8780456,2.7799997,CA_15013
641,2,3.002716,2.7799997,CA_15013
642,3,3.1235657,3.0799997,CA_15013
643,4,3.220031,2.7799997,CA_15013
644,5,3.3235343,3.0799997,CA_15013
645,6,3.4018495,3.63,CA_15013
646,7,3.4687893,3.63,CA_15013
647,8,3.5161207,3.2699997,CA_15013
648,9,3.5588593,2.9299996,CA_15013
649,10,3.6072469,3.63,CA_15013
650,1,2.8999853,2.7799997,CA_15013
651,2,2.982449,3.0799997,CA_15013
652,3,3.0578306,2.7799997,CA_15013
653,4,3.108272,3.0799997,CA_15013
654,5,3.1637487,3.63,CA_15013
655,6,3.2048798,3.63,CA_15013
656,7,3.242117,3.2699997,CA_15013
657,8,3.263998,2.9299996,CA_15013
658,9,3.2892127,3.63,CA_15013
659,10,3.3204598,4.1999993,CA_15013
660,1,2.9363036,3.0799997,CA_15013
661,2,3.0007958,2.7799997,CA_15013
662,3,3.05758,3.0799997,CA_15013
663,4,3.0936382,3.63,CA_15013
664,5,3.1316037,3.63,CA_15013
665,6,3.1589813,3.2699997,CA_15013
