basin_id,horizon,MSE,MAE,NSE,RMSE
CA_15013,1,0.14554657,0.19610351,0.9421318583190441,0.38150567
CA_15013,2,0.25554937,0.26357266,0.898388221859932,0.5055189
CA_15013,3,0.34810194,0.30781558,0.8615840375423431,0.59000164
CA_15013,4,0.41337228,0.33595762,0.8356364816427231,0.64294034
CA_15013,5,0.46641004,0.36303124,0.8145633488893509,0.6829422
CA_15013,6,0.5195613,0.38818806,0.7934582680463791,0.720806
CA_15013,7,0.5687456,0.4041501,0.7739404290914536,0.75415224
CA_15013,8,0.61202174,0.41709098,0.7567789405584335,0.7823182
CA_15013,9,0.6412066,0.42891666,0.7452304065227509,0.8007538
CA_15013,10,0.6449038,0.432345,0.7438164949417114,0.80305904
CA_15020,1,0.027724164,0.09230571,0.98692562058568,0.16650574
CA_15020,2,0.04752344,0.11480042,0.9777488317340612,0.21799871
CA_15020,3,0.06862725,0.14111088,0.9681112766265869,0.26196805
CA_15020,4,0.0890084,0.16599372,0.9589705765247345,0.29834276
CA_15020,5,0.10985984,0.18949807,0.9497574642300606,0.33145112
CA_15020,6,0.1292651,0.20910627,0.9413420893251896,0.35953456
CA_15020,7,0.15032683,0.22894758,0.9323073029518127,0.38772005
CA_15020,8,0.17261975,0.24633585,0.9229380637407303,0.41547534
CA_15020,9,0.19288132,0.2631342,0.9147748649120331,0.43918255
CA_15020,10,0.21418875,0.27955797,0.9062002971768379,0.4628053
CA_15022,1,0.034189526,0.103940636,0.9885141020640731,0.1849041
CA_15022,2,0.050568637,0.12365292,0.9831826947629452,0.22487472
CA_15022,3,0.0700534,0.14470132,0.9769348744302988,0.26467603
CA_15022,4,0.08665905,0.16507752,0.9717486519366503,0.2943791
CA_15022,5,0.10348731,0.18385482,0.9665698073804379,0.32169443
CA_15022,6,0.1188597,0.20214298,0.96197060495615,0.34476036
CA_15022,7,0.13527523,0.21808623,0.9571249894797802,0.36779782
CA_15022,8,0.1516643,0.23402229,0.9523491226136684,0.389441
CA_15022,9,0.16855688,0.24822848,0.9475238546729088,0.4105568
CA_15022,10,0.18804006,0.26313472,0.9419848285615444,0.43363586
CA_15025,1,0.016603936,0.074290045,0.9789165779948235,0.12885626
CA_15025,2,0.025274191,0.08754366,0.9680557437241077,0.15897858
CA_15025,3,0.03454234,0.10360554,0.9565660692751408,0.1858557
CA_15025,4,0.04229133,0.11729969,0.947129387408495,0.20564856
CA_15025,5,0.04992201,0.13093568,0.9380016028881073,0.22343235
CA_15025,6,0.05699361,0.14218453,0.9296626150608063,0.23873335
CA_15025,7,0.066291824,0.1549698,0.9186732098460197,0.25747198
CA_15025,8,0.07478015,0.16473708,0.9091335460543633,0.27345958
CA_15025,9,0.082438454,0.1740042,0.9006869569420815,0.28712097
CA_15025,10,0.088599786,0.18198945,0.8941133320331573,0.29765716
CA_15039,1,0.027304417,0.08018003,0.9341028779745102,0.16524048
CA_15039,2,0.048483394,0.108865865,0.8829659894108772,0.22018945
CA_15039,3,0.06591946,0.13122256,0.8408457487821579,0.25674784
CA_15039,4,0.08011182,0.14857714,0.8065419644117355,0.28304031
CA_15039,5,0.09074572,0.16158837,0.7808194905519485,0.3012403
CA_15039,6,0.10154087,0.1717802,0.754697322845459,0.31865478
CA_15039,7,0.10977529,0.1805075,0.7347522974014282,0.33132353
CA_15039,8,0.11600415,0.18642063,0.7196463346481323,0.3405938
CA_15039,9,0.122179456,0.19267471,0.7046637833118439,0.34954178
CA_15039,10,0.12579036,0.19583765,0.6958753764629364,0.35466936
CA_15040,1,0.065092295,0.104454346,0.972515594214201,0.25513193
CA_15040,2,0.11355312,0.14597556,0.9520522840321064,0.33697644
CA_15040,3,0.16005838,0.18224783,0.9324125647544861,0.40007296
CA_15040,4,0.20034847,0.21225253,0.9153969213366508,0.44760302
CA_15040,5,0.2371205,0.23835532,0.8998630195856094,0.4869502
CA_15040,6,0.26587167,0.25987485,0.8877147436141968,0.51562744
CA_15040,7,0.2899822,0.2784014,0.8775250464677811,0.53849995
CA_15040,8,0.30790392,0.29019728,0.8699481785297394,0.55489093
CA_15040,9,0.31951705,0.29872748,0.8650339692831039,0.5652584
CA_15040,10,0.32646677,0.30529737,0.8620920926332474,0.5713727
CA_15044,1,0.21290635,0.15734807,0.9461015239357948,0.46141776
CA_15044,2,0.3560044,0.2206304,0.9098551124334335,0.59666103
CA_15044,3,0.4931312,0.2753846,0.875105619430542,0.702233
CA_15044,4,0.6117913,0.3200081,0.8450201600790024,0.7821709
CA_15044,5,0.71169835,0.354408,0.8196767121553421,0.84362215
CA_15044,6,0.79075825,0.3808095,0.7996065616607666,0.88924587
CA_15044,7,0.83870846,0.3979559,0.7874154895544052,0.9158103
CA_15044,8,0.87025106,0.41138774,0.7793794423341751,0.9328725
CA_15044,9,0.90090024,0.42247686,0.7715669721364975,0.94915766
CA_15044,10,0.92500955,0.43000233,0.7654101252555847,0.9617742
CA_15045,1,0.089095585,0.11766728,0.9625154435634613,0.29848883
CA_15045,2,0.16865906,0.16057825,0.9290372580289841,0.41068122
CA_15045,3,0.2226675,0.19845569,0.9063081070780754,0.47187656
CA_15045,4,0.27662307,0.2351502,0.8835986331105232,0.52594966
CA_15045,5,0.33285752,0.2704266,0.8599275946617126,0.57693803
CA_15045,6,0.39031044,0.30140737,0.8357411623001099,0.6247483
CA_15045,7,0.4419997,0.32910538,0.8139776289463043,0.66483057
CA_15045,8,0.49069372,0.35199773,0.793475791811943,0.70049536
CA_15045,9,0.5384252,0.3713977,0.7733792811632156,0.7337746
CA_15045,10,0.5833733,0.3881685,0.7544588893651962,0.76378876
CA_15069,1,0.010138958,0.07554496,0.9873828133568168,0.10069239
CA_15069,2,0.01159667,0.07893498,0.9855695674195886,0.10768784
