epoch,lr-Adam,step,train_domain_loss,train_loss,train_task_loss,val_domain_acc,val_loss
,0.0001,0,,,,,
0,,49,0.0,15.912353515625,15.912353515625,,
0,,99,0.0,16.4232120513916,16.4232120513916,,
0,,149,0.0,17.592557907104492,17.592557907104492,,
0,,199,0.0,17.417335510253906,17.417335510253906,,
0,,249,0.0,14.66015911102295,14.66015911102295,,
0,,299,0.0,13.406028747558594,13.406028747558594,,
0,,349,0.0,14.953012466430664,14.953012466430664,,
0,,399,0.0,11.748229026794434,11.748229026794434,,
0,,449,0.0,10.122041702270508,10.122041702270508,,
0,,499,0.0,15.995574951171875,15.995574951171875,,
0,,549,0.0,14.738261222839355,14.738261222839355,,
0,,599,0.0,11.054816246032715,11.054816246032715,,
0,,649,0.0,17.497220993041992,17.497220993041992,,
0,,699,0.0,13.130905151367188,13.130905151367188,,
0,,749,0.0,10.62836742401123,10.62836742401123,,
0,,799,0.0,15.714944839477539,15.714944839477539,,
0,,849,0.0,12.619837760925293,12.619837760925293,,
0,,899,0.0,14.392050743103027,14.392050743103027,,
0,,949,0.0,16.242679595947266,16.242679595947266,,
0,,999,0.0,14.752138137817383,14.752138137817383,,
0,,1049,0.0,15.60833740234375,15.60833740234375,,
0,,1099,0.0,18.439544677734375,18.439544677734375,,
0,,1149,0.0,15.872271537780762,15.872271537780762,,
0,,1199,0.0,17.938547134399414,17.938547134399414,,
0,,1249,0.0,14.714670181274414,14.714670181274414,,
0,,1299,0.0,15.268241882324219,15.268241882324219,,
0,,1349,0.0,14.672662734985352,14.672662734985352,,
0,,1399,0.0,16.50727653503418,16.50727653503418,,
0,,1449,0.0,14.50085735321045,14.50085735321045,,
0,,1499,0.0,13.075993537902832,13.075993537902832,,
0,,1549,0.0,14.911415100097656,14.911415100097656,,
0,,1599,0.0,18.2325496673584,18.2325496673584,,
0,,1649,0.0,13.000986099243164,13.000986099243164,,
0,,1699,0.0,12.843812942504883,12.843812942504883,,
0,,1749,0.0,15.638473510742188,15.638473510742188,,
0,,1799,0.0,11.638251304626465,11.638251304626465,,
0,,1849,0.0,12.545047760009766,12.545047760009766,,
0,,1899,0.0,14.322176933288574,14.322176933288574,,
0,,1949,0.0,17.93837547302246,17.93837547302246,,
0,,1999,0.0,13.536948204040527,13.536948204040527,,
0,,2049,0.0,12.508734703063965,12.508734703063965,,
0,,2099,0.0,11.319650650024414,11.319650650024414,,
0,,2110,,,,1.0,15.488605499267578
,0.0001,2111,,,,,
1,,2149,0.0,11.999774932861328,11.999774932861328,,
