model_type,country,run,best_val_loss,best_epoch,checkpoint_path
ealstm,Kyrgyzstan,0,0.05485573038458824,49,experiments/DataSharing/output/checkpoints/kyrgyzstan/ealstm/run_0/Kyrgyzstan_ealstm_epoch=49_val_loss=0.0549.ckpt
