epoch,lr-Adam,step,train_loss,train_mse,val_loss,val_mse
,0.0001,0,,,,
0,,49,0.9276844263076782,0.9276844263076782,,
0,,99,0.6538217663764954,0.6538217663764954,,
0,,149,0.4863142669200897,0.4863142669200897,,
0,,199,0.3930136263370514,0.3930136263370514,,
0,,249,0.41460320353507996,0.41460320353507996,,
0,,299,0.4189094603061676,0.4189094603061676,,
0,,349,0.35686853528022766,0.35686853528022766,,
0,,399,0.3343476355075836,0.3343476355075836,,
0,,449,0.2996539771556854,0.2996539771556854,,
0,,499,0.3061661720275879,0.3061661720275879,,
0,,549,0.28688541054725647,0.28688541054725647,,
0,,599,0.28396502137184143,0.28396502137184143,,
0,,649,0.2850705683231354,0.2850705683231354,,
0,,699,0.23249845206737518,0.23249845206737518,,
0,,749,0.3014294505119324,0.3014294505119324,,
0,,799,0.27398407459259033,0.27398407459259033,,
0,,849,0.30645954608917236,0.30645954608917236,,
0,,899,0.2738957107067108,0.2738957107067108,,
0,,949,0.20551684498786926,0.20551684498786926,,
0,,999,0.2586939036846161,0.2586939036846161,,
0,,1049,0.25606417655944824,0.25606417655944824,,
0,,1099,0.30073902010917664,0.30073902010917664,,
0,,1149,0.23124948143959045,0.23124948143959045,,
0,,1199,0.28105613589286804,0.28105613589286804,,
0,,1249,0.2761431038379669,0.2761431038379669,,
0,,1299,0.2477751225233078,0.2477751225233078,,
0,,1349,0.24419184029102325,0.24419184029102325,,
0,,1399,0.31246110796928406,0.31246110796928406,,
0,,1449,0.33088943362236023,0.33088943362236023,,
0,,1499,0.24502001702785492,0.24502001702785492,,
0,,1549,0.21555176377296448,0.21555176377296448,,
0,,1599,0.24823914468288422,0.24823914468288422,,
0,,1649,0.24521879851818085,0.24521879851818085,,
0,,1699,0.21316508948802948,0.21316508948802948,,
0,,1749,0.22348351776599884,0.22348351776599884,,
0,,1799,0.27932190895080566,0.27932190895080566,,
0,,1849,0.2540214955806732,0.2540214955806732,,
0,,1899,0.2305980771780014,0.2305980771780014,,
0,,1949,0.21602211892604828,0.21602211892604828,,
0,,1999,0.22279386222362518,0.22279386222362518,,
0,,2049,0.27825114130973816,0.27825114130973816,,
0,,2099,0.29223862290382385,0.29223862290382385,,
0,,2149,0.24886047840118408,0.24886047840118408,,
0,,2199,0.2523397207260132,0.2523397207260132,,
0,,2249,0.2231328934431076,0.2231328934431076,,
0,,2299,0.2230103313922882,0.2230103313922882,,
0,,2349,0.291094034910202,0.291094034910202,,
0,,2399,0.23341599106788635,0.23341599106788635,,
0,,2449,0.2328931838274002,0.2328931838274002,,
0,,2499,0.31963083148002625,0.31963083148002625,,
0,,2549,0.23528032004833221,0.23528032004833221,,
0,,2599,0.2291378229856491,0.2291378229856491,,
0,,2649,0.22420354187488556,0.22420354187488556,,
0,,2699,0.21657545864582062,0.21657545864582062,,
0,,2749,0.21256528794765472,0.21256528794765472,,
0,,2799,0.208201602101326,0.208201602101326,,
0,,2849,0.23162619769573212,0.23162619769573212,,
0,,2899,0.19367234408855438,0.19367234408855438,,
0,,2949,0.2827209532260895,0.2827209532260895,,
0,,2960,,,0.21997715532779694,0.21997715532779694
,0.0001,2961,,,,
1,,2999,0.23655395209789276,0.23655395209789276,,
