basin_id,horizon,MSE,MAE,NSE,RMSE
CA_15013,1,0.13572483,0.1994065,0.9382171183824539,0.3684085
CA_15013,2,0.25318262,0.2761579,0.8847375959157944,0.5031726
CA_15013,3,0.379734,0.34395435,0.8271105736494064,0.6162256
CA_15013,4,0.48299736,0.38818032,0.7800711244344711,0.6949801
CA_15013,5,0.56439275,0.42390352,0.7429783642292023,0.75126076
CA_15013,6,0.6484037,0.4548088,0.7046672701835632,0.8052352
CA_15013,7,0.7116404,0.47808942,0.6758155226707458,0.8435878
CA_15013,8,0.7587477,0.49339774,0.6542962789535522,0.87106127
CA_15013,9,0.81571764,0.5151452,0.6282699704170227,0.9031709
CA_15013,10,0.8501542,0.5312801,0.6125088334083557,0.9220381
CA_15039,1,0.018288719,0.06812063,0.9531755559146404,0.13523579
CA_15039,2,0.035231348,0.098945834,0.9097855165600777,0.18770015
CA_15039,3,0.05112635,0.12607482,0.869066908955574,0.22611137
CA_15039,4,0.06456321,0.14438461,0.83463354408741,0.2540929
CA_15039,5,0.0771582,0.16188703,0.8023476004600525,0.27777365
CA_15039,6,0.09176645,0.18049434,0.764895111322403,0.30292976
CA_15039,7,0.10354213,0.19558023,0.7346906661987305,0.32177964
CA_15039,8,0.11185756,0.20430821,0.7133456766605377,0.33445114
CA_15039,9,0.117259726,0.20984611,0.6994617283344269,0.34243208
CA_15039,10,0.12554917,0.21906346,0.6781729757785797,0.35432917
CA_15259,1,0.008318997,0.052716758,0.9469333402812481,0.09120853
CA_15259,2,0.014344037,0.06846183,0.9085485339164734,0.11976659
CA_15259,3,0.019597545,0.08075432,0.8751102685928345,0.13999124
CA_15259,4,0.024743505,0.09046346,0.8423750400543213,0.15730068
CA_15259,5,0.029416963,0.09912841,0.8126756697893143,0.17151374
CA_15259,6,0.03423421,0.107475534,0.7820839285850525,0.18502489
CA_15259,7,0.038427066,0.11310492,0.7555355727672577,0.19602823
CA_15259,8,0.04321529,0.12112843,0.7252050936222076,0.20788288
CA_15259,9,0.04715461,0.12711841,0.700264185667038,0.21715112
CA_15259,10,0.05232416,0.13454904,0.6675179600715637,0.22874475
CA_15283,1,0.030164812,0.09330009,0.9828745890408754,0.1736802
CA_15283,2,0.057677347,0.1278708,0.9672551564872265,0.24016109
CA_15283,3,0.08942539,0.15855154,0.9492313377559185,0.2990408
CA_15283,4,0.1215032,0.18489279,0.9310192093253136,0.3485731
CA_15283,5,0.14751454,0.20328541,0.9162507429718971,0.3840762
CA_15283,6,0.16715547,0.21945252,0.9050986543297768,0.40884653
CA_15283,7,0.1814486,0.23293744,0.8969824984669685,0.42596784
CA_15283,8,0.19435619,0.2416168,0.889652781188488,0.44085845
CA_15283,9,0.20744497,0.25013626,0.882219173014164,0.45546126
CA_15283,10,0.21991754,0.26038396,0.8751376420259476,0.46895367
CA_15287,1,0.0061634113,0.04049608,0.9835891611874104,0.07850739
CA_15287,2,0.011666621,0.055672936,0.9689344838261604,0.10801213
CA_15287,3,0.016894192,0.06869519,0.9550121985375881,0.12997766
CA_15287,4,0.021872392,0.079479806,0.9417524710297585,0.14789318
CA_15287,5,0.027192552,0.08778023,0.9275805801153183,0.16490164
CA_15287,6,0.032202765,0.09656404,0.9142326265573502,0.17945129
CA_15287,7,0.036933668,0.10407893,0.9016271531581879,0.19218133
CA_15287,8,0.041320518,0.10964286,0.8899351134896278,0.20327449
CA_15287,9,0.046922136,0.11682754,0.8750054761767387,0.21661519
CA_15287,10,0.050437883,0.12096884,0.8656306564807892,0.2245838
CA_16055,1,0.016108695,0.06876275,0.9690895210951567,0.12692003
CA_16055,2,0.032456655,0.095598064,0.9377147816121578,0.1801573
CA_16055,3,0.053012285,0.12362625,0.8982592448592186,0.23024397
CA_16055,4,0.073490754,0.14854258,0.858950287103653,0.2710918
CA_16055,5,0.09055973,0.16563499,0.8261816203594208,0.30093142
CA_16055,6,0.10560908,0.18232433,0.7972912043333054,0.32497552
CA_16055,7,0.11807886,0.19432482,0.7733508050441742,0.34362605
CA_16055,8,0.12741232,0.20363791,0.7554354965686798,0.3569486
CA_16055,9,0.13447477,0.210322,0.7418729364871979,0.366708
CA_16055,10,0.14167607,0.2180068,0.7280533611774445,0.3763988
CA_16068,1,0.010385463,0.058175337,0.9693772029131651,0.10190909
CA_16068,2,0.023266109,0.08040821,0.9306057542562485,0.15253232
CA_16068,3,0.037235808,0.101414084,0.8875973671674728,0.19296582
CA_16068,4,0.0505599,0.122640446,0.8455060720443726,0.22485529
CA_16068,5,0.06233348,0.1388064,0.8080290257930756,0.24966674
CA_16068,6,0.07392243,0.15390037,0.771120697259903,0.2718868
CA_16068,7,0.08376965,0.16546337,0.7402389943599701,0.28942987
