basin_id,horizon,MSE,MAE,NSE,RMSE
CH_2009,1,0.3137062,0.38454837,0.8973754048347473,0.56009483
CH_2009,2,0.5255065,0.52280474,0.8281776905059814,0.72491825
CH_2009,3,0.62301517,0.5582821,0.7963094711303711,0.7893131
CH_2009,4,0.71914953,0.60576093,0.765117734670639,0.8480269
CH_2009,5,0.8059083,0.6450514,0.7370975613594055,0.897724
CH_2009,6,0.8212514,0.6395229,0.7323891520500183,0.9062292
CH_2009,7,0.82194734,0.63532937,0.7323897182941437,0.9066131
CH_2009,8,0.89913386,0.676619,0.7075589895248413,0.9482267
CH_2009,9,0.97419804,0.7044306,0.6833371520042419,0.9870147
CH_2009,10,1.0256637,0.72579324,0.6668192744255066,1.0127506
CH_2011,1,0.27600375,0.29728487,0.9390247650444508,0.5253606
CH_2011,2,0.39741635,0.38163954,0.9122045859694481,0.63040966
CH_2011,3,0.49798146,0.43160006,0.8899827003479004,0.705678
CH_2011,4,0.60727906,0.4879167,0.865874245762825,0.77928114
CH_2011,5,0.6982132,0.5207359,0.8458305448293686,0.83559155
CH_2011,6,0.75391287,0.53589904,0.8335794359445572,0.86828154
CH_2011,7,0.7800911,0.5487651,0.827818363904953,0.88322765
CH_2011,8,0.84118265,0.5818981,0.8143456727266312,0.9171601
CH_2011,9,0.8837038,0.6003704,0.804931253194809,0.94005525
CH_2011,10,0.9282144,0.612238,0.7950752824544907,0.9634388
CH_2016,1,0.06348187,0.17728573,0.8961587250232697,0.25195608
CH_2016,2,0.14872259,0.2755696,0.7565504759550095,0.3856457
CH_2016,3,0.23520845,0.3551561,0.6152207851409912,0.48498294
CH_2016,4,0.31412625,0.41928643,0.48646092414855957,0.5604697
CH_2016,5,0.37792453,0.4672357,0.38221538066864014,0.6147557
CH_2016,6,0.42659,0.5003277,0.3026629686355591,0.6531386
CH_2016,7,0.4627865,0.5252094,0.24351662397384644,0.68028414
CH_2016,8,0.49122655,0.544691,0.19664347171783447,0.7008756
