basin_id,horizon,MSE,MAE,NSE,RMSE
CA_15013,1,0.15399465,0.20616928,0.9387296102941036,0.3924215
CA_15013,2,0.26502725,0.26666608,0.8945514634251595,0.514808
CA_15013,3,0.36778423,0.32046437,0.8536667227745056,0.60645217
CA_15013,4,0.44948447,0.35224515,0.8211640864610672,0.670436
CA_15013,5,0.5162871,0.37724417,0.794592559337616,0.7185312
CA_15013,6,0.5912238,0.39921036,0.764789491891861,0.76891077
CA_15013,7,0.6741422,0.4235872,0.7318108379840851,0.8210616
CA_15013,8,0.75131845,0.44438568,0.701115220785141,0.8667863
CA_15013,9,0.8056369,0.46135157,0.6795102953910828,0.89757276
CA_15013,10,0.8431649,0.47053272,0.664581298828125,0.91824013
CA_15020,1,0.044250883,0.11643117,0.9786841571331024,0.21035893
CA_15020,2,0.08075517,0.1515929,0.9613692201673985,0.28417453
CA_15020,3,0.10558757,0.1777522,0.9498654492199421,0.3249424
CA_15020,4,0.12325668,0.2013351,0.941931989043951,0.35107931
CA_15020,5,0.14232038,0.22201078,0.933472216129303,0.37725374
CA_15020,6,0.15966943,0.23998642,0.9259335622191429,0.39958656
CA_15020,7,0.17717315,0.25450346,0.9184373617172241,0.42091942
CA_15020,8,0.20006661,0.27279574,0.908692367374897,0.44728807
CA_15020,9,0.22055234,0.28910828,0.9003762230277061,0.46963
CA_15020,10,0.24041888,0.3056944,0.892382062971592,0.49032527
CA_15022,1,0.077698484,0.17385173,0.973477266728878,0.2787445
CA_15022,2,0.11888207,0.2053069,0.9598051384091377,0.34479278
CA_15022,3,0.14484103,0.23337771,0.9514892585575581,0.38057986
CA_15022,4,0.1592726,0.24841522,0.9471677578985691,0.39908972
CA_15022,5,0.17180887,0.26082048,0.9435311704874039,0.41449833
CA_15022,6,0.18608974,0.2680864,0.9394312277436256,0.4313812
CA_15022,7,0.19914186,0.27544326,0.9358078762888908,0.44625312
CA_15022,8,0.21435106,0.28571093,0.9315293356776237,0.46298063
CA_15022,9,0.23318194,0.29719225,0.9262225925922394,0.48288915
CA_15022,10,0.25169107,0.3092014,0.9211149886250496,0.50168824
CA_15025,1,0.026676387,0.11675976,0.9655571840703487,0.16332908
CA_15025,2,0.042538058,0.13588057,0.9452653378248215,0.20624757
CA_15025,3,0.061369065,0.16170588,0.9213716238737106,0.24772781
CA_15025,4,0.079558186,0.18411648,0.8985765501856804,0.2820606
CA_15025,5,0.095788196,0.20329344,0.878609299659729,0.30949667
CA_15025,6,0.10872364,0.21673483,0.8630187064409256,0.3297327
CA_15025,7,0.12165959,0.22573905,0.8475740551948547,0.34879735
CA_15025,8,0.13349523,0.23337422,0.8342855423688889,0.36536998
CA_15025,9,0.14235687,0.23948637,0.8247476369142532,0.3773021
CA_15025,10,0.15066005,0.24543554,0.8159550130367279,0.38814953
CA_15039,1,0.027069723,0.08160991,0.9342830702662468,0.16452879
CA_15039,2,0.04523058,0.10416234,0.8901733979582787,0.21267483
CA_15039,3,0.060435962,0.1256848,0.8532247543334961,0.24583727
CA_15039,4,0.0726213,0.14157172,0.8235980272293091,0.2694834
CA_15039,5,0.08097213,0.15518326,0.8032761514186859,0.28455603
CA_15039,6,0.09053194,0.16631976,0.7800087630748749,0.30088526
CA_15039,7,0.09804047,0.17524444,0.7617181092500687,0.31311414
CA_15039,8,0.10402485,0.18103774,0.7471255958080292,0.32252884
CA_15039,9,0.10827958,0.18340963,0.7367329299449921,0.32905862
CA_15039,10,0.111953735,0.18496753,0.7277481853961945,0.33459488
CA_15040,1,0.06240643,0.11553873,0.9732845108956099,0.24981278
CA_15040,2,0.11817794,0.15466364,0.9494019225239754,0.34377018
CA_15040,3,0.16122626,0.18256143,0.9309614971280098,0.4015299
CA_15040,4,0.20489767,0.21453539,0.912250466644764,0.45265624
CA_15040,5,0.25012746,0.24227168,0.8928660377860069,0.50012743
CA_15040,6,0.28317082,0.26356795,0.8786987140774727,0.532138
CA_15040,7,0.3150297,0.2785162,0.8650355190038681,0.56127506
CA_15040,8,0.34466064,0.2911925,0.8523237258195877,0.58707803
CA_15040,9,0.36236262,0.29820064,0.8447228074073792,0.6019656
CA_15040,10,0.37118664,0.30459383,0.84092578291893,0.6092509
CA_15044,1,0.15878944,0.15377606,0.95937654748559,0.39848393
CA_15044,2,0.3161112,0.21229635,0.9191133379936218,0.5622377
CA_15044,3,0.44039136,0.2601227,0.8872912302613258,0.6636199
CA_15044,4,0.5539173,0.3025298,0.8582099676132202,0.7442562
CA_15044,5,0.65176505,0.33626807,0.8331356942653656,0.80731964
CA_15044,6,0.7402129,0.36461714,0.8104601204395294,0.8603563
CA_15044,7,0.7948026,0.38606682,0.7964482605457306,0.89151704
CA_15044,8,0.836325,0.4039653,0.7857789099216461,0.91450804
CA_15044,9,0.86833453,0.41848835,0.7775431126356125,0.9318447
CA_15044,10,0.8962446,0.42918667,0.7703549563884735,0.94670194
CA_15045,1,0.0767441,0.114760846,0.967279464006424,0.27702725
CA_15045,2,0.17072614,0.16478422,0.9272071570158005,0.4131902
CA_15045,3,0.21538463,0.20224889,0.9081632122397423,0.4640955
CA_15045,4,0.2667536,0.23827317,0.886256754398346,0.51648194
CA_15045,5,0.3103151,0.26836014,0.8676771223545074,0.55705935
CA_15045,6,0.36171135,0.29537326,0.8457550704479218,0.60142446
CA_15045,7,0.4139385,0.31892258,0.8234741687774658,0.6433805
CA_15045,8,0.46818542,0.34126878,0.8003278374671936,0.68424076
CA_15045,9,0.51065516,0.3600369,0.7822016775608063,0.7146014
CA_15045,10,0.54157233,0.37483987,0.769000768661499,0.73591596
CA_15069,1,0.007210152,0.058842022,0.9909561909735203,0.08491261
CA_15069,2,0.014515602,0.08038336,0.9817934762686491,0.12048071
