epoch,lr-Adam,step,train_domain_loss,train_loss,train_task_loss,val_domain_acc,val_loss
,5.9999999999999995e-05,0,,,,,
0,,49,0.448475182056427,0.3267274796962738,0.1921849250793457,,
0,,99,0.3370893597602844,0.2942301332950592,0.19310331344604492,,
0,,149,0.3054494559764862,0.3092550039291382,0.21762016415596008,,
0,,199,0.295997679233551,0.2778458297252655,0.18904653191566467,,
0,,249,0.3037692904472351,0.29570531845092773,0.20457454025745392,,
0,,258,,,,0.9028569459915161,0.23970144987106323
,5.9999999999999995e-05,259,,,,,
1,,299,0.3403583765029907,0.328997403383255,0.22688989341259003,,
1,,349,0.39696091413497925,0.36022788286209106,0.24113960564136505,,
1,,399,0.4473596513271332,0.3770046830177307,0.24279676377773285,,
1,,449,0.44417470693588257,0.35444921255111694,0.22119680047035217,,
1,,499,0.4344180226325989,0.34748196601867676,0.2171565741300583,,
1,,517,,,,0.8371323943138123,0.23869547247886658
,5.9999999999999995e-05,518,,,,,
2,,549,0.4272834062576294,0.34978652000427246,0.2216014862060547,,
2,,599,0.43959522247314453,0.3727477192878723,0.24086914956569672,,
2,,649,0.463577002286911,0.3627684712409973,0.22369538247585297,,
2,,699,0.4790392518043518,0.37414872646331787,0.23043696582317352,,
2,,749,0.5061424970626831,0.3621782958507538,0.21033553779125214,,
2,,776,,,,0.8377825617790222,0.2480943500995636
,5.9999999999999995e-05,777,,,,,
3,,799,0.5340679287910461,0.38033729791641235,0.22011689841747284,,
3,,849,0.565062403678894,0.3738774061203003,0.20435869693756104,,
3,,899,0.5861101150512695,0.3865559995174408,0.21072295308113098,,
3,,949,0.6087149381637573,0.4058680236339569,0.223253533244133,,
3,,999,0.626884937286377,0.4168524742126465,0.22878699004650116,,
3,,1035,,,,0.7923471331596375,0.24588067829608917
,5.9999999999999995e-05,1036,,,,,
4,,1049,0.6416852474212646,0.4205285906791687,0.2280230075120926,,
4,,1099,0.6466903686523438,0.40650689601898193,0.21249976754188538,,
4,,1149,0.6574913263320923,0.4190061688423157,0.22175876796245575,,
4,,1199,0.6579583883285522,0.4162865877151489,0.21889905631542206,,
4,,1249,0.6656827926635742,0.41818201541900635,0.21847717463970184,,
4,,1294,,,,0.6574559211730957,0.24480292201042175
