,horizon,prediction,observed,basin_id
354,5,4.8853283,3.63,CA_15013
355,6,4.8569393,3.63,CA_15013
356,7,4.854045,3.63,CA_15013
357,8,4.8363113,3.63,CA_15013
358,9,4.862816,3.4699998,CA_15013
359,10,4.829317,3.0799997,CA_15013
360,1,4.9263334,3.63,CA_15013
361,2,4.8927193,3.63,CA_15013
362,3,4.8295445,3.63,CA_15013
363,4,4.7575936,3.63,CA_15013
364,5,4.6865435,3.63,CA_15013
365,6,4.665356,3.63,CA_15013
366,7,4.657263,3.63,CA_15013
367,8,4.6236,3.4699998,CA_15013
368,9,4.6633224,3.0799997,CA_15013
369,10,4.6429086,2.9299996,CA_15013
370,1,4.9535255,3.63,CA_15013
371,2,4.980494,3.63,CA_15013
372,3,4.9499965,3.63,CA_15013
373,4,4.9045076,3.63,CA_15013
374,5,4.8232565,3.63,CA_15013
375,6,4.771653,3.63,CA_15013
376,7,4.7687283,3.4699998,CA_15013
377,8,4.7145996,3.0799997,CA_15013
378,9,4.7184067,2.9299996,CA_15013
379,10,4.688794,3.4699998,CA_15013
380,1,5.111763,3.63,CA_15013
381,2,5.1639276,3.63,CA_15013
382,3,5.124461,3.63,CA_15013
383,4,5.044113,3.63,CA_15013
384,5,4.929674,3.63,CA_15013
385,6,4.83784,3.4699998,CA_15013
386,7,4.8089995,3.0799997,CA_15013
387,8,4.7007256,2.9299996,CA_15013
388,9,4.660796,3.4699998,CA_15013
389,10,4.60946,3.63,CA_15013
390,1,4.981813,3.63,CA_15013
391,2,4.98026,3.63,CA_15013
392,3,4.9515257,3.63,CA_15013
393,4,4.9075484,3.63,CA_15013
394,5,4.824029,3.4699998,CA_15013
395,6,4.767804,3.0799997,CA_15013
396,7,4.742947,2.9299996,CA_15013
397,8,4.6277027,3.4699998,CA_15013
398,9,4.559378,3.63,CA_15013
399,10,4.514661,3.0799997,CA_15013
400,1,4.788747,3.63,CA_15013
401,2,4.777112,3.63,CA_15013
402,3,4.7445416,3.63,CA_15013
403,4,4.7009563,3.4699998,CA_15013
404,5,4.629025,3.0799997,CA_15013
405,6,4.57326,2.9299996,CA_15013
406,7,4.5254674,3.4699998,CA_15013
407,8,4.4125457,3.63,CA_15013
408,9,4.3572264,3.0799997,CA_15013
409,10,4.3168383,3.0799997,CA_15013
410,1,4.72435,3.63,CA_15013
411,2,4.708859,3.63,CA_15013
412,3,4.6693363,3.4699998,CA_15013
413,4,4.627084,3.0799997,CA_15013
414,5,4.536494,2.9299996,CA_15013
415,6,4.461833,3.4699998,CA_15013
416,7,4.398648,3.63,CA_15013
417,8,4.287385,3.0799997,CA_15013
418,9,4.2395024,3.0799997,CA_15013
419,10,4.2105794,3.8299997,CA_15013
420,1,4.3973045,3.63,CA_15013
421,2,4.395404,3.4699998,CA_15013
422,3,4.3916864,3.0799997,CA_15013
423,4,4.3768625,2.9299996,CA_15013
424,5,4.3239384,3.4699998,CA_15013
425,6,4.265333,3.63,CA_15013
426,7,4.171955,3.0799997,CA_15013
427,8,4.05492,3.0799997,CA_15013
428,9,3.9908085,3.8299997,CA_15013
429,10,3.9556153,3.63,CA_15013
430,1,4.4332905,3.4699998,CA_15013
431,2,4.4454594,3.0799997,CA_15013
432,3,4.441924,2.9299996,CA_15013
433,4,4.40499,3.4699998,CA_15013
434,5,4.357151,3.63,CA_15013
435,6,4.293751,3.0799997,CA_15013
436,7,4.1698165,3.0799997,CA_15013
437,8,4.047016,3.8299997,CA_15013
438,9,4.007191,3.63,CA_15013
439,10,3.9725058,2.7799997,CA_15013
440,1,4.5598106,3.0799997,CA_15013
441,2,4.570137,2.9299996,CA_15013
442,3,4.5679207,3.4699998,CA_15013
443,4,4.5368457,3.63,CA_15013
444,5,4.477141,3.0799997,CA_15013
445,6,4.4229126,3.0799997,CA_15013
446,7,4.348654,3.8299997,CA_15013
447,8,4.257047,3.63,CA_15013
448,9,4.2121725,2.7799997,CA_15013
449,10,4.1788974,2.7799997,CA_15013
450,1,4.1563606,2.9299996,CA_15013
451,2,4.1886616,3.4699998,CA_15013
452,3,4.1964264,3.63,CA_15013
453,4,4.1784897,3.0799997,CA_15013
454,5,4.119666,3.0799997,CA_15013
455,6,4.0627437,3.8299997,CA_15013
456,7,4.013966,3.63,CA_15013
457,8,3.9100935,2.7799997,CA_15013
458,9,3.8301787,2.7799997,CA_15013
459,10,3.7859666,2.9299996,CA_15013
460,1,3.9188285,3.4699998,CA_15013
461,2,3.9574013,3.63,CA_15013
462,3,3.9812498,3.0799997,CA_15013
463,4,3.9687605,3.0799997,CA_15013
464,5,3.898051,3.8299997,CA_15013
465,6,3.8284903,3.63,CA_15013
466,7,3.7465606,2.7799997,CA_15013
467,8,3.6242988,2.7799997,CA_15013
468,9,3.5260978,2.9299996,CA_15013
469,10,3.4887435,2.7799997,CA_15013
470,1,4.1850863,3.63,CA_15013
471,2,4.142473,3.0799997,CA_15013
472,3,4.1162376,3.0799997,CA_15013
473,4,4.072571,3.8299997,CA_15013
474,5,3.9827137,3.63,CA_15013
475,6,3.9117432,2.7799997,CA_15013
476,7,3.8205647,2.7799997,CA_15013
477,8,3.6854265,2.9299996,CA_15013
478,9,3.5775447,2.7799997,CA_15013
479,10,3.5385618,2.9299996,CA_15013
480,1,4.469001,3.0799997,CA_15013
481,2,4.4752407,3.0799997,CA_15013
482,3,4.499891,3.8299997,CA_15013
483,4,4.478294,3.63,CA_15013
484,5,4.3504705,2.7799997,CA_15013
485,6,4.2407823,2.7799997,CA_15013
486,7,4.0942955,2.9299996,CA_15013
487,8,3.9174747,2.7799997,CA_15013
488,9,3.766417,2.9299996,CA_15013
489,10,3.7267175,2.9299996,CA_15013
490,1,3.779632,3.0799997,CA_15013
491,2,3.815134,3.8299997,CA_15013
492,3,3.8463974,3.63,CA_15013
493,4,3.8515172,2.7799997,CA_15013
494,5,3.751408,2.7799997,CA_15013
495,6,3.6299174,2.9299996,CA_15013
496,7,3.484026,2.7799997,CA_15013
497,8,3.353104,2.9299996,CA_15013
498,9,3.2439373,2.9299996,CA_15013
499,10,3.2186472,2.9299996,CA_15013
500,1,4.11145,3.8299997,CA_15013
501,2,4.160726,3.63,CA_15013
502,3,4.177292,2.7799997,CA_15013
503,4,4.157278,2.7799997,CA_15013
504,5,4.015889,2.9299996,CA_15013
505,6,3.8589163,2.7799997,CA_15013
506,7,3.7099981,2.9299996,CA_15013
507,8,3.5678537,2.9299996,CA_15013
508,9,3.4547524,2.9299996,CA_15013
509,10,3.4218102,2.9299996,CA_15013
510,1,4.521122,3.63,CA_15013
511,2,4.4701033,2.7799997,CA_15013
512,3,4.4396143,2.7799997,CA_15013
513,4,4.38264,2.9299996,CA_15013
514,5,4.206918,2.7799997,CA_15013
515,6,4.073641,2.9299996,CA_15013
516,7,3.94488,2.9299996,CA_15013
517,8,3.8058915,2.9299996,CA_15013
518,9,3.6877098,2.9299996,CA_15013
519,10,3.665689,2.7799997,CA_15013
520,1,4.124931,2.7799997,CA_15013
521,2,4.0521784,2.7799997,CA_15013
522,3,4.0361853,2.9299996,CA_15013
523,4,4.0064626,2.7799997,CA_15013
524,5,3.900046,2.9299996,CA_15013
525,6,3.832937,2.9299996,CA_15013
526,7,3.7393732,2.9299996,CA_15013
527,8,3.6247458,2.9299996,CA_15013
528,9,3.503053,2.7799997,CA_15013
529,10,3.473003,2.6299999,CA_15013
530,1,3.6662965,2.7799997,CA_15013
531,2,3.6669028,2.9299996,CA_15013
532,3,3.7107477,2.7799997,CA_15013
533,4,3.7077792,2.9299996,CA_15013
534,5,3.6425366,2.9299996,CA_15013
535,6,3.592643,2.9299996,CA_15013
536,7,3.4773712,2.9299996,CA_15013
537,8,3.3666584,2.7799997,CA_15013
538,9,3.256147,2.6299999,CA_15013
539,10,3.2319353,3.0799997,CA_15013
540,1,3.525412,2.9299996,CA_15013
541,2,3.4883194,2.7799997,CA_15013
542,3,3.5054474,2.9299996,CA_15013
543,4,3.508103,2.9299996,CA_15013
544,5,3.440588,2.9299996,CA_15013
545,6,3.410317,2.9299996,CA_15013
546,7,3.3491845,2.7799997,CA_15013
547,8,3.2612221,2.6299999,CA_15013
548,9,3.1512341,3.0799997,CA_15013
549,10,3.1354437,3.0799997,CA_15013
550,1,3.470662,2.7799997,CA_15013
551,2,3.3458028,2.9299996,CA_15013
552,3,3.3285675,2.9299996,CA_15013
553,4,3.3075902,2.9299996,CA_15013
554,5,3.2656605,2.9299996,CA_15013
555,6,3.2750514,2.7799997,CA_15013
556,7,3.20835,2.6299999,CA_15013
557,8,3.1474733,3.0799997,CA_15013
558,9,3.0680094,3.0799997,CA_15013
559,10,3.0664487,3.8299997,CA_15013
560,1,3.4972866,2.9299996,CA_15013
561,2,3.4513304,2.9299996,CA_15013
562,3,3.4615448,2.9299996,CA_15013
563,4,3.456876,2.9299996,CA_15013
564,5,3.3914332,2.7799997,CA_15013
565,6,3.3373377,2.6299999,CA_15013
566,7,3.234626,3.0799997,CA_15013
567,8,3.1541162,3.0799997,CA_15013
568,9,3.0570333,3.8299997,CA_15013
569,10,3.0447364,3.4699998,CA_15013
570,1,3.3256087,2.9299996,CA_15013
571,2,3.243415,2.9299996,CA_15013
572,3,3.219528,2.9299996,CA_15013
573,4,3.1856015,2.7799997,CA_15013
574,5,3.1154318,2.6299999,CA_15013
575,6,3.0841959,3.0799997,CA_15013
576,7,3.0292406,3.0799997,CA_15013
577,8,2.9786282,3.8299997,CA_15013
578,9,2.9062781,3.4699998,CA_15013
579,10,2.899921,3.0799997,CA_15013
580,1,3.3062897,2.9299996,CA_15013
581,2,3.2256072,2.9299996,CA_15013
582,3,3.185602,2.7799997,CA_15013
583,4,3.137094,2.6299999,CA_15013
584,5,3.0709345,3.0799997,CA_15013
585,6,3.0313902,3.0799997,CA_15013
586,7,2.9648058,3.8299997,CA_15013
587,8,2.9039297,3.4699998,CA_15013
588,9,2.844106,3.0799997,CA_15013
589,10,2.8322263,2.9299996,CA_15013
590,1,3.3260815,2.9299996,CA_15013
591,2,3.2191236,2.7799997,CA_15013
592,3,3.1714032,2.6299999,CA_15013
593,4,3.1294396,3.0799997,CA_15013
594,5,3.0851736,3.0799997,CA_15013
595,6,3.0658824,3.8299997,CA_15013
596,7,3.0068505,3.4699998,CA_15013
597,8,2.9449015,3.0799997,CA_15013
598,9,2.8798287,2.9299996,CA_15013
599,10,2.8605533,2.7799997,CA_15013
600,1,3.348255,2.7799997,CA_15013
601,2,3.2411714,2.6299999,CA_15013
602,3,3.194146,3.0799997,CA_15013
603,4,3.154633,3.0799997,CA_15013
604,5,3.1273303,3.8299997,CA_15013
605,6,3.1292796,3.4699998,CA_15013
606,7,3.0808713,3.0799997,CA_15013
607,8,3.008383,2.9299996,CA_15013
608,9,2.9403021,2.7799997,CA_15013
609,10,2.9096694,2.6299999,CA_15013
610,1,3.2064054,2.6299999,CA_15013
611,2,3.1794105,3.0799997,CA_15013
612,3,3.1720297,3.0799997,CA_15013
613,4,3.1512766,3.8299997,CA_15013
614,5,3.1156561,3.4699998,CA_15013
615,6,3.0868795,3.0799997,CA_15013
616,7,3.0210915,2.9299996,CA_15013
617,8,2.9281912,2.7799997,CA_15013
618,9,2.8389137,2.6299999,CA_15013
619,10,2.798147,2.6299999,CA_15013
620,1,3.3558462,3.0799997,CA_15013
621,2,3.35506,3.0799997,CA_15013
622,3,3.322466,3.8299997,CA_15013
623,4,3.2653759,3.4699998,CA_15013
624,5,3.2112024,3.0799997,CA_15013
625,6,3.1519537,2.9299996,CA_15013
626,7,3.0837243,2.7799997,CA_15013
627,8,2.9736514,2.6299999,CA_15013
628,9,2.8949957,2.6299999,CA_15013
629,10,2.8427277,2.6299999,CA_15013
630,1,3.555382,3.0799997,CA_15013
631,2,3.4800065,3.8299997,CA_15013
632,3,3.4086738,3.4699998,CA_15013
633,4,3.3132534,3.0799997,CA_15013
634,5,3.2586727,2.9299996,CA_15013
635,6,3.229717,2.7799997,CA_15013
636,7,3.1620147,2.6299999,CA_15013
637,8,3.064542,2.6299999,CA_15013
638,9,3.0123787,2.6299999,CA_15013
639,10,2.9687037,2.6299999,CA_15013
640,1,3.7665532,3.8299997,CA_15013
641,2,3.752884,3.4699998,CA_15013
642,3,3.701111,3.0799997,CA_15013
643,4,3.6071901,2.9299996,CA_15013
644,5,3.5087748,2.7799997,CA_15013
645,6,3.432736,2.6299999,CA_15013
646,7,3.3468065,2.6299999,CA_15013
647,8,3.2391403,2.6299999,CA_15013
648,9,3.172429,2.6299999,CA_15013
649,10,3.1265693,2.6299999,CA_15013
650,1,4.212325,3.4699998,CA_15013
651,2,4.169441,3.0799997,CA_15013
652,3,4.0904846,2.9299996,CA_15013
653,4,3.963152,2.7799997,CA_15013
654,5,3.7880843,2.6299999,CA_15013
655,6,3.6825917,2.6299999,CA_15013
656,7,3.591808,2.6299999,CA_15013
657,8,3.480714,2.6299999,CA_15013
658,9,3.405636,2.6299999,CA_15013
659,10,3.3746958,2.48,CA_15013
660,1,3.9043677,3.0799997,CA_15013
661,2,3.8629327,2.9299996,CA_15013
662,3,3.7730017,2.7799997,CA_15013
663,4,3.6335747,2.6299999,CA_15013
664,5,3.5178163,2.6299999,CA_15013
665,6,3.4433022,2.6299999,CA_15013
