,horizon,prediction,observed,basin_id
509,10,3.6041605,2.9299996,CA_15013
510,1,3.9721112,3.63,CA_15013
511,2,4.0710998,2.7799997,CA_15013
512,3,4.0630054,2.7799997,CA_15013
513,4,3.944147,2.9299996,CA_15013
514,5,3.9767437,2.7799997,CA_15013
515,6,3.9869561,2.9299996,CA_15013
516,7,3.984007,2.9299996,CA_15013
517,8,3.8372788,2.9299996,CA_15013
518,9,3.8579752,2.9299996,CA_15013
519,10,3.8029482,2.7799997,CA_15013
520,1,3.91078,2.7799997,CA_15013
521,2,4.0148354,2.7799997,CA_15013
522,3,3.99803,2.9299996,CA_15013
523,4,3.8953333,2.7799997,CA_15013
524,5,3.9284172,2.9299996,CA_15013
525,6,3.926836,2.9299996,CA_15013
526,7,3.9374228,2.9299996,CA_15013
527,8,3.809093,2.9299996,CA_15013
528,9,3.8252068,2.7799997,CA_15013
529,10,3.7789707,2.6299999,CA_15013
530,1,3.6818008,2.7799997,CA_15013
531,2,3.7786283,2.9299996,CA_15013
532,3,3.7864819,2.7799997,CA_15013
533,4,3.6920629,2.9299996,CA_15013
534,5,3.7378755,2.9299996,CA_15013
535,6,3.7321103,2.9299996,CA_15013
536,7,3.7261636,2.9299996,CA_15013
537,8,3.6178942,2.7799997,CA_15013
538,9,3.6295078,2.6299999,CA_15013
539,10,3.5856514,3.0799997,CA_15013
540,1,3.6181452,2.9299996,CA_15013
541,2,3.710565,2.7799997,CA_15013
542,3,3.7144768,2.9299996,CA_15013
543,4,3.624845,2.9299996,CA_15013
544,5,3.6549351,2.9299996,CA_15013
545,6,3.6648855,2.9299996,CA_15013
546,7,3.6545928,2.7799997,CA_15013
547,8,3.5547135,2.6299999,CA_15013
548,9,3.5506485,3.0799997,CA_15013
549,10,3.4975107,3.0799997,CA_15013
550,1,3.5371904,2.7799997,CA_15013
551,2,3.6210928,2.9299996,CA_15013
552,3,3.620408,2.9299996,CA_15013
553,4,3.526113,2.9299996,CA_15013
554,5,3.5584457,2.9299996,CA_15013
555,6,3.5598338,2.7799997,CA_15013
556,7,3.5512161,2.6299999,CA_15013
557,8,3.4547486,3.0799997,CA_15013
558,9,3.462757,3.0799997,CA_15013
559,10,3.4131613,3.8299997,CA_15013
560,1,3.6454563,2.9299996,CA_15013
561,2,3.7409158,2.9299996,CA_15013
562,3,3.7500072,2.9299996,CA_15013
563,4,3.644644,2.9299996,CA_15013
564,5,3.6838346,2.7799997,CA_15013
565,6,3.6817706,2.6299999,CA_15013
566,7,3.6722393,3.0799997,CA_15013
567,8,3.5705395,3.0799997,CA_15013
568,9,3.5923014,3.8299997,CA_15013
569,10,3.5358548,3.4699998,CA_15013
570,1,3.5667849,2.9299996,CA_15013
571,2,3.6647491,2.9299996,CA_15013
572,3,3.6745436,2.9299996,CA_15013
573,4,3.5526485,2.7799997,CA_15013
574,5,3.5911398,2.6299999,CA_15013
575,6,3.600975,3.0799997,CA_15013
576,7,3.5932748,3.0799997,CA_15013
577,8,3.4980607,3.8299997,CA_15013
578,9,3.52677,3.4699998,CA_15013
579,10,3.4604266,3.0799997,CA_15013
580,1,3.4878747,2.9299996,CA_15013
581,2,3.5838134,2.9299996,CA_15013
582,3,3.5930607,2.7799997,CA_15013
583,4,3.4722383,2.6299999,CA_15013
584,5,3.5053153,3.0799997,CA_15013
585,6,3.5238798,3.0799997,CA_15013
586,7,3.51148,3.8299997,CA_15013
587,8,3.4228375,3.4699998,CA_15013
588,9,3.45059,3.0799997,CA_15013
589,10,3.377863,2.9299996,CA_15013
590,1,3.568168,2.9299996,CA_15013
591,2,3.6613092,2.7799997,CA_15013
592,3,3.6638567,2.6299999,CA_15013
593,4,3.550987,3.0799997,CA_15013
594,5,3.5896432,3.0799997,CA_15013
595,6,3.600861,3.8299997,CA_15013
596,7,3.592736,3.4699998,CA_15013
