model_type,country,best_val_loss,best_epoch,checkpoint_path,original_lr,fine_tuned_lr,run
tft,Tajikistan,0.04954569786787033,13,experiments/FineTuning/output/LowHumanInfluenceTransfer/checkpoints/tajikistan/tft/run_0/Tajikistan_tft_run0_13_0.0495.ckpt,0.0002993620086989372,2.993620086989372e-05,0
tft,Tajikistan,0.04999224469065666,15,experiments/FineTuning/output/LowHumanInfluenceTransfer/checkpoints/tajikistan/tft/run_1/Tajikistan_tft_run1_15_0.0500.ckpt,0.0002993620086989372,2.993620086989372e-05,1
tft,Tajikistan,0.04865390807390213,11,experiments/FineTuning/output/LowHumanInfluenceTransfer/checkpoints/tajikistan/tft/run_2/Tajikistan_tft_run2_11_0.0487.ckpt,0.0002993620086989372,2.993620086989372e-05,2
tft,Tajikistan,0.04968949779868126,14,experiments/FineTuning/output/LowHumanInfluenceTransfer/checkpoints/tajikistan/tft/run_3/Tajikistan_tft_run3_14_0.0497.ckpt,0.0002993620086989372,2.993620086989372e-05,3
tft,Tajikistan,0.0490758903324604,12,experiments/FineTuning/output/LowHumanInfluenceTransfer/checkpoints/tajikistan/tft/run_4/Tajikistan_tft_run4_12_0.0491.ckpt,0.0002993620086989372,2.993620086989372e-05,4
