basin_id,horizon,MSE,MAE,NSE,RMSE
CA_15013,1,0.12531668,0.17525007,0.9501750990748405,0.35400096
CA_15013,2,0.23764384,0.24798927,0.9055078402161598,0.48748726
CA_15013,3,0.35490632,0.30004567,0.858878418803215,0.59574014
CA_15013,4,0.44207534,0.33967218,0.8242236822843552,0.6648875
CA_15013,5,0.50070226,0.3702077,0.8009293526411057,0.70760316
CA_15013,6,0.5593498,0.3981083,0.7776411175727844,0.7478969
CA_15013,7,0.5951996,0.41005817,0.7634257674217224,0.77149177
CA_15013,8,0.6119132,0.41638154,0.7568220943212509,0.7822488
CA_15013,9,0.6236063,0.42203626,0.75222347676754,0.7896875
CA_15013,10,0.62825954,0.43192336,0.7504282891750336,0.7926282
CA_15020,1,0.024025394,0.08367173,0.9886699160560966,0.15500127
CA_15020,2,0.045528416,0.108892016,0.9786829315125942,0.21337388
CA_15020,3,0.06752674,0.13627002,0.9686226472258568,0.25985909
CA_15020,4,0.08868633,0.16448112,0.9591190330684185,0.2978025
CA_15020,5,0.11075482,0.19135225,0.9493481628596783,0.33279845
CA_15020,6,0.13118328,0.21210979,0.9404716528952122,0.36219233
CA_15020,7,0.14992867,0.23221663,0.9324866011738777,0.38720626
CA_15020,8,0.17064042,0.24839647,0.9238216876983643,0.41308647
CA_15020,9,0.19051628,0.264305,0.9158198609948158,0.4364817
CA_15020,10,0.20712829,0.27889094,0.9092922881245613,0.4551135
CA_15022,1,0.025338234,0.08956177,0.9914876753464341,0.15917988
CA_15022,2,0.043517303,0.11620487,0.9855277137830853,0.20860802
CA_15022,3,0.06719274,0.14577916,0.9778767488896847,0.25921562
CA_15022,4,0.085075594,0.16715851,0.9722648672759533,0.2916772
CA_15022,5,0.095600896,0.18189165,0.9691174123436213,0.30919394
CA_15022,6,0.1123499,0.19871034,0.9640534296631813,0.33518636
CA_15022,7,0.12518951,0.21265286,0.9603216238319874,0.3538213
CA_15022,8,0.14025028,0.22825824,0.955935250967741,0.37450004
CA_15022,9,0.16193566,0.24482049,0.9495852142572403,0.4024123
CA_15022,10,0.17776483,0.25580975,0.9451550021767616,0.42162168
CA_15025,1,0.013858112,0.06729289,0.9824031833559275,0.11772048
CA_15025,2,0.02657826,0.091143884,0.966407522559166,0.1630284
CA_15025,3,0.0360312,0.10974176,0.9546939581632614,0.18981886
CA_15025,4,0.045938045,0.13007627,0.9425704292953014,0.21433163
CA_15025,5,0.05758999,0.15015057,0.9284787103533745,0.23997915
CA_15025,6,0.0641113,0.16203906,0.9208784773945808,0.25320208
CA_15025,7,0.07360085,0.1758336,0.9097064957022667,0.27129477
CA_15025,8,0.08377455,0.18711545,0.8982043117284775,0.28943834
CA_15025,9,0.09154536,0.19560875,0.8897159323096275,0.30256462
CA_15025,10,0.10232678,0.20635837,0.8777080327272415,0.31988558
CA_15039,1,0.02591612,0.07400216,0.9374534264206886,0.16098484
CA_15039,2,0.047490176,0.104766995,0.8853635191917419,0.2179224
CA_15039,3,0.06451699,0.12699832,0.8442318290472031,0.25400195
CA_15039,4,0.07900654,0.14546031,0.8092110604047775,0.28108102
CA_15039,5,0.09235493,0.15989877,0.7769327163696289,0.30389953
CA_15039,6,0.10454377,0.17104742,0.7474429309368134,0.32333228
CA_15039,7,0.11423943,0.18206263,0.7239657044410706,0.33799323
CA_15039,8,0.12156251,0.19035724,0.706213116645813,0.34865814
CA_15039,9,0.1264112,0.19672857,0.6944346725940704,0.35554352
CA_15039,10,0.1311861,0.20215575,0.6828300058841705,0.3621962
CA_15040,1,0.054235414,0.09465115,0.9770997744053602,0.23288497
CA_15040,2,0.10092249,0.13877033,0.9573855549097061,0.317683
CA_15040,3,0.14816344,0.17622183,0.9374354109168053,0.38492003
CA_15040,4,0.19222742,0.20939308,0.9188262671232224,0.4384375
CA_15040,5,0.23138583,0.23606445,0.902284786105156,0.48102582
CA_15040,6,0.2651922,0.25765252,0.8880017027258873,0.51496816
CA_15040,7,0.29574892,0.27638504,0.8750894591212273,0.543828
CA_15040,8,0.3173235,0.28987375,0.8659695684909821,0.56331474
CA_15040,9,0.331687,0.29870692,0.8598933070898056,0.5759227
CA_15040,10,0.34607327,0.30821958,0.8538097888231277,0.5882799
CA_15044,1,0.16081303,0.12913395,0.9592892490327358,0.401015
CA_15044,2,0.3039561,0.19436531,0.9230344071984291,0.5513221
CA_15044,3,0.44512343,0.25228575,0.8872644454240799,0.6671757
CA_15044,4,0.55566543,0.2948998,0.8592380434274673,0.7454297
CA_15044,5,0.6435715,0.33025914,0.8369380384683609,0.8022291
CA_15044,6,0.7140527,0.35514072,0.8190452456474304,0.84501636
CA_15044,7,0.74693537,0.3725277,0.8106769025325775,0.86425424
CA_15044,8,0.76871175,0.38312912,0.8051210790872574,0.8767621
CA_15044,9,0.79417783,0.38963675,0.7986276000738144,0.89116657
CA_15044,10,0.8060213,0.39150664,0.7955865263938904,0.89778686
CA_15045,1,0.078247786,0.10217488,0.9670793600380421,0.27972806
CA_15045,2,0.15482277,0.1552063,0.9348588287830353,0.39347523
CA_15045,3,0.20487835,0.19858459,0.9137932509183884,0.4526349
CA_15045,4,0.25915352,0.23575222,0.8909497261047363,0.50907123
CA_15045,5,0.31136522,0.26937154,0.8689719438552856,0.5580011
CA_15045,6,0.35802665,0.2944439,0.849327489733696,0.59835327
CA_15045,7,0.39452755,0.3144751,0.8339570164680481,0.6281143
CA_15045,8,0.43163106,0.32897252,0.8183342069387436,0.65698636
CA_15045,9,0.46749195,0.34228227,0.8032347559928894,0.6837338
CA_15045,10,0.5011514,0.35675582,0.7890660017728806,0.7079205
CA_15069,1,0.0061214017,0.05602489,0.9923823671415448,0.07823939
CA_15069,2,0.007221987,0.0604707,0.9910132475197315,0.084982276
CA_15069,3,0.009350707,0.06869083,0.9883647691458464,0.09669905
CA_15069,4,0.011800643,0.07705934,0.9853160185739398,0.10863076
CA_15069,5,0.013833516,0.08206578,0.9827861357480288,0.11761597
CA_15069,6,0.016935032,0.09329072,0.9789267368614674,0.13013467
CA_15069,7,0.020176865,0.101950444,0.9748927298933268,0.14204529
CA_15069,8,0.023608223,0.11074534,0.9706228915601969,0.15364967
CA_15069,9,0.027732758,0.121889405,0.9654923230409622,0.16653155
CA_15069,10,0.031747583,0.13137978,0.9604988098144531,0.17817852
CA_15070,1,0.013474002,0.06844624,0.9921278962865472,0.116077565
CA_15070,2,0.025939554,0.095365174,0.9847272075712681,0.1610576
CA_15070,3,0.04540862,0.12261655,0.9730544351041317,0.21309298
CA_15070,4,0.06842327,0.1486251,0.9590760208666325,0.2615784
CA_15070,5,0.09777608,0.1743177,0.9411968886852264,0.31269166
CA_15070,6,0.12391323,0.1951749,0.9250630810856819,0.3520131
CA_15070,7,0.15380299,0.21812633,0.9064658358693123,0.39217725
CA_15070,8,0.18179314,0.23791096,0.8888197839260101,0.42637205
CA_15070,9,0.20922565,0.25467443,0.8713153451681137,0.45741192
CA_15070,10,0.23927823,0.27215886,0.8519888520240784,0.48916075
CA_15081,1,0.020531045,0.07298354,0.9819607753306627,0.14328659
CA_15081,2,0.040621378,0.10156691,0.9643291421234608,0.20154746
CA_15081,3,0.054627992,0.123789325,0.9520590975880623,0.23372632
CA_15081,4,0.0666819,0.14543535,0.9415167458355427,0.2582284
CA_15081,5,0.08127694,0.16582192,0.928750529885292,0.2850911
CA_15081,6,0.09351158,0.18032426,0.9180550649762154,0.30579662
CA_15081,7,0.104100205,0.19240597,0.9087906554341316,0.32264563
CA_15081,8,0.11398038,0.20347567,0.900156557559967,0.3376098
CA_15081,9,0.12389362,0.21270756,0.8914891928434372,0.35198525
CA_15081,10,0.13330714,0.2224933,0.8832620158791542,0.3651125
CA_15083,1,0.06930189,0.13453373,0.972140284255147,0.26325253
CA_15083,2,0.12727727,0.18739396,0.9488483816385269,0.3567594
CA_15083,3,0.17917953,0.22608116,0.9280097112059593,0.42329603
CA_15083,4,0.22862145,0.26049042,0.9081643372774124,0.47814375
CA_15083,5,0.27027822,0.29135764,0.8914538845419884,0.51988286
CA_15083,6,0.31206635,0.3195391,0.8746976852416992,0.558629
CA_15083,7,0.34890476,0.34149763,0.8599355220794678,0.5906816
CA_15083,8,0.38670772,0.36478588,0.8447844088077545,0.6218583
CA_15083,9,0.42602018,0.38903546,0.829032301902771,0.6527022
CA_15083,10,0.4685004,0.41218543,0.812037467956543,0.6844709
CA_15090,1,0.095491745,0.15049206,0.9717891179025173,0.3090174
CA_15090,2,0.22188182,0.21418263,0.9344960898160934,0.47104332
CA_15090,3,0.37532115,0.27918527,0.8892755508422852,0.6126346
CA_15090,4,0.5073599,0.3280839,0.8504273593425751,0.712292
CA_15090,5,0.6077834,0.366168,0.8209474235773087,0.7796046
CA_15090,6,0.71814615,0.4056844,0.7885826230049133,0.84743506
CA_15090,7,0.80455524,0.44033456,0.7633098363876343,0.89697003
CA_15090,8,0.88343906,0.47215703,0.7402845323085785,0.9399144
CA_15090,9,0.9588103,0.49922782,0.7183232307434082,0.9791886
CA_15090,10,1.005989,0.5224608,0.7046689987182617,1.00299
CA_15194,1,0.023429118,0.09458045,0.9869698975235224,0.15306573
CA_15194,2,0.050770286,0.132957,0.9717677552253008,0.22532263
CA_15194,3,0.0791343,0.16181721,0.9560008235275745,0.2813082
CA_15194,4,0.107929826,0.19001754,0.9399980790913105,0.32852677
CA_15194,5,0.1372235,0.21470986,0.9237225502729416,0.3704369
CA_15194,6,0.16258895,0.23552047,0.9096390157938004,0.40322322
CA_15194,7,0.18687783,0.25298518,0.8961587473750114,0.43229368
CA_15194,8,0.20713748,0.26628524,0.8849218040704727,0.45512357
CA_15194,9,0.22035299,0.27513984,0.8776016309857368,0.46941772
CA_15194,10,0.22932522,0.283535,0.8726406693458557,0.47887912
CA_15214,1,0.014806854,0.0712829,0.9906073464080691,0.12168342
CA_15214,2,0.0281218,0.095475376,0.9821602627635002,0.16769555
CA_15214,3,0.047040924,0.12099029,0.9701570980250835,0.2168892
CA_15214,4,0.068941735,0.1468113,0.956261157989502,0.26256758
CA_15214,5,0.09017608,0.1678763,0.9427868016064167,0.30029333
CA_15214,6,0.10914541,0.18546721,0.9307483360171318,0.33037162
CA_15214,7,0.12816286,0.2004536,0.9186753407120705,0.3579984
CA_15214,8,0.14239348,0.21168356,0.9096380770206451,0.3773506
CA_15214,9,0.1553839,0.2222509,0.9013864323496819,0.39418766
CA_15214,10,0.16748957,0.23249063,0.8936949893832207,0.4092549
CA_15216,1,0.055675823,0.10703748,0.9728777930140495,0.23595725
CA_15216,2,0.120396405,0.15766773,0.9412573240697384,0.34698185
CA_15216,3,0.17459776,0.19641669,0.9147327989339828,0.41784897
CA_15216,4,0.21749455,0.22278462,0.893682636320591,0.4663631
CA_15216,5,0.24511388,0.24098022,0.8798878118395805,0.49508977
CA_15216,6,0.2700117,0.2520184,0.8672204464673996,0.5196265
CA_15216,7,0.28488365,0.26126868,0.8596349209547043,0.53374493
CA_15216,8,0.29805848,0.2664583,0.8525827676057816,0.5459473
CA_15216,9,0.3114549,0.27075014,0.844508707523346,0.55808145
CA_15216,10,0.3330436,0.28311488,0.8326037526130676,0.5770993
