basin_id,horizon,MSE,MAE,NSE,RMSE
CA_15013,1,0.12600231,0.1652244,0.9537346176803112,0.35496804
CA_15013,2,0.22697788,0.23205446,0.9167220592498779,0.47642195
CA_15013,3,0.31727344,0.28483593,0.883687287569046,0.56327033
CA_15013,4,0.39336985,0.32213238,0.8559051156044006,0.627192
CA_15013,5,0.4609002,0.3560066,0.8313110321760178,0.6788963
CA_15013,6,0.5292494,0.38022697,0.8064537197351456,0.7274953
CA_15013,7,0.5887202,0.39738002,0.7848866432905197,0.76728106
CA_15013,8,0.64548635,0.41252372,0.7643308937549591,0.8034217
CA_15013,9,0.67219293,0.4263292,0.7547735124826431,0.81987375
CA_15013,10,0.6772482,0.4365754,0.7531203627586365,0.8229509
CA_15020,1,0.031758364,0.09439625,0.9868846544995904,0.17820877
CA_15020,2,0.056709945,0.12785731,0.976743234321475,0.2381385
CA_15020,3,0.08245003,0.16239193,0.9664304777979851,0.28714114
CA_15020,4,0.11160244,0.1987424,0.954907450824976,0.33406952
CA_15020,5,0.14606963,0.23433308,0.9414297640323639,0.38219056
CA_15020,6,0.17895931,0.26157773,0.9287765324115753,0.42303583
CA_15020,7,0.20997217,0.2864113,0.9170549958944321,0.45822722
CA_15020,8,0.24162315,0.30957592,0.9053593650460243,0.4915518
CA_15020,9,0.26944837,0.33065814,0.8955352678894997,0.51908416
CA_15020,10,0.29630068,0.349084,0.8861320093274117,0.54433507
CA_15022,1,0.030236812,0.09836154,0.9906747667118907,0.17388736
CA_15022,2,0.052898474,0.12629959,0.9838455729186535,0.22999668
CA_15022,3,0.079261854,0.15803872,0.9760184343904257,0.28153482
CA_15022,4,0.1036986,0.18563205,0.9688941054046154,0.32202268
CA_15022,5,0.12590499,0.21041085,0.9625798873603344,0.35483092
CA_15022,6,0.14880526,0.23601678,0.9562059082090855,0.38575286
CA_15022,7,0.17199151,0.25752217,0.9498562663793564,0.4147186
CA_15022,8,0.19648437,0.27554077,0.9432049170136452,0.4432656
CA_15022,9,0.22217764,0.29351246,0.9363533034920692,0.47135723
CA_15022,10,0.24715665,0.30975178,0.9298408254981041,0.4971485
CA_15025,1,0.015753899,0.06762023,0.9825182966887951,0.12551454
CA_15025,2,0.028984165,0.09256289,0.9679789580404758,0.17024736
CA_15025,3,0.042991508,0.11733067,0.9527385719120502,0.20734394
CA_15025,4,0.059271462,0.14464824,0.9352067410945892,0.24345732
CA_15025,5,0.07721967,0.16890554,0.9161327108740807,0.27788427
CA_15025,6,0.09683792,0.19162601,0.8954705074429512,0.31118792
CA_15025,7,0.11697084,0.21135712,0.8744673430919647,0.34201
CA_15025,8,0.14088568,0.2331086,0.8502361178398132,0.3753474
CA_15025,9,0.16557658,0.25268167,0.8254764527082443,0.40691102
CA_15025,10,0.18860209,0.26881602,0.8027453720569611,0.43428344
CA_15039,1,0.024329875,0.06127876,0.9356744065880775,0.15598036
CA_15039,2,0.042156514,0.08626715,0.8885954171419144,0.20532052
CA_15039,3,0.05510634,0.10457919,0.8544431179761887,0.2347474
CA_15039,4,0.06597929,0.12009736,0.8258077502250671,0.25686434
CA_15039,5,0.07662079,0.13143054,0.7978111952543259,0.2768046
CA_15039,6,0.088772774,0.14207508,0.765858381986618,0.29794762
CA_15039,7,0.101338,0.15180664,0.7328469455242157,0.3183363
CA_15039,8,0.11140876,0.1598999,0.7064401507377625,0.3337795
CA_15039,9,0.12078289,0.16695838,0.6818903684616089,0.34753832
CA_15039,10,0.12555805,0.17092389,0.6694703102111816,0.35434172
CA_15040,1,0.054442655,0.082142085,0.9784125909209251,0.2333295
CA_15040,2,0.098714165,0.11920075,0.9608695730566978,0.3141881
CA_15040,3,0.13630378,0.14939259,0.945985484868288,0.36919343
CA_15040,4,0.17039163,0.17507575,0.9324982911348343,0.4127852
CA_15040,5,0.20277336,0.19790266,0.9196939095854759,0.45030364
CA_15040,6,0.22918956,0.21457219,0.9092589840292931,0.47873747
CA_15040,7,0.2553086,0.23064104,0.8989472538232803,0.50528073
CA_15040,8,0.27700382,0.24401319,0.8903919234871864,0.5263115
CA_15040,9,0.29388574,0.25402248,0.8837465420365334,0.5421123
CA_15040,10,0.30077255,0.2619439,0.8810595721006393,0.54842734
CA_15044,1,0.21108337,0.13668442,0.9469170831143856,0.4594381
CA_15044,2,0.3816756,0.20025668,0.9040477275848389,0.617799
CA_15044,3,0.5275867,0.2521696,0.8674086630344391,0.7263516
CA_15044,4,0.6414979,0.2902971,0.8388325273990631,0.8009356
CA_15044,5,0.7242979,0.31995687,0.8180908411741257,0.85105693
CA_15044,6,0.78870726,0.3390435,0.8019783049821854,0.8880919
CA_15044,7,0.82927114,0.3527417,0.791862964630127,0.9106433
CA_15044,8,0.8676678,0.36421174,0.7822979837656021,0.93148685
CA_15044,9,0.89858764,0.37311664,0.7746145278215408,0.9479386
CA_15044,10,0.9146771,0.3800474,0.770654559135437,0.9563875
CA_15045,1,0.08669228,0.09443593,0.9566270336508751,0.29443553
CA_15045,2,0.15657723,0.132015,0.9216896891593933,0.3956984
