model_type,country,best_val_loss,best_epoch,checkpoint_path,original_lr,fine_tuned_lr
tsmixer,Tajikistan,0.04838582128286362,29,experiments/FineTuning/output/LowHumanInfluenceTransfer/checkpoints/tajikistan/tsmixer/Tajikistan_tsmixer_epoch=29_val_loss=0.0484.ckpt,0.0004021554526690286,4.021554526690286e-05
