basin_id,horizon,MSE,MAE,NSE,RMSE
CA_15013,1,0.13605683,0.20033261,0.945919431746006,0.3688588
CA_15013,2,0.25238007,0.26290336,0.8996704667806625,0.5023744
CA_15013,3,0.3575855,0.30704167,0.8578303903341293,0.59798455
CA_15013,4,0.44158477,0.34356225,0.8244140595197678,0.6645185
CA_15013,5,0.52287924,0.3797941,0.79207643866539,0.7231039
CA_15013,6,0.5943095,0.41075072,0.7636694461107254,0.77091473
CA_15013,7,0.6665684,0.43970644,0.734938234090805,0.8164364
CA_15013,8,0.7838639,0.46993336,0.6883065402507782,0.8853609
CA_15013,9,0.8595956,0.48667976,0.6582173705101013,0.9271438
CA_15013,10,0.942527,0.51436925,0.6252778470516205,0.9708383
CA_15020,1,0.035680704,0.12012215,0.9831081479787827,0.18889336
CA_15020,2,0.056693982,0.13907063,0.9733531028032303,0.23810498
CA_15020,3,0.077719964,0.1552123,0.9637493193149567,0.278783
CA_15020,4,0.09900574,0.17749813,0.954191830009222,0.31465176
CA_15020,5,0.12367523,0.20328778,0.9432319514453411,0.35167488
CA_15020,6,0.14559951,0.22396384,0.9336927160620689,0.38157505
CA_15020,7,0.17356466,0.24662116,0.9215697273612022,0.41661093
CA_15020,8,0.20537634,0.2692404,0.9080030843615532,0.45318466
CA_15020,9,0.2297768,0.28682047,0.8981358483433723,0.4793504
CA_15020,10,0.25186998,0.3021882,0.8893429487943649,0.5018665
CA_15022,1,0.039576076,0.12437565,0.9866686332970858,0.19893737
CA_15022,2,0.059558243,0.14153937,0.9801384881138802,0.24404557
CA_15022,3,0.087020725,0.1615125,0.9712678138166666,0.29499274
CA_15022,4,0.11407116,0.18650569,0.9627053625881672,0.33774424
CA_15022,5,0.13625312,0.20847368,0.9558602571487427,0.3691248
CA_15022,6,0.16202253,0.22502652,0.9480155929923058,0.4025202
CA_15022,7,0.18906231,0.2475395,0.9399157501757145,0.43481296
CA_15022,8,0.21591699,0.26915923,0.9319890588521957,0.4646687
CA_15022,9,0.2376999,0.28236517,0.9258178621530533,0.48754478
CA_15022,10,0.2586857,0.30023003,0.9200038388371468,0.50861156
CA_15025,1,0.019805897,0.09164193,0.9747573807835579,0.14073342
CA_15025,2,0.029855955,0.101201996,0.9621227756142616,0.17278875
CA_15025,3,0.041223142,0.112224914,0.9479685500264168,0.20303483
CA_15025,4,0.05537382,0.13072474,0.9305092468857765,0.23531643
CA_15025,5,0.070326425,0.14767328,0.9123253151774406,0.2651913
CA_15025,6,0.077726595,0.15700081,0.9037055820226669,0.27879488
CA_15025,7,0.09732302,0.17698276,0.8801440894603729,0.3119664
CA_15025,8,0.11909542,0.19654198,0.8547301143407822,0.34510204
CA_15025,9,0.13020548,0.2068341,0.842543438076973,0.36083996
CA_15025,10,0.14256279,0.22116336,0.8289809972047806,0.3775749
CA_15039,1,0.03212599,0.0879243,0.9224022403359413,0.17923725
CA_15039,2,0.053424515,0.115701616,0.8709321171045303,0.23113744
CA_15039,3,0.07076636,0.13603574,0.8290026485919952,0.26601946
CA_15039,4,0.083996184,0.15134194,0.7969948053359985,0.28982094
CA_15039,5,0.09806517,0.16729453,0.7629459649324417,0.3131536
CA_15039,6,0.10979697,0.17908749,0.7345345616340637,0.33135626
CA_15039,7,0.122219056,0.19256699,0.7044427394866943,0.3495984
CA_15039,8,0.13528807,0.20405798,0.6727743446826935,0.3678153
CA_15039,9,0.14064384,0.20778148,0.6597534418106079,0.37502512
CA_15039,10,0.14668477,0.21410184,0.6450695991516113,0.38299447
CA_15040,1,0.06072474,0.11679469,0.9742897693067789,0.2464239
CA_15040,2,0.109148726,0.15277246,0.9537856057286263,0.33037665
CA_15040,3,0.1535833,0.18273301,0.9349720850586891,0.39189705
CA_15040,4,0.20013683,0.21303585,0.9152610972523689,0.44736654
CA_15040,5,0.24182184,0.23962645,0.8976070582866669,0.49175385
CA_15040,6,0.2748777,0.2652766,0.883608803153038,0.5242878
CA_15040,7,0.31057343,0.2887434,0.868488535284996,0.55729115
CA_15040,8,0.3364246,0.30383208,0.8575358092784882,0.5800212
CA_15040,9,0.35216224,0.31839007,0.8508648872375488,0.5934326
CA_15040,10,0.3661764,0.33329594,0.8449267148971558,0.6051251
CA_15044,1,0.18271606,0.15890832,0.9536676146090031,0.42745298
CA_15044,2,0.3229228,0.21400937,0.9180950075387955,0.56826293
CA_15044,3,0.45600453,0.26324114,0.8843138441443443,0.67528105
CA_15044,4,0.57659835,0.31309345,0.8536858856678009,0.7593407
CA_15044,5,0.68299466,0.35243398,0.8266514837741852,0.8264349
CA_15044,6,0.7916397,0.38563302,0.7990350276231766,0.88974136
CA_15044,7,0.89997756,0.41785976,0.7714867740869522,0.94867146
CA_15044,8,0.9727427,0.44941217,0.7529633790254593,0.98627716
CA_15044,9,1.028007,0.46997836,0.7388781309127808,1.0139068
CA_15044,10,1.08159,0.48943052,0.7252146005630493,1.0399952
CA_15045,1,0.0785194,0.11601381,0.9668863974511623,0.28021312
CA_15045,2,0.14934638,0.15697125,0.9370164126157761,0.3864536
CA_15045,3,0.20010723,0.19150595,0.9156085103750229,0.44733346
CA_15045,4,0.2580598,0.23204407,0.8911646082997322,0.50799584
CA_15045,5,0.3181659,0.27094433,0.8658075779676437,0.56406194
CA_15045,6,0.3881178,0.30277523,0.8362948298454285,0.622991
CA_15045,7,0.469587,0.33582187,0.801920548081398,0.68526417
CA_15045,8,0.5528417,0.36654416,0.7667891532182693,0.74353325
CA_15045,9,0.6186123,0.38998196,0.739029735326767,0.7865191
CA_15045,10,0.6936207,0.4150493,0.707369863986969,0.83283895
CA_15069,1,0.0076824557,0.059267875,0.9904269324615598,0.08764962
CA_15069,2,0.009575878,0.06599227,0.9880679687485099,0.09785642
CA_15069,3,0.012473836,0.07236138,0.9844575133174658,0.11168633
CA_15069,4,0.018372703,0.08666399,0.9771070759743452,0.13554594
CA_15069,5,0.023067623,0.09668236,0.9712570682168007,0.1518803
CA_15069,6,0.029387759,0.11009222,0.9633819945156574,0.17142858
CA_15069,7,0.034420896,0.119544454,0.9571097940206528,0.1855287
CA_15069,8,0.03779188,0.12395901,0.9529085382819176,0.19440134
CA_15069,9,0.043809745,0.13416316,0.9454117566347122,0.20930777
CA_15069,10,0.04828811,0.14102845,0.9398347698152065,0.21974556
CA_15070,1,0.021418422,0.09756675,0.9878177335485816,0.14635034
CA_15070,2,0.034954257,0.12065584,0.9799701645970345,0.18696058
CA_15070,3,0.05888462,0.14595094,0.9660026393830776,0.24266154
CA_15070,4,0.08739694,0.17298786,0.9491565190255642,0.29562974
CA_15070,5,0.11956149,0.19896345,0.9299099668860435,0.34577665
CA_15070,6,0.14803943,0.22092082,0.9125420972704887,0.38475892
CA_15070,7,0.18269183,0.24433613,0.891225092113018,0.42742464
CA_15070,8,0.22583103,0.27051875,0.8644770383834839,0.47521684
CA_15070,9,0.255116,0.28915918,0.8460578173398972,0.50509006
CA_15070,10,0.29215845,0.31153914,0.82272569835186,0.54051685
CA_15081,1,0.025966967,0.091583446,0.9770126342773438,0.16114269
CA_15081,2,0.042860154,0.11405005,0.9620814621448517,0.20702694
CA_15081,3,0.055820912,0.13131598,0.9506460353732109,0.2362645
CA_15081,4,0.06860845,0.1501771,0.9393779262900352,0.26193213
CA_15081,5,0.084566094,0.16974466,0.9253195822238922,0.2908025
CA_15081,6,0.09550978,0.18102767,0.9156941771507263,0.30904657
CA_15081,7,0.11020886,0.19758645,0.9027494937181473,0.3319772
CA_15081,8,0.12496253,0.21052057,0.8897646069526672,0.3535004
CA_15081,9,0.13870098,0.22359994,0.8776578083634377,0.3724258
CA_15081,10,0.15202312,0.23600258,0.865917518734932,0.38990143
CA_15083,1,0.08350407,0.16495354,0.966336153447628,0.2889707
CA_15083,2,0.13581987,0.204974,0.9452610425651073,0.36853746
CA_15083,3,0.18549289,0.23442157,0.9252626672387123,0.43068886
CA_15083,4,0.23744506,0.27182904,0.9043506234884262,0.48728335
CA_15083,5,0.28959644,0.30346912,0.8833671286702156,0.53814167
CA_15083,6,0.32747054,0.32796746,0.8681412786245346,0.5722504
CA_15083,7,0.38402995,0.36075214,0.8453996181488037,0.6197015
CA_15083,8,0.44242126,0.39459705,0.8219209760427475,0.66514754
CA_15083,9,0.4793004,0.4125533,0.807107225060463,0.6923153
CA_15083,10,0.52185017,0.435223,0.7900424301624298,0.72239196
CA_15090,1,0.16211013,0.19785565,0.9520059451460838,0.40262902
CA_15090,2,0.2729582,0.24224842,0.9192390292882919,0.522454
CA_15090,3,0.40163583,0.29873595,0.8812499493360519,0.63374746
CA_15090,4,0.54148823,0.3533462,0.8400123119354248,0.73585886
CA_15090,5,0.64899933,0.3974429,0.8083810359239578,0.80560493
CA_15090,6,0.77181464,0.43999818,0.7722783982753754,0.87852985
CA_15090,7,0.87593234,0.47764575,0.7417388260364532,0.93591255
CA_15090,8,0.9355854,0.50653404,0.7243426144123077,0.9672566
CA_15090,9,0.9973235,0.52713275,0.7063565850257874,0.99866086
CA_15090,10,1.042546,0.5486258,0.6932547986507416,1.0210514
CA_15194,1,0.028624423,0.11821379,0.9840526450425386,0.16918753
CA_15194,2,0.05730017,0.15233977,0.9680818505585194,0.23937453
CA_15194,3,0.090114854,0.17564972,0.9498105049133301,0.30019137
CA_15194,4,0.12538233,0.2031202,0.9301787763834,0.35409367
CA_15194,5,0.16180654,0.23042387,0.9099069163203239,0.40225184
CA_15194,6,0.19565405,0.2549556,0.8910802751779556,0.44232798
CA_15194,7,0.24130994,0.28032362,0.8656878620386124,0.49123308
CA_15194,8,0.2928515,0.3033792,0.8370291739702225,0.54115754
CA_15194,9,0.32075733,0.3178853,0.8215315490961075,0.5663544
CA_15194,10,0.34676895,0.33039346,0.8070932328701019,0.5888709
CA_15214,1,0.019900322,0.08779747,0.9873562389984727,0.1410685
CA_15214,2,0.032776836,0.10610306,0.979174142703414,0.18104374
CA_15214,3,0.049662024,0.12506624,0.9684441424906254,0.22284977
CA_15214,4,0.070996106,0.14745171,0.95488615706563,0.26645094
CA_15214,5,0.09095334,0.16915627,0.9422018826007843,0.30158472
CA_15214,6,0.10956993,0.1881967,0.9303684458136559,0.3310135
CA_15214,7,0.13150561,0.20908399,0.9164245575666428,0.362637
CA_15214,8,0.15132225,0.22584881,0.9038261696696281,0.3890016
CA_15214,9,0.16694891,0.2397898,0.8938897401094437,0.40859383
CA_15214,10,0.18105774,0.2527354,0.8849171549081802,0.4255088
CA_15216,1,0.071598805,0.13568449,0.9654216878116131,0.26757953
CA_15216,2,0.14355245,0.18680638,0.9303068295121193,0.37888315
CA_15216,3,0.19916117,0.2137798,0.9027932211756706,0.44627476
CA_15216,4,0.24535461,0.24093941,0.8799636736512184,0.49533284
CA_15216,5,0.2698446,0.25586578,0.8678579479455948,0.5194657
CA_15216,6,0.27522302,0.26750144,0.8649827390909195,0.524617
CA_15216,7,0.2827714,0.27547944,0.8611110001802444,0.53176254
CA_15216,8,0.29632455,0.28122482,0.8542537093162537,0.544357
CA_15216,9,0.3194209,0.29680943,0.8424151241779327,0.5651733
CA_15216,10,0.3492167,0.31711447,0.8270050585269928,0.5909456
CA_15259,1,0.006726503,0.049644284,0.944806020706892,0.08201526
CA_15259,2,0.011014335,0.06331831,0.9097799733281136,0.1049492
CA_15259,3,0.014940501,0.07166786,0.8778319805860519,0.12223134
CA_15259,4,0.019873543,0.08308238,0.8377295136451721,0.14097355
CA_15259,5,0.025292406,0.094393946,0.793762743473053,0.15903586
CA_15259,6,0.030432578,0.10444805,0.7520923465490341,0.17444935
CA_15259,7,0.03558541,0.11250192,0.7104858458042145,0.18864095
CA_15259,8,0.040667977,0.121850446,0.6695669293403625,0.20166303
CA_15259,9,0.045042414,0.12910978,0.6343131065368652,0.21223198
CA_15259,10,0.04896118,0.1347399,0.602801650762558,0.22127174
CA_15283,1,0.026004054,0.09370758,0.9840194806456566,0.16125773
CA_15283,2,0.048540022,0.121547714,0.9701702371239662,0.220318
CA_15283,3,0.07719121,0.14821234,0.9525634944438934,0.27783307
CA_15283,4,0.104930624,0.17259301,0.9355181902647018,0.32392997
CA_15283,5,0.13123614,0.19472572,0.9193558394908905,0.3622653
CA_15283,6,0.15723146,0.21002784,0.9033862948417664,0.39652422
CA_15283,7,0.18434772,0.22819786,0.8867307752370834,0.42935732
CA_15283,8,0.21283373,0.24568047,0.8692371994256973,0.46133906
CA_15283,9,0.22801459,0.25339672,0.8599235564470291,0.47750872
CA_15283,10,0.244782,0.26495677,0.8496386855840683,0.4947545
CA_15285,1,0.006590843,0.056263555,0.9899483369663358,0.08118401
CA_15285,2,0.010772046,0.06613615,0.9835691284388304,0.103788465
CA_15285,3,0.016909903,0.07528585,0.9742030091583729,0.13003808
CA_15285,4,0.025784085,0.08853798,0.9606590121984482,0.16057423
CA_15285,5,0.034366135,0.101781406,0.9475567229092121,0.18538105
CA_15285,6,0.041924465,0.11288073,0.9360129237174988,0.20475465
CA_15285,7,0.052346252,0.12649,0.9200990572571754,0.22879304
CA_15285,8,0.061861522,0.13716564,0.9055659621953964,0.24871977
CA_15285,9,0.069065385,0.14696608,0.8945588618516922,0.26280293
CA_15285,10,0.07561984,0.15497337,0.8845412060618401,0.27499062
CA_15287,1,0.0053682667,0.04635782,0.9843849735334516,0.07326846
