epoch,lr-Adam,step,train_domain_loss,train_loss,train_task_loss,val_domain_acc,val_loss
,0.0001,0,,,,,
0,,49,0.03534667193889618,0.5606042146682739,0.5429309010505676,,
0,,99,0.014449356123805046,0.9874342083930969,0.9802095293998718,,
0,,149,0.00754559226334095,0.5133270025253296,0.5095542073249817,,
0,,199,0.005719553679227829,0.39290285110473633,0.39004307985305786,,
0,,249,0.004622840788215399,0.9414478540420532,0.9391364455223083,,
0,,299,0.002637560712173581,0.5351014137268066,0.5337826609611511,,
0,,349,0.002454389352351427,0.5233908891677856,0.5221636891365051,,
0,,399,0.001692092977464199,0.6417040824890137,0.6408580541610718,,
0,,449,0.001510807778686285,1.1042237281799316,1.1034682989120483,,
0,,499,0.0012204081285744905,0.7892877459526062,0.7886775135993958,,
0,,549,0.001083578448742628,0.5589669346809387,0.5584251284599304,,
0,,599,0.0007872775313444436,1.0247867107391357,1.024393081665039,,
0,,649,0.0007247739704325795,0.6989895105361938,0.6986271142959595,,
0,,699,0.000510078389197588,0.44199612736701965,0.44174107909202576,,
0,,749,0.000585084839258343,0.40838170051574707,0.40808916091918945,,
0,,799,0.0005243310006335378,0.46770668029785156,0.467444509267807,,
0,,849,0.00040454676491208375,0.4176766276359558,0.4174743592739105,,
0,,899,0.00035501099773682654,0.36867716908454895,0.36849966645240784,,
0,,949,0.0003297383082099259,0.4803265333175659,0.4801616668701172,,
0,,999,0.00034055515425279737,0.4567564129829407,0.4565861225128174,,
0,,1049,0.00029470730805769563,0.7464578747749329,0.7463105320930481,,
0,,1099,0.00027857633540406823,0.7432757019996643,0.7431364059448242,,
0,,1149,0.00025251752231270075,0.6445818543434143,0.64445561170578,,
0,,1199,0.00021351664327085018,0.44118961691856384,0.4410828649997711,,
0,,1249,0.0001750585506670177,0.4797097146511078,0.4796221852302551,,
0,,1299,0.00018579812604002655,0.8055199384689331,0.8054270148277283,,
0,,1349,0.00016784362378530204,0.3265540599822998,0.32647013664245605,,
0,,1399,0.00019528402481228113,0.4503460228443146,0.4502483904361725,,
0,,1449,0.00014041626127436757,0.42843931913375854,0.42836910486221313,,
0,,1499,0.00013779981236439198,0.42331233620643616,0.4232434332370758,,
0,,1549,0.00011496752267703414,0.5849165320396423,0.5848590731620789,,
0,,1599,0.00010581056267255917,0.9484698176383972,0.9484168887138367,,
0,,1649,0.00012134456483181566,0.48113903403282166,0.4810783565044403,,
0,,1699,0.00010140505037270486,0.5729998350143433,0.5729491114616394,,
0,,1749,8.698935562279075e-05,0.4835624098777771,0.48351892828941345,,
0,,1799,8.325628732563928e-05,0.4797283709049225,0.4796867370605469,,
0,,1849,8.565717143937945e-05,0.6842283606529236,0.6841855049133301,,
0,,1899,8.032740151975304e-05,0.5671378374099731,0.5670976638793945,,
0,,1949,8.938203973229975e-05,0.4631073772907257,0.46306267380714417,,
0,,1999,7.534974429290742e-05,0.4082428514957428,0.40820518136024475,,
0,,2049,6.254388426896185e-05,0.5133146643638611,0.513283371925354,,
0,,2099,7.311969238799065e-05,0.509745717048645,0.5097091794013977,,
0,,2149,6.49075664114207e-05,0.6408305168151855,0.6407980918884277,,
0,,2199,5.409795994637534e-05,0.5004439949989319,0.5004169344902039,,
0,,2249,4.825647920370102e-05,0.40323159098625183,0.4032074511051178,,
0,,2299,5.176420381758362e-05,0.4207174479961395,0.420691579580307,,
0,,2349,5.211257666815072e-05,0.6067489981651306,0.6067229509353638,,
0,,2399,4.7170877223834395e-05,0.533359706401825,0.5333361029624939,,
0,,2449,4.460877971723676e-05,1.0810619592666626,1.0810396671295166,,
0,,2499,4.069579881615937e-05,0.7171463966369629,0.7171260714530945,,
0,,2549,4.424220242071897e-05,0.5879705548286438,0.5879484415054321,,
0,,2599,4.808608355233446e-05,0.6564465761184692,0.6564225554466248,,
0,,2649,4.265299503458664e-05,0.3664068877696991,0.3663855493068695,,
0,,2699,4.1152306948788464e-05,0.5241031646728516,0.524082601070404,,
0,,2749,2.7172038244316354e-05,0.6341838240623474,0.6341702342033386,,
0,,2799,3.059375376324169e-05,0.48396795988082886,0.48395267128944397,,
0,,2849,2.8557757104863413e-05,0.8283318877220154,0.8283175826072693,,
0,,2899,2.3143024009186774e-05,0.32890450954437256,0.32889294624328613,,
0,,2949,2.8092475986341015e-05,0.4365180730819702,0.4365040361881256,,
0,,2999,2.8803562599932775e-05,0.6270226836204529,0.6270082592964172,,
0,,3049,2.4445860617561266e-05,0.7013702392578125,0.7013580203056335,,
0,,3099,2.7872069040313363e-05,0.4073881506919861,0.40737420320510864,,
0,,3149,2.258207678096369e-05,0.41624969244003296,0.416238397359848,,
0,,3199,1.6372965546906926e-05,0.3961389660835266,0.39613077044487,,
0,,3249,1.924268508446403e-05,0.7856591939926147,0.7856495976448059,,
0,,3299,1.7592614312889054e-05,0.6155861616134644,0.6155773401260376,,
0,,3349,1.5830340998945758e-05,0.4512682259082794,0.4512602984905243,,
0,,3399,1.60152958414983e-05,0.3779184818267822,0.37791046500205994,,
0,,3449,1.765905471984297e-05,0.6123851537704468,0.61237633228302,,
0,,3499,1.63368895300664e-05,0.35001081228256226,0.350002646446228,,
0,,3549,1.3935524293628987e-05,0.5162177681922913,0.5162107944488525,,
0,,3599,1.8170958355767652e-05,0.48962992429733276,0.4896208345890045,,
0,,3649,1.5240799257298931e-05,0.6296494603157043,0.6296418309211731,,
0,,3699,1.3916936950408854e-05,0.5214380621910095,0.5214310884475708,,
0,,3749,1.3465454685501754e-05,0.2772046625614166,0.277197927236557,,
0,,3799,1.328427424596157e-05,0.3580320477485657,0.3580254018306732,,
0,,3849,1.4618166460422799e-05,0.44988828897476196,0.449880987405777,,
0,,3899,1.1455647836555727e-05,0.29178372025489807,0.29177799820899963,,
0,,3949,1.0609197488520294e-05,0.45451948046684265,0.45451417565345764,,
0,,3999,1.0116910743818153e-05,0.4446154832839966,0.4446104168891907,,
0,,4049,1.3085876162222121e-05,0.43149039149284363,0.43148383498191833,,
0,,4099,1.014113786368398e-05,0.6229984760284424,0.6229934096336365,,
0,,4149,1.1118348993477412e-05,0.3087530732154846,0.3087475001811981,,
0,,4199,8.22738184069749e-06,0.5292981266975403,0.5292940139770508,,
0,,4219,,,,1.0,0.4953606128692627
