,horizon,prediction,observed,basin_id
201,2,2.3089561,2.1399999,CA_15020
202,3,2.2455897,2.1399999,CA_15020
203,4,2.2385297,2.1399999,CA_15020
204,5,2.212117,2.1399999,CA_15020
205,6,2.1649282,2.0099998,CA_15020
206,7,2.1329963,1.88,CA_15020
207,8,2.043841,1.7499998,CA_15020
208,9,2.0153456,1.6199999,CA_15020
209,10,1.9530771,1.49,CA_15020
210,1,2.311924,2.1399999,CA_15020
211,2,2.2474189,2.1399999,CA_15020
212,3,2.2193475,2.1399999,CA_15020
213,4,2.221623,2.1399999,CA_15020
214,5,2.137791,2.0099998,CA_15020
215,6,2.0761003,1.88,CA_15020
216,7,2.0252633,1.7499998,CA_15020
217,8,1.9726691,1.6199999,CA_15020
218,9,1.9484456,1.49,CA_15020
219,10,1.9169555,1.3599999,CA_15020
220,1,2.3512876,2.1399999,CA_15020
221,2,2.3141446,2.1399999,CA_15020
222,3,2.2656631,2.1399999,CA_15020
223,4,2.1947968,2.0099998,CA_15020
224,5,2.0747404,1.88,CA_15020
225,6,2.0185666,1.7499998,CA_15020
226,7,2.0422397,1.6199999,CA_15020
227,8,1.9603171,1.49,CA_15020
228,9,1.9409106,1.3599999,CA_15020
229,10,1.9130666,1.2399999,CA_15020
230,1,2.3220804,2.1399999,CA_15020
231,2,2.3006272,2.1399999,CA_15020
232,3,2.2389848,2.0099998,CA_15020
233,4,2.1409035,1.88,CA_15020
234,5,2.05401,1.7499998,CA_15020
235,6,2.0446959,1.6199999,CA_15020
236,7,2.0683413,1.49,CA_15020
237,8,1.9951174,1.3599999,CA_15020
238,9,1.9284887,1.2399999,CA_15020
239,10,1.9193829,1.2399999,CA_15020
240,1,2.3243732,2.1399999,CA_15020
241,2,2.2684093,2.0099998,CA_15020
242,3,2.2294793,1.88,CA_15020
243,4,2.1697276,1.7499998,CA_15020
244,5,2.100639,1.6199999,CA_15020
245,6,2.0983841,1.49,CA_15020
246,7,2.1287925,1.3599999,CA_15020
247,8,2.0059812,1.2399999,CA_15020
248,9,1.9892722,1.2399999,CA_15020
249,10,1.974511,1.12,CA_15020
250,1,2.5049717,2.0099998,CA_15020
251,2,2.5517724,1.88,CA_15020
252,3,2.388404,1.7499998,CA_15020
253,4,2.4079955,1.6199999,CA_15020
254,5,2.466086,1.49,CA_15020
255,6,2.3478856,1.3599999,CA_15020
256,7,2.3351634,1.2399999,CA_15020
257,8,2.3631134,1.2399999,CA_15020
258,9,2.2530882,1.12,CA_15020
259,10,2.2427177,1.12,CA_15020
260,1,2.3247871,1.88,CA_15020
261,2,2.3564212,1.7499998,CA_15020
262,3,2.220445,1.6199999,CA_15020
263,4,2.2807474,1.49,CA_15020
264,5,2.2739892,1.3599999,CA_15020
265,6,2.1890097,1.2399999,CA_15020
266,7,2.1875129,1.2399999,CA_15020
267,8,2.1277223,1.12,CA_15020
268,9,2.0668573,1.12,CA_15020
269,10,2.035632,1.0699999,CA_15020
270,1,2.217763,1.7499998,CA_15020
271,2,2.2091293,1.6199999,CA_15020
272,3,2.1381578,1.49,CA_15020
273,4,2.186534,1.3599999,CA_15020
274,5,2.1336207,1.2399999,CA_15020
275,6,2.0843787,1.2399999,CA_15020
276,7,2.1044383,1.12,CA_15020
277,8,2.0007713,1.12,CA_15020
278,9,1.9348556,1.0699999,CA_15020
279,10,1.933006,1.0699999,CA_15020
280,1,2.2355537,1.6199999,CA_15020
281,2,2.2494354,1.49,CA_15020
282,3,2.1571069,1.3599999,CA_15020
283,4,2.1453328,1.2399999,CA_15020
284,5,2.0888772,1.2399999,CA_15020
285,6,2.076676,1.12,CA_15020
286,7,2.070896,1.12,CA_15020
287,8,1.9899946,1.0699999,CA_15020
288,9,1.9275501,1.0699999,CA_15020
289,10,1.8935107,1.0699999,CA_15020
290,1,1.9287816,1.49,CA_15020
291,2,1.9030397,1.3599999,CA_15020
292,3,1.8636887,1.2399999,CA_15020
293,4,1.8425515,1.2399999,CA_15020
294,5,1.8532289,1.12,CA_15020
295,6,1.8254107,1.12,CA_15020
296,7,1.8318502,1.0699999,CA_15020
297,8,1.745709,1.0699999,CA_15020
298,9,1.7333833,1.0699999,CA_15020
299,10,1.6900054,1.0099999,CA_15020
300,1,1.7370632,1.3599999,CA_15020
301,2,1.6889975,1.2399999,CA_15020
302,3,1.6839366,1.2399999,CA_15020
303,4,1.6653143,1.12,CA_15020
304,5,1.6448426,1.12,CA_15020
305,6,1.6775568,1.0699999,CA_15020
306,7,1.6463459,1.0699999,CA_15020
307,8,1.5231218,1.0699999,CA_15020
308,9,1.5873809,1.0099999,CA_15020
309,10,1.5230808,1.0099999,CA_15020
310,1,1.6173,1.2399999,CA_15020
311,2,1.5879794,1.2399999,CA_15020
312,3,1.6052982,1.12,CA_15020
313,4,1.5844398,1.12,CA_15020
314,5,1.6502426,1.0699999,CA_15020
315,6,1.6965878,1.0699999,CA_15020
316,7,1.5818439,1.0699999,CA_15020
317,8,1.5290954,1.0099999,CA_15020
318,9,1.6066823,1.0099999,CA_15020
319,10,1.4993539,1.0699999,CA_15020
320,1,1.520879,1.2399999,CA_15020
321,2,1.5320225,1.12,CA_15020
322,3,1.5478208,1.12,CA_15020
323,4,1.5800014,1.0699999,CA_15020
324,5,1.6216886,1.0699999,CA_15020
325,6,1.6783669,1.0699999,CA_15020
326,7,1.593018,1.0099999,CA_15020
327,8,1.5268657,1.0099999,CA_15020
328,9,1.6092845,1.0699999,CA_15020
329,10,1.5142819,1.0699999,CA_15020
330,1,1.488082,1.12,CA_15020
331,2,1.4636962,1.12,CA_15020
332,3,1.4789164,1.0699999,CA_15020
333,4,1.496382,1.0699999,CA_15020
334,5,1.485366,1.0699999,CA_15020
335,6,1.5819628,1.0099999,CA_15020
336,7,1.5065961,1.0099999,CA_15020
337,8,1.4311479,1.0699999,CA_15020
338,9,1.4903636,1.0699999,CA_15020
339,10,1.411121,1.0699999,CA_15020
340,1,1.4229926,1.12,CA_15020
341,2,1.3922298,1.0699999,CA_15020
342,3,1.4013978,1.0699999,CA_15020
343,4,1.4467702,1.0699999,CA_15020
344,5,1.421699,1.0099999,CA_15020
345,6,1.5157962,1.0099999,CA_15020
346,7,1.4529572,1.0699999,CA_15020
347,8,1.3896573,1.0699999,CA_15020
348,9,1.4040389,1.0699999,CA_15020
349,10,1.3675836,1.0699999,CA_15020
350,1,1.2310772,1.0699999,CA_15020
351,2,1.1921802,1.0699999,CA_15020
352,3,1.1987216,1.0699999,CA_15020
353,4,1.2045765,1.0099999,CA_15020
354,5,1.235162,1.0099999,CA_15020
355,6,1.331748,1.0699999,CA_15020
356,7,1.2404077,1.0699999,CA_15020
357,8,1.2531136,1.0699999,CA_15020
358,9,1.2597685,1.0699999,CA_15020
359,10,1.2374485,1.0099999,CA_15020
360,1,1.1858538,1.0699999,CA_15020
361,2,1.1491541,1.0699999,CA_15020
362,3,1.1619813,1.0099999,CA_15020
363,4,1.2038299,1.0099999,CA_15020
364,5,1.2440245,1.0699999,CA_15020
365,6,1.3170125,1.0699999,CA_15020
366,7,1.2118043,1.0699999,CA_15020
367,8,1.2250774,1.0699999,CA_15020
368,9,1.2445147,1.0099999,CA_15020
369,10,1.2176187,1.0099999,CA_15020
370,1,1.2302723,1.0699999,CA_15020
371,2,1.1756333,1.0099999,CA_15020
372,3,1.1984271,1.0099999,CA_15020
373,4,1.2315297,1.0699999,CA_15020
374,5,1.2213877,1.0699999,CA_15020
375,6,1.3129388,1.0699999,CA_15020
376,7,1.2284746,1.0699999,CA_15020
377,8,1.2382473,1.0099999,CA_15020
378,9,1.2438595,1.0099999,CA_15020
379,10,1.2548047,1.0099999,CA_15020
380,1,1.2119466,1.0099999,CA_15020
381,2,1.1766806,1.0099999,CA_15020
382,3,1.2065593,1.0699999,CA_15020
383,4,1.2236079,1.0699999,CA_15020
384,5,1.2204576,1.0699999,CA_15020
385,6,1.3235288,1.0699999,CA_15020
386,7,1.2631572,1.0099999,CA_15020
387,8,1.2738512,1.0099999,CA_15020
388,9,1.2509916,1.0099999,CA_15020
389,10,1.2697847,1.0099999,CA_15020
390,1,1.0723102,1.0099999,CA_15020
391,2,1.0780827,1.0699999,CA_15020
392,3,1.1437354,1.0699999,CA_15020
393,4,1.177671,1.0699999,CA_15020
394,5,1.2094878,1.0699999,CA_15020
395,6,1.2656603,1.0099999,CA_15020
396,7,1.1859553,1.0099999,CA_15020
397,8,1.2123125,1.0099999,CA_15020
398,9,1.2328228,1.0099999,CA_15020
399,10,1.1913434,1.0099999,CA_15020
400,1,1.1525856,1.0699999,CA_15020
401,2,1.128582,1.0699999,CA_15020
402,3,1.1681848,1.0699999,CA_15020
403,4,1.1891948,1.0699999,CA_15020
404,5,1.2524116,1.0099999,CA_15020
405,6,1.3114187,1.0099999,CA_15020
406,7,1.210102,1.0099999,CA_15020
407,8,1.2354257,1.0099999,CA_15020
408,9,1.2443451,1.0099999,CA_15020
409,10,1.1957052,1.0099999,CA_15020
410,1,1.1672386,1.0699999,CA_15020
411,2,1.1063056,1.0699999,CA_15020
412,3,1.1429594,1.0699999,CA_15020
413,4,1.1735682,1.0099999,CA_15020
414,5,1.2234005,1.0099999,CA_15020
415,6,1.2830839,1.0099999,CA_15020
416,7,1.182944,1.0099999,CA_15020
417,8,1.1906275,1.0099999,CA_15020
418,9,1.1677576,1.0099999,CA_15020
419,10,1.1524462,1.0699999,CA_15020
420,1,1.1154778,1.0699999,CA_15020
421,2,1.0780239,1.0699999,CA_15020
422,3,1.109282,1.0099999,CA_15020
423,4,1.1034875,1.0099999,CA_15020
424,5,1.1523042,1.0099999,CA_15020
425,6,1.2028478,1.0099999,CA_15020
426,7,1.1020269,1.0099999,CA_15020
427,8,1.1158963,1.0099999,CA_15020
428,9,1.1422745,1.0699999,CA_15020
429,10,1.096743,1.0699999,CA_15020
430,1,1.0541849,1.0699999,CA_15020
431,2,1.0312531,1.0099999,CA_15020
432,3,1.0826831,1.0099999,CA_15020
433,4,1.1065446,1.0099999,CA_15020
434,5,1.1439394,1.0099999,CA_15020
435,6,1.1712937,1.0099999,CA_15020
436,7,1.081639,1.0099999,CA_15020
437,8,1.0959117,1.0699999,CA_15020
438,9,1.1194477,1.0699999,CA_15020
439,10,1.0798429,1.0099999,CA_15020
440,1,1.0688319,1.0099999,CA_15020
441,2,1.0569434,1.0099999,CA_15020
442,3,1.0965943,1.0099999,CA_15020
443,4,1.1377581,1.0099999,CA_15020
444,5,1.1273465,1.0099999,CA_15020
445,6,1.1274035,1.0099999,CA_15020
446,7,1.0823338,1.0699999,CA_15020
447,8,1.099042,1.0699999,CA_15020
448,9,1.1331317,1.0099999,CA_15020
449,10,1.1225045,1.0099999,CA_15020
450,1,1.050596,1.0099999,CA_15020
451,2,1.0521702,1.0099999,CA_15020
452,3,1.0868239,1.0099999,CA_15020
453,4,1.1582141,1.0099999,CA_15020
454,5,1.1613108,1.0099999,CA_15020
455,6,1.1649595,1.0699999,CA_15020
456,7,1.0967946,1.0699999,CA_15020
457,8,1.1097789,1.0099999,CA_15020
458,9,1.1529577,1.0099999,CA_15020
459,10,1.1216773,1.0099999,CA_15020
460,1,1.0086884,1.0099999,CA_15020
461,2,1.0028872,1.0099999,CA_15020
462,3,1.0560275,1.0099999,CA_15020
463,4,1.0843391,1.0099999,CA_15020
464,5,1.099315,1.0699999,CA_15020
465,6,1.1174325,1.0699999,CA_15020
466,7,1.0345402,1.0099999,CA_15020
467,8,1.0499015,1.0099999,CA_15020
468,9,1.1056029,1.0099999,CA_15020
469,10,1.0627512,1.0099999,CA_15020
470,1,0.94924587,1.0099999,CA_15020
471,2,0.9482841,1.0099999,CA_15020
472,3,1.0405262,1.0099999,CA_15020
473,4,1.0559808,1.0699999,CA_15020
474,5,1.0557892,1.0699999,CA_15020
475,6,1.0428294,1.0099999,CA_15020
476,7,0.9813693,1.0099999,CA_15020
477,8,0.9815545,1.0099999,CA_15020
478,9,1.051069,1.0099999,CA_15020
479,10,1.0431657,1.0699999,CA_15020
480,1,1.0350045,1.0099999,CA_15020
481,2,1.0005859,1.0099999,CA_15020
482,3,1.0515728,1.0699999,CA_15020
483,4,1.0821097,1.0699999,CA_15020
484,5,1.1094593,1.0099999,CA_15020
485,6,1.0811601,1.0099999,CA_15020
486,7,1.0249503,1.0099999,CA_15020
487,8,1.0444728,1.0099999,CA_15020
488,9,1.067138,1.0699999,CA_15020
489,10,1.0610387,1.0099999,CA_15020
490,1,1.0289786,1.0099999,CA_15020
491,2,1.016417,1.0699999,CA_15020
492,3,1.0303006,1.0699999,CA_15020
493,4,1.0692159,1.0099999,CA_15020
494,5,1.1189752,1.0099999,CA_15020
495,6,1.1308346,1.0099999,CA_15020
496,7,1.0431834,1.0099999,CA_15020
497,8,1.045537,1.0699999,CA_15020
498,9,1.0750885,1.0099999,CA_15020
499,10,1.0357908,1.0099999,CA_15020
500,1,1.1059167,1.0699999,CA_15020
501,2,1.0749202,1.0699999,CA_15020
502,3,1.0689768,1.0099999,CA_15020
503,4,1.1056428,1.0099999,CA_15020
504,5,1.11629,1.0099999,CA_15020
505,6,1.1585147,1.0099999,CA_15020
506,7,1.0872029,1.0699999,CA_15020
507,8,1.0813001,1.0099999,CA_15020
508,9,1.0947888,1.0099999,CA_15020
509,10,1.1010469,1.0099999,CA_15020
510,1,0.94558483,1.0699999,CA_15020
511,2,0.93639845,1.0099999,CA_15020
512,3,1.0343664,1.0099999,CA_15020
513,4,1.0535879,1.0099999,CA_15020
514,5,1.0682405,1.0099999,CA_15020
515,6,1.0508672,1.0699999,CA_15020
516,7,0.9723639,1.0099999,CA_15020
517,8,0.9664086,1.0099999,CA_15020
518,9,1.0448246,1.0099999,CA_15020
519,10,1.0404375,1.0099999,CA_15020
520,1,1.069199,1.0099999,CA_15020
521,2,1.0146962,1.0099999,CA_15020
522,3,1.0759417,1.0099999,CA_15020
523,4,1.077636,1.0099999,CA_15020
524,5,1.1202601,1.0699999,CA_15020
525,6,1.1572981,1.0099999,CA_15020
526,7,1.0577936,1.0099999,CA_15020
527,8,1.0776377,1.0099999,CA_15020
528,9,1.104521,1.0099999,CA_15020
529,10,1.0856172,1.0099999,CA_15020
530,1,1.0189979,1.0099999,CA_15020
531,2,0.9869642,1.0099999,CA_15020
532,3,1.0558968,1.0099999,CA_15020
533,4,1.0996908,1.0699999,CA_15020
534,5,1.1301738,1.0099999,CA_15020
535,6,1.1346704,1.0099999,CA_15020
536,7,1.0306712,1.0099999,CA_15020
537,8,1.0553534,1.0099999,CA_15020
538,9,1.1138161,1.0099999,CA_15020
539,10,1.0785677,0.96999985,CA_15020
540,1,0.96451104,1.0099999,CA_15020
541,2,0.9604086,1.0099999,CA_15020
542,3,1.0222898,1.0699999,CA_15020
543,4,1.0710026,1.0099999,CA_15020
544,5,1.0890077,1.0099999,CA_15020
545,6,1.0925403,1.0099999,CA_15020
546,7,1.0123268,1.0099999,CA_15020
547,8,1.0273983,1.0099999,CA_15020
548,9,1.07923,0.96999985,CA_15020
549,10,1.048837,0.96999985,CA_15020
550,1,0.934712,1.0099999,CA_15020
551,2,0.96323276,1.0699999,CA_15020
552,3,1.0295733,1.0099999,CA_15020
553,4,1.0469468,1.0099999,CA_15020
554,5,1.0664251,1.0099999,CA_15020
555,6,1.0677747,1.0099999,CA_15020
556,7,1.0176123,1.0099999,CA_15020
557,8,1.045546,0.96999985,CA_15020
558,9,1.1077629,0.96999985,CA_15020
559,10,1.0720351,0.96999985,CA_15020
560,1,0.9471494,1.0699999,CA_15020
561,2,0.9672051,1.0099999,CA_15020
562,3,1.0429595,1.0099999,CA_15020
563,4,1.0402191,1.0099999,CA_15020
564,5,1.0666584,1.0099999,CA_15020
565,6,1.0828432,1.0099999,CA_15020
566,7,1.0386928,0.96999985,CA_15020
567,8,1.0621992,0.96999985,CA_15020
568,9,1.0901192,0.96999985,CA_15020
569,10,1.0592346,0.96999985,CA_15020
570,1,1.272869,1.0099999,CA_15020
571,2,1.1792231,1.0099999,CA_15020
572,3,1.2058753,1.0099999,CA_15020
573,4,1.1460845,1.0099999,CA_15020
574,5,1.1651567,1.0099999,CA_15020
575,6,1.2609682,0.96999985,CA_15020
576,7,1.202347,0.96999985,CA_15020
577,8,1.2141917,0.96999985,CA_15020
578,9,1.142623,0.96999985,CA_15020
579,10,1.1953905,0.96999985,CA_15020
580,1,1.0141393,1.0099999,CA_15020
581,2,0.99896985,1.0099999,CA_15020
582,3,1.048565,1.0099999,CA_15020
583,4,1.0565044,1.0099999,CA_15020
584,5,1.0814564,0.96999985,CA_15020
585,6,1.1054523,0.96999985,CA_15020
586,7,1.0242652,0.96999985,CA_15020
587,8,1.0341376,0.96999985,CA_15020
588,9,1.0714403,0.96999985,CA_15020
589,10,1.0303806,0.96999985,CA_15020
590,1,1.0636764,1.0099999,CA_15020
591,2,1.0173073,1.0099999,CA_15020
592,3,1.06392,1.0099999,CA_15020
593,4,1.1022516,0.96999985,CA_15020
594,5,1.1624098,0.96999985,CA_15020
595,6,1.2090213,0.96999985,CA_15020
596,7,1.0704542,0.96999985,CA_15020
597,8,1.0759177,0.96999985,CA_15020
598,9,1.1045332,0.96999985,CA_15020
599,10,1.051647,0.96999985,CA_15020
600,1,1.0373547,1.0099999,CA_15020
601,2,1.0193571,1.0099999,CA_15020
602,3,1.1036059,0.96999985,CA_15020
603,4,1.1201358,0.96999985,CA_15020
604,5,1.0998225,0.96999985,CA_15020
605,6,1.1369786,0.96999985,CA_15020
606,7,1.0524615,0.96999985,CA_15020
607,8,1.0701002,0.96999985,CA_15020
608,9,1.1257746,0.96999985,CA_15020
609,10,1.0814663,1.0099999,CA_15020
610,1,0.97222036,1.0099999,CA_15020
611,2,0.99371016,0.96999985,CA_15020
612,3,1.0811869,0.96999985,CA_15020
613,4,1.1393772,0.96999985,CA_15020
614,5,1.074665,0.96999985,CA_15020
615,6,1.074762,0.96999985,CA_15020
616,7,1.0352451,0.96999985,CA_15020
617,8,1.0221936,0.96999985,CA_15020
618,9,1.086437,1.0099999,CA_15020
619,10,1.0816755,0.96999985,CA_15020
620,1,1.0708265,0.96999985,CA_15020
621,2,1.0695871,0.96999985,CA_15020
622,3,1.1078752,0.96999985,CA_15020
623,4,1.1014396,0.96999985,CA_15020
624,5,1.0787561,0.96999985,CA_15020
625,6,1.1218566,0.96999985,CA_15020
626,7,1.0769916,0.96999985,CA_15020
627,8,1.0871041,1.0099999,CA_15020
628,9,1.1285877,0.96999985,CA_15020
629,10,1.103027,0.96999985,CA_15020
630,1,1.0370961,0.96999985,CA_15020
631,2,1.0336452,0.96999985,CA_15020
632,3,1.0418928,0.96999985,CA_15020
633,4,1.0250373,0.96999985,CA_15020
634,5,1.0485796,0.96999985,CA_15020
635,6,1.0509264,0.96999985,CA_15020
636,7,1.0053427,1.0099999,CA_15020
637,8,1.011448,0.96999985,CA_15020
638,9,1.0459216,0.96999985,CA_15020
639,10,1.0094236,0.96999985,CA_15020
640,1,1.0299428,0.96999985,CA_15020
641,2,1.0569577,0.96999985,CA_15020
642,3,1.0757284,0.96999985,CA_15020
643,4,1.0659543,0.96999985,CA_15020
644,5,1.0572748,0.96999985,CA_15020
645,6,1.082261,1.0099999,CA_15020
646,7,1.0399739,0.96999985,CA_15020
647,8,1.0478497,0.96999985,CA_15020
648,9,1.1059486,0.96999985,CA_15020
649,10,1.0530607,0.96999985,CA_15020
