epoch,lr-Adam,step,train_domain_loss,train_loss,train_task_loss,val_domain_acc,val_loss
,0.003,0,,,,,
0,,49,0.892950177192688,0.6088894009590149,0.341004341840744,,
0,,99,50.0,15.98097038269043,0.9809689521789551,,
0,,149,50.0,16.069448471069336,1.0694478750228882,,
0,,199,50.0,16.215051651000977,1.215051293373108,,
0,,249,50.0,16.43693733215332,1.4369364976882935,,
0,,299,50.0,16.251270294189453,1.2512702941894531,,
0,,349,50.0,16.29976463317871,1.2997642755508423,,
0,,399,50.0,16.18337631225586,1.183375358581543,,
0,,449,50.0,16.2929744720459,1.2929743528366089,,
0,,499,50.0,16.28813362121582,1.2881332635879517,,
0,,549,50.0,16.06031036376953,1.060309648513794,,
0,,599,50.0,16.143980026245117,1.143979787826538,,
0,,649,50.0,16.06707763671875,1.0670766830444336,,
0,,699,50.0,16.062318801879883,1.062317967414856,,
0,,749,50.0,16.012218475341797,1.0122181177139282,,
0,,799,50.0,16.07436180114746,1.0743608474731445,,
0,,849,50.0,15.95559024810791,0.9555892944335938,,
0,,899,50.0,16.124032974243164,1.1240315437316895,,
0,,949,50.0,15.954903602600098,0.9549029469490051,,
0,,999,50.0,15.99116039276123,0.9911592602729797,,
0,,1049,50.0,16.387432098388672,1.3874320983886719,,
0,,1099,50.0,15.988821029663086,0.9888201951980591,,
0,,1149,50.0,15.979991912841797,0.9799907803535461,,
0,,1199,50.0,16.060049057006836,1.0600481033325195,,
0,,1249,50.0,16.157882690429688,1.1578820943832397,,
0,,1299,50.0,16.083646774291992,1.0836454629898071,,
0,,1349,50.0,16.039018630981445,1.0390174388885498,,
0,,1399,50.0,16.492326736450195,1.4923261404037476,,
0,,1449,50.0,15.968742370605469,0.9687414169311523,,
0,,1499,50.0,16.049209594726562,1.049209475517273,,
0,,1549,50.0,15.998303413391113,0.9983021020889282,,
0,,1599,50.0,15.96874713897705,0.9687461256980896,,
0,,1649,50.0,15.942883491516113,0.9428828358650208,,
0,,1699,50.0,16.13652801513672,1.1365264654159546,,
0,,1749,50.0,16.40221405029297,1.4022126197814941,,
0,,1799,50.0,16.09739112854004,1.0973899364471436,,
0,,1849,50.0,15.977472305297852,0.9774711728096008,,
0,,1899,50.0,16.150121688842773,1.1501210927963257,,
0,,1949,50.0,16.251239776611328,1.2512381076812744,,
0,,1999,50.0,16.113079071044922,1.1130774021148682,,
0,,2049,50.0,16.155593872070312,1.155592679977417,,
0,,2099,50.0,16.065288543701172,1.0652875900268555,,
0,,2110,,,,0.49934616684913635,0.9983664751052856
,0.003,2111,,,,,
1,,2149,50.0,16.048158645629883,1.0481584072113037,,
1,,2199,50.0,16.191701889038086,1.1917003393173218,,
1,,2249,50.0,16.190414428710938,1.1904137134552002,,
