epoch,lr-Adam,step,train_loss,train_mse,val_loss,val_mse
,1e-05,0,,,,
0,,49,0.11990924924612045,0.11990924924612045,,
0,,73,,,0.1119159534573555,0.1119159534573555
,1e-05,74,,,,
1,,99,0.10314179956912994,0.10314179956912994,,
1,,147,,,0.10058645904064178,0.10058645904064178
,1e-05,148,,,,
2,,149,0.09927404671907425,0.09927404671907425,,
2,,199,0.1079820916056633,0.1079820916056633,,
2,,221,,,0.09374763816595078,0.09374763816595078
,1e-05,222,,,,
3,,249,0.09395521879196167,0.09395521879196167,,
3,,295,,,0.08920230716466904,0.08920230716466904
,1e-05,296,,,,
4,,299,0.0789557471871376,0.0789557471871376,,
4,,349,0.07869119942188263,0.07869119942188263,,
4,,369,,,0.08592260628938675,0.08592260628938675
,1e-05,370,,,,
5,,399,0.08326409012079239,0.08326409012079239,,
5,,443,,,0.08342252671718597,0.08342252671718597
,1e-05,444,,,,
6,,449,0.0756794810295105,0.0756794810295105,,
6,,499,0.0857972800731659,0.0857972800731659,,
6,,517,,,0.0814799889922142,0.0814799889922142
,1e-05,518,,,,
7,,549,0.07503484934568405,0.07503484934568405,,
7,,591,,,0.0799507200717926,0.0799507200717926
,1e-05,592,,,,
8,,599,0.07033567875623703,0.07033567875623703,,
8,,649,0.06950970739126205,0.06950970739126205,,
8,,665,,,0.07866881787776947,0.07866881787776947
,1e-05,666,,,,
9,,699,0.09325366467237473,0.09325366467237473,,
9,,739,,,0.07757772505283356,0.07757772505283356
,1e-05,740,,,,
10,,749,0.0702781230211258,0.0702781230211258,,
10,,799,0.08707034587860107,0.08707034587860107,,
10,,813,,,0.07662229239940643,0.07662229239940643
,1e-05,814,,,,
11,,849,0.08141160756349564,0.08141160756349564,,
11,,887,,,0.07579603046178818,0.07579603046178818
,1e-05,888,,,,
12,,899,0.06554030627012253,0.06554030627012253,,
12,,949,0.07343249022960663,0.07343249022960663,,
12,,961,,,0.07505965977907181,0.07505965977907181
,1e-05,962,,,,
13,,999,0.07019858062267303,0.07019858062267303,,
13,,1035,,,0.07443016767501831,0.07443016767501831
,1e-05,1036,,,,
14,,1049,0.06521587818861008,0.06521587818861008,,
14,,1099,0.07236438989639282,0.07236438989639282,,
14,,1109,,,0.07388869673013687,0.07388869673013687
,1e-05,1110,,,,
15,,1149,0.0670374259352684,0.0670374259352684,,
15,,1183,,,0.07338006049394608,0.07338006049394608
,1e-05,1184,,,,
16,,1199,0.06692612171173096,0.06692612171173096,,
16,,1249,0.061563439667224884,0.061563439667224884,,
16,,1257,,,0.07286398112773895,0.07286398112773895
,1e-05,1258,,,,
17,,1299,0.07652648538351059,0.07652648538351059,,
17,,1331,,,0.07242321223020554,0.07242321223020554
,1e-05,1332,,,,
18,,1349,0.05748181417584419,0.05748181417584419,,
18,,1399,0.07992469519376755,0.07992469519376755,,
18,,1405,,,0.07205037772655487,0.07205037772655487
,1e-05,1406,,,,
19,,1449,0.07828555256128311,0.07828555256128311,,
19,,1479,,,0.07170295715332031,0.07170295715332031
,1e-05,1480,,,,
20,,1499,0.06293105334043503,0.06293105334043503,,
20,,1549,0.06372692435979843,0.06372692435979843,,
20,,1553,,,0.07135827839374542,0.07135827839374542
,1e-05,1554,,,,
21,,1599,0.06827545166015625,0.06827545166015625,,
21,,1627,,,0.07107411324977875,0.07107411324977875
,1e-05,1628,,,,
22,,1649,0.06693722307682037,0.06693722307682037,,
22,,1699,0.07602856308221817,0.07602856308221817,,
22,,1701,,,0.07078813016414642,0.07078813016414642
,1e-05,1702,,,,
23,,1749,0.06775438040494919,0.06775438040494919,,
23,,1775,,,0.07052569091320038,0.07052569091320038
,1e-05,1776,,,,
24,,1799,0.06338771432638168,0.06338771432638168,,
24,,1849,0.07920076698064804,0.07920076698064804,,
24,,1849,,,0.07032052427530289,0.07032052427530289
,1e-05,1850,,,,
25,,1899,0.07126952707767487,0.07126952707767487,,
25,,1923,,,0.07006977498531342,0.07006977498531342
,1e-05,1924,,,,
26,,1949,0.07291392982006073,0.07291392982006073,,
26,,1997,,,0.06989798694849014,0.06989798694849014
,1e-05,1998,,,,
27,,1999,0.0673544630408287,0.0673544630408287,,
27,,2049,0.06501361727714539,0.06501361727714539,,
27,,2071,,,0.06964492797851562,0.06964492797851562
,1e-05,2072,,,,
28,,2099,0.058442480862140656,0.058442480862140656,,
28,,2145,,,0.06947029381990433,0.06947029381990433
,1e-05,2146,,,,
29,,2149,0.08193844556808472,0.08193844556808472,,
29,,2199,0.05817744880914688,0.05817744880914688,,
29,,2219,,,0.06934677064418793,0.06934677064418793
