basin_id,horizon,MSE,MAE,NSE,RMSE
CA_15013,1,3.2891948,1.1886942,-0.3077573776245117,1.8136138
CA_15013,2,3.2890427,1.1886288,-0.30779218673706055,1.8135718
CA_15013,3,3.28894,1.1886021,-0.30778300762176514,1.8135434
CA_15013,4,3.2889097,1.1886249,-0.3077237606048584,1.8135351
CA_15013,5,3.2889292,1.1886866,-0.3076220750808716,1.8135406
CA_15013,6,3.2889953,1.1887873,-0.3074774742126465,1.8135587
CA_15013,7,3.2890759,1.1889071,-0.3073103427886963,1.813581
CA_15013,8,3.2891667,1.1890366,-0.3071342706680298,1.813606
CA_15013,9,3.2892883,1.1891955,-0.3069276809692383,1.8136395
CA_15013,10,3.2894285,1.1893741,-0.30670249462127686,1.8136781
CA_15020,1,2.5702457,1.0233438,-0.21209657192230225,1.6031986
CA_15020,2,2.59107,1.0275091,-0.21317684650421143,1.60968
CA_15020,3,2.613213,1.0318602,-0.2142702341079712,1.6165435
CA_15020,4,2.6366205,1.0363872,-0.21537995338439941,1.6237674
CA_15020,5,2.6600513,1.040963,-0.21652936935424805,1.6309664
CA_15020,6,2.6834986,1.0455877,-0.21771788597106934,1.6381388
CA_15020,7,2.706958,1.0502713,-0.21895253658294678,1.6452836
CA_15020,8,2.7331896,1.0552773,-0.22016680240631104,1.6532362
CA_15020,9,2.7639613,1.0607036,-0.22126388549804688,1.6625166
CA_15020,10,2.791532,1.0658858,-0.2224959135055542,1.6707878
CA_15022,1,4.2552505,1.253149,-0.4295421838760376,2.062826
CA_15022,2,4.3000107,1.2595571,-0.4300285577774048,2.0736468
CA_15022,3,4.3447523,1.2659351,-0.4305124282836914,2.0844069
CA_15022,4,4.3894854,1.272285,-0.430997371673584,2.09511
CA_15022,5,4.432171,1.2785954,-0.4317535161972046,2.105272
CA_15022,6,4.4769454,1.2850616,-0.4324073791503906,2.1158793
CA_15022,7,4.5217257,1.2915858,-0.43314504623413086,2.126435
CA_15022,8,4.5644183,1.2980024,-0.434078574180603,2.1364498
CA_15022,9,4.6092052,1.3045985,-0.4349656105041504,2.146906
CA_15022,10,4.6539955,1.3111947,-0.435876727104187,2.1573122
CA_15025,1,1.1580726,0.7004841,-0.47050273418426514,1.0761378
CA_15025,2,1.1638893,0.70228016,-0.47104907035827637,1.078837
CA_15025,3,1.1703151,0.70422214,-0.4715675115585327,1.0818111
CA_15025,4,1.1774747,0.7063216,-0.4720231294631958,1.0851151
CA_15025,5,1.185566,0.7086067,-0.4723602533340454,1.088837
CA_15025,6,1.193403,0.71087164,-0.47281157970428467,1.0924299
CA_15025,7,1.2009878,0.7131163,-0.47337162494659424,1.0958959
CA_15025,8,1.2123625,0.7159866,-0.47315943241119385,1.1010734
CA_15025,9,1.2228746,0.71873,-0.4731886386871338,1.1058366
CA_15025,10,1.2329633,0.7214933,-0.4735293388366699,1.1103889
CA_15039,1,0.43728277,0.5778108,-0.05534851551055908,0.6612736
CA_15039,2,0.43718988,0.5777463,-0.055332183837890625,0.6612034
CA_15039,3,0.43709773,0.57768244,-0.05531752109527588,0.66113365
CA_15039,4,0.43700442,0.5776175,-0.055300116539001465,0.6610631
CA_15039,5,0.4369112,0.5775526,-0.05528295040130615,0.66099256
CA_15039,6,0.43681863,0.5774884,-0.05526745319366455,0.6609226
CA_15039,7,0.43672684,0.57742506,-0.05525374412536621,0.6608531
CA_15039,8,0.43663487,0.57736146,-0.05523967742919922,0.6607835
CA_15039,9,0.4365428,0.5772979,-0.05522561073303223,0.66071385
CA_15039,10,0.43645033,0.57723385,-0.05521047115325928,0.6606439
CA_15040,1,2.4396336,1.0996978,-0.030104756355285645,1.5619327
CA_15040,2,2.4395666,1.0996702,-0.030105233192443848,1.5619112
CA_15040,3,2.439473,1.0996239,-0.030109882354736328,1.5618812
CA_15040,4,2.439404,1.0995961,-0.030110716819763184,1.5618591
CA_15040,5,2.4392865,1.0995291,-0.03012096881866455,1.5618216
CA_15040,6,2.4391682,1.0994631,-0.030130863189697266,1.5617837
CA_15040,7,2.4390483,1.0993974,-0.030140161514282227,1.5617453
CA_15040,8,2.438929,1.0993319,-0.03014969825744629,1.5617071
CA_15040,9,2.4387934,1.0992564,-0.03016185760498047,1.5616636
CA_15040,10,2.4386942,1.0992098,-0.0301668643951416,1.5616319
CA_15044,1,4.8074327,1.3391935,-0.21702945232391357,2.192586
CA_15044,2,4.8070827,1.3388613,-0.2172151803970337,2.192506
CA_15044,3,4.806739,1.3385389,-0.21739351749420166,2.1924276
CA_15044,4,4.8064137,1.3382264,-0.2175675630569458,2.1923535
CA_15044,5,4.8061023,1.337943,-0.21772396564483643,2.1922824
CA_15044,6,4.8057876,1.3376597,-0.2178795337677002,2.1922107
CA_15044,7,4.805478,1.3373864,-0.21802771091461182,2.19214
CA_15044,8,4.8051705,1.3371129,-0.21817636489868164,2.19207
CA_15044,9,4.8048625,1.3368393,-0.21832501888275146,2.1919997
CA_15044,10,4.804558,1.3365657,-0.21847450733184814,2.19193
CA_15045,1,2.3794503,1.1139967,-0.0010894536972045898,1.5425467
CA_15045,2,2.3793194,1.1139412,-0.0010907649993896484,1.5425043
CA_15045,3,2.3791878,1.1138867,-0.0010919570922851562,1.5424616
CA_15045,4,2.379057,1.1138309,-0.001093149185180664,1.5424192
CA_15045,5,2.3789258,1.1137753,-0.0010945796966552734,1.5423766
CA_15045,6,2.3787947,1.1137202,-0.0010957717895507812,1.5423342
CA_15045,7,2.3786628,1.113666,-0.0010968446731567383,1.5422914
CA_15045,8,2.378569,1.1136314,-0.0010970830917358398,1.542261
CA_15045,9,2.3784928,1.1136063,-0.0010968446731567383,1.5422363
CA_15045,10,2.378471,1.11361,-0.0010955333709716797,1.5422292
CA_15069,1,3.434094,1.6218848,-3.273477077484131,1.8531308
CA_15069,2,3.4339092,1.6218148,-3.273019790649414,1.853081
CA_15069,3,3.4337347,1.6217521,-3.2726497650146484,1.8530339
CA_15069,4,3.4336238,1.6217222,-3.2725868225097656,1.853004
