model_type,country,run,best_val_loss,best_epoch,checkpoint_path
tsmixer,Kyrgyzstan,0,0.05343117192387581,39,experiments/DataSharing/output/checkpoints/kyrgyzstan/tsmixer/run_0/Kyrgyzstan_tsmixer_epoch=39_val_loss=0.0534.ckpt
