model_type,country,best_val_loss,best_epoch,checkpoint_path,original_lr,fine_tuned_lr,run
tft,Kyrgyzstan,0.054287176579236984,11,experiments/FineTuning/output/LowHumanInfluenceTransfer/checkpoints/kyrgyzstan/tft/run_2/Kyrgyzstan_tft_run2_11_0.0543.ckpt,0.00015996162179839556,1.5996162179839556e-05,2
