model_type,country,best_val_loss,best_epoch,checkpoint_path,original_lr,fine_tuned_lr,run
tsmixer,Kyrgyzstan,0.05494450032711029,11,experiments/FineTuning/output/LowHumanInfluenceTransfer/checkpoints/kyrgyzstan/tsmixer/run_4/Kyrgyzstan_tsmixer_run4_11_0.0549.ckpt,0.000658628931758311,6.58628931758311e-05,4
