epoch,lr-Adam,step,train_domain_loss,train_loss,train_task_loss,val_domain_acc,val_loss
,0.0005,0,,,,,
0,,49,0.17405709624290466,0.23946867883205414,0.22206297516822815,,
0,,99,0.1372915506362915,0.21259714663028717,0.19886799156665802,,
0,,149,0.16407515108585358,0.22793450951576233,0.2115269899368286,,
0,,199,0.17197543382644653,0.22661584615707397,0.20941829681396484,,
0,,249,0.12457121908664703,0.2336241900920868,0.22116707265377045,,
0,,263,,,,0.9717954993247986,0.14797893166542053
,0.0005,264,,,,,
1,,299,0.12357877194881439,0.23801371455192566,0.22565583884716034,,
1,,349,0.12404637783765793,0.22846677899360657,0.21606214344501495,,
1,,399,0.11067041754722595,0.24462148547172546,0.2335544377565384,,
1,,449,0.08958552777767181,0.23762580752372742,0.2286672592163086,,
1,,499,0.10543964803218842,0.22108754515647888,0.21054358780384064,,
1,,527,,,,0.9749932885169983,0.14638462662696838
,0.0005,528,,,,,
2,,549,0.10392650961875916,0.20470517873764038,0.19431252777576447,,
2,,599,0.08566025644540787,0.22264952957630157,0.2140835076570511,,
2,,649,0.09420780837535858,0.23513442277908325,0.22571364045143127,,
2,,699,0.08577483147382736,0.2272922396659851,0.21871475875377655,,
2,,749,0.11008545011281967,0.2197910100221634,0.20878246426582336,,
2,,791,,,,0.9599320292472839,0.14784641563892365
,0.0005,792,,,,,
3,,799,0.16606402397155762,0.2359052449464798,0.2192988395690918,,
3,,849,0.11467237770557404,0.2263951450586319,0.21492791175842285,,
3,,899,0.10663032531738281,0.21362291276454926,0.20295988023281097,,
3,,949,0.10531894117593765,0.2203931212425232,0.20986123383045197,,
3,,999,0.10184987634420395,0.23033568263053894,0.22015069425106049,,
3,,1049,0.11182280629873276,0.22007305920124054,0.20889078080654144,,
3,,1055,,,,0.973763108253479,0.14817336201667786
,0.0005,1056,,,,,
4,,1099,0.1140052005648613,0.21759460866451263,0.20619408786296844,,
4,,1149,0.09380052238702774,0.22403210401535034,0.21465204656124115,,
4,,1199,0.09676249325275421,0.22042840719223022,0.21075215935707092,,
4,,1249,0.10892024636268616,0.2166440635919571,0.20575204491615295,,
4,,1299,0.09997439384460449,0.20318341255187988,0.1931859701871872,,
4,,1319,,,,0.970319390296936,0.14791975915431976
