basin_id,horizon,MSE,MAE,NSE,RMSE
CA_15013,1,0.15122922,0.2225154,0.939888633787632,0.388882
CA_15013,2,0.2534141,0.2665896,0.8992594107985497,0.50340253
CA_15013,3,0.35859996,0.30846146,0.8574270457029343,0.5988322
CA_15013,4,0.43443298,0.339285,0.8272577971220016,0.6591153
CA_15013,5,0.50372857,0.39458504,0.7996917515993118,0.7097384
CA_15013,6,0.56573087,0.41136932,0.7750338912010193,0.75215083
CA_15013,7,0.6431097,0.4401894,0.7442666292190552,0.8019412
CA_15013,8,0.6763444,0.44012833,0.731060266494751,0.8224016
CA_15013,9,0.7214199,0.45809516,0.7131572365760803,0.8493644
CA_15013,10,0.7551213,0.45901626,0.699785053730011,0.8689771
CA_15020,1,0.048058953,0.14508882,0.9772480726242065,0.21922353
CA_15020,2,0.07318744,0.16157246,0.9656009674072266,0.27053177
CA_15020,3,0.102375954,0.19095133,0.952249102294445,0.3199624
CA_15020,4,0.11693159,0.21158984,0.9458978660404682,0.34195262
CA_15020,5,0.13600457,0.2572752,0.9375726729631424,0.36878797
CA_15020,6,0.14852478,0.25910866,0.9323605224490166,0.38538912
CA_15020,7,0.17740944,0.273701,0.919832356274128,0.4212
CA_15020,8,0.17897312,0.2754526,0.9198302179574966,0.42305216
CA_15020,9,0.20199287,0.3023219,0.9104529619216919,0.44943616
CA_15020,10,0.217474,0.30904895,0.9044545516371727,0.46634108
CA_15022,1,0.0566624,0.1506785,0.98091303370893,0.23803864
CA_15022,2,0.08717862,0.1804768,0.9709276333451271,0.29526025
CA_15022,3,0.12327809,0.20636417,0.959296490997076,0.3511098
CA_15022,4,0.13580725,0.21633661,0.9555989280343056,0.36852035
CA_15022,5,0.13593757,0.23025917,0.9559624828398228,0.36869714
CA_15022,6,0.15022384,0.23855901,0.9518011659383774,0.3875872
CA_15022,7,0.17839447,0.26843083,0.9433060027658939,0.4223677
CA_15022,8,0.17683911,0.25378853,0.9442980624735355,0.42052242
CA_15022,9,0.19438274,0.27404815,0.9393364191055298,0.44088858
CA_15022,10,0.20968339,0.30049056,0.9351573511958122,0.457912
CA_15025,1,0.051506326,0.15458556,0.9343551769852638,0.22695005
CA_15025,2,0.04635337,0.14025562,0.9411930702626705,0.21529832
CA_15025,3,0.0559007,0.14726059,0.9294426739215851,0.23643328
CA_15025,4,0.06698364,0.16178764,0.9159396439790726,0.25881198
CA_15025,5,0.09538183,0.19908488,0.8810891732573509,0.3088395
CA_15025,6,0.11386589,0.20625,0.8589330911636353,0.3374402
CA_15025,7,0.16839728,0.25277194,0.7926142364740372,0.41036236
CA_15025,8,0.13934463,0.21746567,0.8300305902957916,0.37328893
CA_15025,9,0.157083,0.2375175,0.8100406229496002,0.39633697
CA_15025,10,0.16145965,0.25587636,0.80631223320961,0.40182042
CA_15039,1,0.029120114,0.096017286,0.9296626970171928,0.17064616
CA_15039,2,0.048750564,0.11060679,0.8822238817811012,0.2207953
CA_15039,3,0.06431648,0.13125545,0.8445879071950912,0.25360695
CA_15039,4,0.07723809,0.14838764,0.8133280426263809,0.27791741
CA_15039,5,0.092726395,0.18074873,0.7758514434099197,0.3045101
