model_type,country,run,best_val_loss,best_epoch,checkpoint_path
tide,Combined,0,0.06412415206432343,23,experiments/DataSharing/output/checkpoints/combined/tide/run_0/Combined_tide_epoch=23_val_loss=0.0641.ckpt
tsmixer,Combined,0,0.052398692816495895,34,experiments/DataSharing/output/checkpoints/combined/tsmixer/run_0/Combined_tsmixer_epoch=34_val_loss=0.0524.ckpt
ealstm,Combined,0,0.055688075721263885,17,experiments/DataSharing/output/checkpoints/combined/ealstm/run_0/Combined_ealstm_epoch=17_val_loss=0.0557.ckpt
tft,Combined,0,0.05364750698208809,49,experiments/DataSharing/output/checkpoints/combined/tft/run_0/Combined_tft_epoch=49_val_loss=0.0536.ckpt
