model_type,country,run,best_val_loss,best_epoch,checkpoint_path
tsmixer,Combined,0,0.05808328837156296,57,experiments/DataSharing/output/checkpoints/combined/tsmixer/run_0/Combined_tsmixer_epoch=57_val_loss=0.0581.ckpt
