model_type,country,run,best_val_loss,best_epoch,checkpoint_path
tft,Combined,0,0.05364750698208809,49,experiments/DataSharing/output/checkpoints/combined/tft/run_0/Combined_tft_epoch=49_val_loss=0.0536.ckpt
