model_type,country,run,best_val_loss,best_epoch,checkpoint_path
ealstm,Combined,0,0.055688075721263885,17,experiments/DataSharing/output/checkpoints/combined/ealstm/run_0/Combined_ealstm_epoch=17_val_loss=0.0557.ckpt
